,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,4,0,1,0,0,0.0,4,1,0.25,2,2,1.0,"APR 15, 2000",0029901146,DET @ PHI,16,0,3,-3,4,255,1,21999,1,2,0,L
1,2,0,6,1,0,0.0,9,4,0.444,4,4,1.0,"APR 12, 2000",0029901126,DET vs. MIA,31,0,3,22,12,255,6,21999,1,1,0,W
2,4,1,7,1,1,1.0,18,9,0.5,18,17,0.944,"APR 10, 2000",0029901112,DET @ MIN,39,0,4,3,36,255,7,21999,0,3,0,L
3,5,1,5,2,1,0.5,18,4,0.222,6,2,0.333,"APR 08, 2000",0029901092,DET @ CLE,29,2,1,-9,11,255,7,21999,0,1,0,L
4,5,0,5,1,0,0.0,11,5,0.455,3,3,1.0,"APR 07, 2000",0029901085,DET @ CHH,29,2,3,18,13,255,7,21999,2,3,0,W
5,3,2,9,1,0,0.0,17,10,0.588,13,7,0.538,"APR 05, 2000",0029901070,DET vs. BOS,37,0,2,5,27,255,9,21999,1,3,0,W
6,2,1,7,0,0,0.0,25,12,0.48,11,8,0.727,"APR 04, 2000",0029901061,DET @ TOR,39,2,4,5,32,255,9,21999,3,3,0,W
7,8,1,12,3,2,0.667,18,13,0.722,6,4,0.667,"APR 02, 2000",0029901047,DET @ NJN,35,0,3,18,32,255,12,21999,2,4,0,W
8,4,1,5,0,0,0.0,20,8,0.4,13,12,0.923,"MAR 31, 2000",0029901036,DET vs. PHX,38,2,3,2,28,255,7,21999,2,2,0,L
9,3,0,5,1,0,0.0,23,11,0.478,4,4,1.0,"MAR 29, 2000",0029901021,DET vs. CHH,35,2,3,-4,26,255,7,21999,2,6,0,L
10,5,0,6,1,1,1.0,11,7,0.636,9,4,0.444,"MAR 25, 2000",0029900997,DET @ LAC,32,1,3,22,19,255,7,21999,0,6,0,W
11,5,0,8,4,1,0.25,28,14,0.5,7,6,0.857,"MAR 24, 2000",0029900992,DET @ SAC,41,1,5,-9,35,255,9,21999,4,2,0,L
12,6,0,6,0,0,0.0,18,11,0.611,3,2,0.667,"MAR 22, 2000",0029900978,DET @ POR,33,0,3,13,24,255,6,21999,0,2,0,W
13,8,0,5,3,0,0.0,26,14,0.538,6,5,0.833,"MAR 21, 2000",0029900968,DET @ SEA,43,6,1,12,33,255,11,21999,0,5,0,W
14,4,1,4,1,0,0.0,23,12,0.522,7,7,1.0,"MAR 19, 2000",0029900954,DET @ VAN,41,1,2,4,31,255,5,21999,3,3,0,W
15,3,0,4,0,0,0.0,12,5,0.417,5,2,0.4,"MAR 17, 2000",0029900934,DET vs. LAL,26,0,3,-30,12,255,4,21999,0,3,0,L
16,2,0,6,1,0,0.0,22,9,0.409,7,6,0.857,"MAR 15, 2000",0029900921,DET vs. ORL,35,3,4,13,24,255,9,21999,1,1,0,W
17,4,0,7,1,0,0.0,11,4,0.364,9,6,0.667,"MAR 13, 2000",0029900904,DET vs. BOS,38,0,3,13,14,255,7,21999,1,2,0,W
18,4,0,6,2,1,0.5,17,11,0.647,10,7,0.7,"MAR 11, 2000",0029900892,DET vs. POR,41,0,1,-4,30,255,6,21999,1,2,0,L
19,6,1,7,1,0,0.0,20,12,0.6,3,3,1.0,"MAR 10, 2000",0029900884,DET vs. VAN,35,2,3,34,27,255,9,21999,2,0,0,W
20,10,1,1,0,0,0.0,21,9,0.429,11,9,0.818,"MAR 08, 2000",0029900871,DET vs. DEN,33,1,2,15,27,255,2,21999,4,2,0,W
21,6,0,6,0,0,0.0,17,8,0.471,10,8,0.8,"MAR 04, 2000",0029900837,DET @ WAS,40,2,2,3,24,255,8,21999,0,2,0,L
22,3,0,3,1,0,0.0,18,7,0.389,17,12,0.706,"MAR 01, 2000",0029900819,DET vs. UTA,39,0,3,-14,26,255,3,21999,0,5,0,L
23,5,0,7,2,1,0.5,24,15,0.625,8,6,0.75,"FEB 29, 2000",0029900812,DET @ IND,38,0,0,-12,37,255,7,21999,2,1,0,L
24,3,1,4,1,0,0.0,17,6,0.353,5,2,0.4,"FEB 27, 2000",0029900797,DET vs. CHI,40,1,3,0,14,255,5,21999,2,2,0,W
25,4,1,4,1,0,0.0,17,12,0.706,9,6,0.667,"FEB 25, 2000",0029900783,DET vs. GSW,34,1,1,20,30,255,5,21999,0,3,0,W
26,6,0,2,1,0,0.0,24,10,0.417,5,4,0.8,"FEB 23, 2000",0029900769,DET vs. IND,43,2,4,-14,24,255,4,21999,4,5,0,L
27,6,0,4,0,0,0.0,19,11,0.579,4,4,1.0,"FEB 21, 2000",0029900752,DET vs. MIA,40,5,2,5,26,255,9,21999,1,4,0,W
28,8,1,7,2,0,0.0,22,7,0.318,2,1,0.5,"FEB 19, 2000",0029900741,DET @ UTA,42,2,2,-2,15,255,9,21999,1,2,0,L
29,6,4,7,3,2,0.667,19,7,0.368,5,4,0.8,"FEB 17, 2000",0029900725,DET @ DAL,39,0,5,-6,20,255,7,21999,1,4,0,L
30,6,1,10,2,1,0.5,20,10,0.5,3,2,0.667,"FEB 15, 2000",0029900711,DET @ HOU,37,1,3,1,23,255,11,21999,1,8,0,L
31,4,1,10,1,0,0.0,25,12,0.48,7,6,0.857,"FEB 09, 2000",0029900693,DET vs. TOR,51,3,2,11,30,255,13,21999,0,5,0,W
32,3,0,5,2,0,0.0,24,15,0.625,8,6,0.75,"FEB 06, 2000",0029900672,DET vs. HOU,40,2,2,1,36,255,7,21999,0,6,0,W
33,0,0,4,2,1,0.5,9,3,0.333,7,5,0.714,"JAN 29, 2000",0029900615,DET vs. PHI,25,0,3,2,12,255,4,21999,2,2,0,W
34,4,0,5,3,1,0.333,19,9,0.474,9,9,1.0,"JAN 27, 2000",0029900599,DET @ CHH,39,0,2,-10,28,255,5,21999,2,2,0,L
35,4,0,1,0,0,0.0,10,3,0.3,4,2,0.5,"JAN 22, 2000",0029900568,DET @ CHI,20,2,0,2,8,255,3,21999,2,2,0,L
36,7,2,5,1,0,0.0,18,8,0.444,8,7,0.875,"JAN 20, 2000",0029900552,DET @ NJN,39,0,3,-3,23,255,5,21999,3,3,0,L
37,6,3,5,3,1,0.333,21,5,0.238,6,5,0.833,"JAN 17, 2000",0029900529,DET @ NYK,40,2,3,-12,16,255,7,21999,0,5,0,L
