,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,5,0,4,3,2,0.667,22,8,0.364,10,6,0.6,"APR 17, 2000",0029901161,PHI vs. IND,42,1,3,-6,24,947,5,21999,0,0,0,L
1,7,0,4,3,1,0.333,22,11,0.5,9,7,0.778,"APR 15, 2000",0029901146,PHI vs. DET,43,0,3,11,30,947,4,21999,3,7,0,W
2,3,0,2,0,0,0.0,20,12,0.6,6,3,0.5,"APR 14, 2000",0029901138,PHI @ ATL,39,0,3,10,27,947,2,21999,2,5,0,W
3,4,0,4,3,0,0.0,23,9,0.391,10,6,0.6,"APR 12, 2000",0029901123,PHI vs. WAS,41,2,2,16,24,947,6,21999,4,4,0,W
4,4,0,2,5,2,0.4,23,11,0.478,12,9,0.75,"APR 10, 2000",0029901108,PHI vs. MIA,38,2,1,9,33,947,4,21999,2,5,0,W
5,6,0,2,5,3,0.6,22,7,0.318,2,1,0.5,"APR 09, 2000",0029901099,PHI @ ORL,38,2,0,-11,18,947,4,21999,2,4,0,L
6,4,0,0,1,0,0.0,16,6,0.375,7,4,0.571,"APR 07, 2000",0029901082,PHI @ BOS,37,0,0,-6,16,947,0,21999,2,5,0,W
7,4,0,1,2,0,0.0,25,13,0.52,7,4,0.571,"APR 05, 2000",0029901069,PHI vs. ATL,41,1,2,25,30,947,2,21999,3,4,0,W
8,6,0,2,0,0,0.0,21,8,0.381,8,7,0.875,"APR 02, 2000",0029901054,PHI @ SAC,42,2,2,-23,23,947,4,21999,3,5,0,L
9,6,0,4,3,0,0.0,20,6,0.3,4,3,0.75,"MAR 31, 2000",0029901039,PHI @ LAL,37,1,1,-16,15,947,5,21999,2,1,0,L
10,0,0,2,3,0,0.0,21,7,0.333,4,4,1.0,"MAR 29, 2000",0029901023,PHI @ UTA,44,2,3,-21,18,947,4,21999,2,3,0,L
11,4,0,2,4,1,0.25,28,15,0.536,14,12,0.857,"MAR 28, 2000",0029901015,PHI @ MIN,45,3,2,-3,43,947,5,21999,2,4,0,W
12,1,0,6,4,1,0.25,25,14,0.56,6,4,0.667,"MAR 26, 2000",0029901001,PHI @ IND,40,2,4,16,33,947,8,21999,1,0,0,W
13,6,0,3,4,1,0.25,25,7,0.28,8,6,0.75,"MAR 24, 2000",0029900985,PHI vs. BOS,52,1,4,6,21,947,4,21999,1,2,0,W
14,4,0,4,3,1,0.333,29,17,0.586,9,9,1.0,"MAR 22, 2000",0029900972,PHI vs. TOR,41,0,2,21,44,947,4,21999,3,0,0,W
15,6,0,2,5,3,0.6,24,9,0.375,7,4,0.571,"MAR 20, 2000",0029900956,PHI @ CHH,43,0,2,-1,25,947,2,21999,1,0,0,W
16,10,0,3,2,0,0.0,22,8,0.364,6,2,0.333,"MAR 19, 2000",0029900949,PHI vs. ORL,42,0,1,-3,18,947,3,21999,9,2,0,W
17,9,0,5,5,4,0.8,20,8,0.4,4,4,1.0,"MAR 17, 2000",0029900930,PHI vs. UTA,40,0,1,5,24,947,5,21999,3,3,0,W
18,1,0,4,3,0,0.0,29,10,0.345,11,8,0.727,"MAR 14, 2000",0029900912,PHI @ CLE,45,0,4,-2,28,947,4,21999,0,5,0,W
19,5,0,4,1,0,0.0,18,8,0.444,7,5,0.714,"MAR 12, 2000",0029900895,PHI @ BOS,41,0,0,-13,21,947,4,21999,2,6,0,L
20,7,0,6,7,2,0.286,26,9,0.346,16,10,0.625,"MAR 10, 2000",0029900880,PHI vs. NYK,44,1,1,-9,30,947,7,21999,2,2,0,L
21,3,0,1,3,1,0.333,19,9,0.474,2,1,0.5,"MAR 08, 2000",0029900869,PHI vs. VAN,38,0,2,15,20,947,1,21999,1,3,0,W
22,2,0,1,3,2,0.667,20,12,0.6,4,3,0.75,"MAR 04, 2000",0029900839,PHI @ CHI,39,1,3,8,29,947,2,21999,3,2,0,W
23,4,0,1,3,0,0.0,18,2,0.111,3,1,0.333,"MAR 02, 2000",0029900823,PHI @ WAS,43,0,3,6,5,947,1,21999,1,2,0,W
24,5,0,2,1,1,1.0,18,15,0.833,5,4,0.8,"FEB 29, 2000",0029900808,PHI vs. DAL,37,0,3,31,35,947,2,21999,2,4,0,W
25,5,0,2,4,1,0.25,26,8,0.308,14,9,0.643,"FEB 27, 2000",0029900795,PHI @ NYK,41,0,5,7,26,947,2,21999,2,3,0,L
26,4,0,2,2,1,0.5,25,8,0.32,12,8,0.667,"FEB 25, 2000",0029900785,PHI @ MIL,40,2,2,10,25,947,4,21999,1,4,0,W
27,6,1,3,4,1,0.25,22,9,0.409,4,3,0.75,"FEB 23, 2000",0029900766,PHI vs. LAC,41,1,2,22,22,947,4,21999,1,3,0,W
