,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,10,1,11,5,2,0.4,8,3,0.375,8,8,1.0,"APR 15, 2015",0021401219,HOU vs. UTA,27,0,2,28,16,201935,11,22014,1,6,1,W
1,6,2,4,8,1,0.125,20,7,0.35,16,14,0.875,"APR 13, 2015",0021401202,HOU @ CHA,37,2,1,0,29,201935,6,22014,1,2,1,W
2,7,1,1,6,1,0.167,18,10,0.556,9,9,1.0,"APR 12, 2015",0021401199,HOU vs. NOP,38,0,2,1,30,201935,1,22014,1,4,1,W
3,10,0,2,5,2,0.4,19,5,0.263,6,4,0.667,"APR 10, 2015",0021401181,HOU vs. SAS,38,0,2,-2,16,201935,2,22014,3,4,1,L
4,4,0,2,6,2,0.333,15,6,0.4,8,8,1.0,"APR 08, 2015",0021401168,HOU @ SAS,35,2,1,-26,22,201935,4,22014,1,1,1,L
5,6,0,4,9,6,0.667,22,12,0.545,13,11,0.846,"APR 05, 2015",0021401147,HOU @ OKC,38,2,6,-3,41,201935,6,22014,3,3,1,W
6,6,0,4,8,2,0.25,15,6,0.4,12,10,0.833,"APR 02, 2015",0021401125,HOU @ DAL,39,0,2,12,24,201935,4,22014,1,5,1,W
7,6,0,6,9,8,0.889,25,16,0.64,13,11,0.846,"APR 01, 2015",0021401117,HOU vs. SAC,38,2,1,10,51,201935,8,22014,3,7,1,W
8,5,0,3,8,3,0.375,22,9,0.409,12,10,0.833,"MAR 30, 2015",0021401104,HOU @ TOR,38,2,3,-13,31,201935,5,22014,1,3,1,L
9,6,1,3,6,1,0.167,20,7,0.35,10,9,0.9,"MAR 29, 2015",0021401097,HOU @ WAS,38,0,3,1,24,201935,3,22014,2,3,1,W
10,8,0,3,12,6,0.5,19,9,0.474,10,9,0.9,"MAR 27, 2015",0021401081,HOU vs. MIN,37,1,4,10,33,201935,4,22014,5,3,1,W
11,10,1,6,4,1,0.25,20,9,0.45,9,6,0.667,"MAR 25, 2015",0021401068,HOU @ NOP,37,0,3,-2,25,201935,6,22014,1,2,1,W
12,7,2,3,8,3,0.375,21,10,0.476,22,21,0.955,"MAR 23, 2015",0021401048,HOU @ IND,43,1,4,5,44,201935,4,22014,2,4,1,W
13,5,2,1,8,1,0.125,19,5,0.263,5,5,1.0,"MAR 21, 2015",0021401034,HOU vs. PHX,33,1,3,-27,16,201935,2,22014,0,5,1,L
14,4,0,9,12,4,0.333,27,12,0.444,25,22,0.88,"MAR 19, 2015",0021401017,HOU vs. DEN,40,1,2,22,50,201935,10,22014,1,4,1,W
15,4,0,7,4,1,0.25,14,4,0.286,11,8,0.727,"MAR 17, 2015",0021401002,HOU vs. ORL,35,1,1,14,17,201935,8,22014,3,4,1,W
16,7,0,7,5,3,0.6,16,7,0.438,18,17,0.944,"MAR 15, 2015",0021400983,HOU @ LAC,41,0,3,7,34,201935,7,22014,0,3,1,W
17,7,0,2,5,0,0.0,13,3,0.231,13,9,0.692,"MAR 12, 2015",0021400965,HOU @ UTA,34,2,1,-16,15,201935,4,22014,3,3,1,L
18,6,0,1,3,0,0.0,19,7,0.368,5,4,0.8,"MAR 11, 2015",0021400961,HOU @ POR,38,1,3,2,18,201935,2,22014,3,4,1,L
19,7,0,3,4,2,0.5,19,8,0.421,11,10,0.909,"MAR 07, 2015",0021400930,HOU @ DEN,36,1,5,5,28,201935,4,22014,2,4,1,W
20,12,0,11,6,2,0.333,21,10,0.476,18,16,0.889,"MAR 06, 2015",0021400917,HOU vs. DET,38,1,1,28,38,201935,12,22014,1,7,1,W
21,13,2,3,7,2,0.286,16,7,0.438,2,2,1.0,"MAR 04, 2015",0021400901,HOU vs. MEM,41,1,1,10,18,201935,4,22014,1,3,1,L
22,5,2,6,6,2,0.333,18,8,0.444,18,15,0.833,"MAR 01, 2015",0021400883,HOU vs. CLE,42,2,3,14,33,201935,8,22014,3,5,1,W
23,12,0,5,4,0,0.0,15,4,0.267,7,7,1.0,"FEB 27, 2015",0021400863,HOU vs. BKN,38,0,3,3,15,201935,5,22014,1,4,1,W
24,10,0,4,9,3,0.333,13,4,0.308,12,10,0.833,"FEB 25, 2015",0021400846,HOU vs. LAC,36,0,1,-6,21,201935,4,22014,0,3,1,W
25,10,4,10,11,5,0.455,20,7,0.35,15,12,0.8,"FEB 23, 2015",0021400832,HOU vs. MIN,39,1,3,13,31,201935,11,22014,1,3,1,W
26,7,0,5,6,2,0.333,12,5,0.417,10,8,0.8,"FEB 21, 2015",0021400819,HOU vs. TOR,29,0,2,9,20,201935,5,22014,2,5,1,W
27,5,0,6,5,3,0.6,14,6,0.429,13,11,0.846,"FEB 20, 2015",0021400810,HOU @ DAL,37,1,5,-12,26,201935,7,22014,2,6,1,L
28,6,0,5,7,0,0.0,12,3,0.25,5,3,0.6,"FEB 11, 2015",0021400799,HOU @ LAC,36,0,4,-8,9,201935,5,22014,3,5,1,L
29,9,1,9,7,3,0.429,23,13,0.565,14,11,0.786,"FEB 10, 2015",0021400784,HOU @ PHX,43,3,1,16,40,201935,12,22014,3,5,1,W
30,8,0,5,10,4,0.4,25,11,0.44,23,19,0.826,"FEB 08, 2015",0021400771,HOU vs. POR,40,4,2,-5,45,201935,9,22014,2,4,1,L
31,5,0,3,6,3,0.5,14,9,0.643,17,12,0.706,"FEB 06, 2015",0021400753,HOU vs. MIL,40,0,1,9,33,201935,3,22014,1,3,1,W
32,4,2,2,5,3,0.6,20,9,0.45,6,6,1.0,"FEB 04, 2015",0021400735,HOU vs. CHI,36,1,2,1,27,201935,3,22014,1,2,1,W
33,9,1,7,4,2,0.5,17,10,0.588,5,4,0.8,"JAN 31, 2015",0021400709,HOU @ DET,36,0,1,-2,26,201935,7,22014,2,4,1,L
34,7,0,6,7,2,0.286,21,4,0.19,5,4,0.8,"JAN 30, 2015",0021400698,HOU @ BOS,39,0,2,3,14,201935,6,22014,2,5,1,W
35,8,0,4,3,1,0.333,14,7,0.5,3,2,0.667,"JAN 28, 2015",0021400685,HOU vs. DAL,38,1,5,-2,17,201935,5,22014,4,4,1,W
36,5,0,7,11,4,0.364,20,12,0.6,10,9,0.9,"JAN 25, 2015",0021400667,HOU @ LAL,35,1,0,16,37,201935,8,22014,2,6,1,W
37,10,1,6,6,3,0.5,18,8,0.444,17,14,0.824,"JAN 23, 2015",0021400650,HOU @ PHX,40,0,4,1,33,201935,6,22014,3,3,1,W
38,6,1,2,6,3,0.5,18,8,0.444,16,14,0.875,"JAN 21, 2015",0021400636,HOU @ GSW,32,2,2,-22,33,201935,4,22014,2,2,1,L
39,7,1,0,12,7,0.583,18,12,0.667,15,14,0.933,"JAN 19, 2015",0021400617,HOU vs. IND,40,1,0,17,45,201935,1,22014,4,5,1,W
40,4,0,3,4,0,0.0,15,4,0.267,7,4,0.571,"JAN 17, 2015",0021400603,HOU vs. GSW,30,1,5,-16,12,201935,4,22014,1,3,1,L
41,10,0,8,8,6,0.75,15,9,0.6,9,7,0.778,"JAN 15, 2015",0021400584,HOU vs. OKC,37,1,3,23,31,201935,9,22014,1,2,1,W
42,10,1,2,5,1,0.2,16,10,0.625,6,5,0.833,"JAN 14, 2015",0021400575,HOU @ ORL,38,2,4,-11,26,201935,4,22014,5,7,1,L
43,6,0,3,7,4,0.571,13,9,0.692,8,8,1.0,"JAN 12, 2015",0021400564,HOU @ BKN,30,0,1,19,30,201935,3,22014,2,2,1,W
44,5,1,2,8,4,0.5,14,8,0.571,11,10,0.909,"JAN 10, 2015",0021400555,HOU vs. UTA,34,1,3,25,30,201935,3,22014,1,6,1,W
45,9,0,4,7,3,0.429,17,8,0.471,6,6,1.0,"JAN 08, 2015",0021400536,HOU @ NYK,31,0,2,32,25,201935,4,22014,3,3,1,W
46,9,0,5,7,2,0.286,18,6,0.333,7,7,1.0,"JAN 07, 2015",0021400523,HOU @ CLE,33,2,0,7,21,201935,7,22014,1,7,1,W
47,4,2,2,8,3,0.375,22,7,0.318,3,3,1.0,"JAN 05, 2015",0021400512,HOU @ CHI,38,0,4,-10,20,201935,2,22014,1,2,1,L
