,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,8,0,5,11,4,0.364,21,8,0.381,4,4,1.0,"APR 19, 1997",0029601180,SAC @ GSW,43,0,3,7,24,782,5,21996,0,2,0,W
1,4,0,1,4,2,0.5,16,8,0.5,6,5,0.833,"APR 17, 1997",0029601162,SAC @ LAL,39,1,1,-15,23,782,2,21996,3,3,0,L
2,5,0,2,10,6,0.6,20,11,0.55,5,5,1.0,"APR 14, 1997",0029601145,SAC vs. SAS,35,1,1,9,33,782,3,21996,0,3,0,W
3,0,0,1,8,4,0.5,13,9,0.692,2,2,1.0,"APR 11, 1997",0029601122,SAC vs. GSW,33,0,4,6,24,782,1,21996,1,2,0,W
4,1,1,3,12,4,0.333,21,9,0.429,2,1,0.5,"APR 10, 1997",0029601114,SAC vs. PHX,39,2,3,4,23,782,5,21996,1,2,0,L
5,5,0,2,6,5,0.833,12,8,0.667,5,5,1.0,"APR 08, 1997",0029601100,SAC vs. VAN,33,0,2,17,26,782,2,21996,2,2,0,W
6,4,0,1,7,4,0.571,19,9,0.474,8,5,0.625,"APR 06, 1997",0029601085,SAC vs. SEA,39,1,4,16,27,782,2,21996,2,0,0,W
7,1,1,4,4,1,0.25,18,7,0.389,9,8,0.889,"APR 04, 1997",0029601071,SAC vs. HOU,35,1,3,-13,23,782,5,21996,0,1,0,L
8,5,1,1,6,2,0.333,11,5,0.455,6,6,1.0,"APR 02, 1997",0029601053,SAC @ UTA,24,0,3,-15,18,782,1,21996,2,3,0,L
9,2,0,1,6,1,0.167,15,3,0.2,4,4,1.0,"MAR 29, 1997",0029601026,SAC @ ATL,34,0,3,-6,11,782,1,21996,2,2,0,L
10,2,0,4,7,3,0.429,21,9,0.429,11,11,1.0,"MAR 26, 1997",0029601004,SAC @ MIA,44,0,1,-6,32,782,4,21996,0,7,0,L
11,3,0,4,11,7,0.636,19,11,0.579,5,5,1.0,"MAR 25, 1997",0029600992,SAC @ ORL,36,0,5,-19,34,782,4,21996,0,4,0,L
12,3,0,1,7,3,0.429,21,8,0.381,6,6,1.0,"MAR 22, 1997",0029600982,SAC @ SEA,38,1,5,-6,25,782,2,21996,3,4,0,L
13,5,0,4,7,1,0.143,22,9,0.409,10,9,0.9,"MAR 21, 1997",0029600973,SAC vs. SAS,42,2,2,8,28,782,6,21996,0,3,0,W
14,1,3,0,12,2,0.167,28,10,0.357,8,7,0.875,"MAR 19, 1997",0029600959,SAC @ LAC,40,0,4,-9,29,782,0,21996,1,2,0,L
15,2,0,2,7,3,0.429,23,11,0.478,4,4,1.0,"MAR 18, 1997",0029600951,SAC @ POR,33,1,1,-7,29,782,3,21996,3,2,0,L
16,6,0,4,8,3,0.375,24,9,0.375,6,5,0.833,"MAR 16, 1997",0029600936,SAC vs. DAL,40,4,4,1,26,782,8,21996,1,3,0,L
17,5,0,1,9,5,0.556,16,8,0.5,5,5,1.0,"MAR 13, 1997",0029600911,SAC vs. TOR,36,1,0,2,26,782,2,21996,0,1,0,L
18,10,0,7,11,5,0.455,21,8,0.381,8,8,1.0,"MAR 11, 1997",0029600897,SAC vs. CLE,45,1,4,-1,29,782,8,21996,1,5,0,L
19,4,0,1,4,0,0.0,17,7,0.412,9,8,0.889,"MAR 09, 1997",0029600885,SAC @ GSW,45,0,2,-1,22,782,1,21996,4,6,0,L
20,3,0,1,9,5,0.556,24,13,0.542,4,1,0.25,"MAR 07, 1997",0029600868,SAC @ PHX,44,1,4,-16,32,782,2,21996,2,7,0,L
21,6,1,5,5,2,0.4,22,10,0.455,13,12,0.923,"MAR 05, 1997",0029600855,SAC vs. DEN,41,1,1,-2,34,782,6,21996,2,2,0,W
22,4,0,5,6,3,0.5,13,7,0.538,2,2,1.0,"MAR 03, 1997",0029600837,SAC vs. NJN,35,0,0,19,19,782,5,21996,0,6,0,W
23,5,0,2,6,3,0.5,22,9,0.409,8,7,0.875,"MAR 01, 1997",0029600822,SAC @ MIL,44,0,3,11,28,782,2,21996,0,2,0,W
24,9,0,3,4,0,0.0,14,1,0.071,2,2,1.0,"FEB 28, 1997",0029600815,SAC @ CHI,26,1,4,-16,4,782,4,21996,1,2,0,L
25,3,0,4,7,7,1.0,19,11,0.579,11,9,0.818,"FEB 26, 1997",0029600795,SAC @ BOS,43,0,3,6,38,782,4,21996,2,5,0,W
26,6,0,5,8,2,0.25,25,11,0.44,12,8,0.667,"FEB 25, 1997",0029600787,SAC @ NJN,44,0,3,-2,32,782,5,21996,3,4,0,L
27,2,0,0,5,2,0.4,26,10,0.385,4,3,0.75,"FEB 20, 1997",0029600757,SAC vs. NYK,34,0,3,-16,25,782,0,21996,2,1,0,L
28,7,0,6,6,2,0.333,24,8,0.333,4,2,0.5,"FEB 18, 1997",0029600742,SAC vs. MIN,43,1,2,11,20,782,7,21996,3,0,0,W
29,4,0,2,5,3,0.6,14,7,0.5,2,2,1.0,"FEB 16, 1997",0029600728,SAC vs. GSW,26,1,5,9,19,782,3,21996,0,1,0,W
30,7,0,5,12,7,0.583,22,12,0.545,12,10,0.833,"FEB 13, 1997",0029600706,SAC vs. LAC,41,1,1,3,41,782,6,21996,2,4,0,W
31,3,1,1,4,1,0.25,22,12,0.545,12,9,0.75,"FEB 11, 1997",0029600691,SAC vs. UTA,38,0,1,-21,34,782,1,21996,3,3,0,L
32,5,0,1,10,5,0.5,28,14,0.5,6,4,0.667,"FEB 06, 1997",0029600679,SAC @ CHH,38,0,2,-23,37,782,1,21996,0,5,0,L
33,5,1,1,7,3,0.429,14,7,0.5,14,14,1.0,"FEB 04, 1997",0029600664,SAC @ DAL,37,1,5,-7,31,782,2,21996,2,0,0,L
34,4,0,0,9,3,0.333,19,7,0.368,9,9,1.0,"FEB 03, 1997",0029600657,SAC @ SAS,43,0,4,11,26,782,0,21996,0,2,0,W
35,4,1,9,5,2,0.4,28,15,0.536,4,3,0.75,"FEB 01, 1997",0029600644,SAC @ DEN,38,4,6,8,35,782,13,21996,1,3,0,W
36,6,1,7,9,3,0.333,26,12,0.462,2,1,0.5,"JAN 30, 1997",0029600630,SAC vs. CHI,43,2,4,-16,28,782,9,21996,3,5,0,L
37,9,0,6,7,3,0.429,19,10,0.526,5,5,1.0,"JAN 28, 1997",0029600612,SAC @ MIN,43,0,3,14,28,782,6,21996,5,5,0,W
38,6,0,8,6,5,0.833,26,13,0.5,7,7,1.0,"JAN 25, 1997",0029600591,SAC @ WAS,43,0,3,-4,38,782,8,21996,6,4,0,L
39,8,0,2,6,3,0.5,25,13,0.52,5,4,0.8,"JAN 24, 1997",0029600584,SAC @ PHI,41,1,1,17,33,782,3,21996,4,5,0,W
40,10,0,10,9,5,0.556,20,9,0.45,16,15,0.938,"JAN 22, 1997",0029600573,SAC vs. DET,46,0,5,9,38,782,10,21996,0,2,0,W
41,1,0,1,3,1,0.333,11,3,0.273,4,2,0.5,"JAN 17, 1997",0029600535,SAC @ SAS,19,1,2,-17,9,782,2,21996,0,3,0,L
42,4,2,5,8,4,0.5,21,9,0.429,1,1,1.0,"JAN 16, 1997",0029600526,SAC @ HOU,38,2,1,-12,23,782,7,21996,1,5,0,L
43,2,0,3,5,4,0.8,21,10,0.476,14,13,0.929,"JAN 14, 1997",0029600514,SAC vs. IND,42,0,5,8,37,782,3,21996,1,2,0,W
44,5,0,1,5,1,0.2,20,7,0.35,2,2,1.0,"JAN 12, 1997",0029600501,SAC vs. CHH,34,1,4,-7,17,782,2,21996,1,1,0,L
