,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,6,3,4,2,0,0.0,15,9,0.6,3,3,1.0,"APR 11, 2011",0021001202,MIA @ ATL,37,1,1,18,21,2548,5,22010,1,3,0,W
1,8,1,4,1,0,0.0,12,4,0.333,6,6,1.0,"APR 10, 2011",0021001194,MIA vs. BOS,37,1,3,8,14,2548,5,22010,1,3,0,W
2,4,1,3,1,0,0.0,11,6,0.545,16,15,0.938,"APR 08, 2011",0021001182,MIA vs. CHA,33,0,2,15,27,2548,3,22010,3,4,0,W
3,5,0,3,2,1,0.5,13,7,0.538,4,3,0.75,"APR 03, 2011",0021001142,MIA @ NJN,27,0,1,14,18,2548,3,22010,0,2,0,W
4,2,2,3,3,0,0.0,21,14,0.667,5,4,0.8,"APR 01, 2011",0021001126,MIA @ MIN,34,2,2,24,32,2548,5,22010,2,4,0,W
5,9,2,2,3,1,0.333,17,11,0.647,12,10,0.833,"MAR 30, 2011",0021001110,MIA @ WAS,39,1,3,19,33,2548,3,22010,0,2,0,W
6,6,2,1,4,2,0.5,20,8,0.4,8,6,0.75,"MAR 29, 2011",0021001101,MIA @ CLE,43,3,3,-12,24,2548,4,22010,3,3,0,L
7,5,2,7,5,1,0.2,25,10,0.4,10,9,0.9,"MAR 27, 2011",0021001089,MIA vs. HOU,37,4,4,18,30,2548,11,22010,0,3,0,W
8,8,5,7,3,1,0.333,26,15,0.577,11,8,0.727,"MAR 25, 2011",0021001072,MIA vs. PHI,41,4,3,24,39,2548,11,22010,3,2,0,W
9,4,0,2,0,0,0.0,13,7,0.538,12,10,0.833,"MAR 23, 2011",0021001058,MIA @ DET,40,2,3,-1,24,2548,4,22010,3,0,0,W
10,2,3,1,3,1,0.333,20,10,0.5,13,11,0.846,"MAR 19, 2011",0021001030,MIA vs. DEN,39,1,3,10,32,2548,2,22010,1,2,0,W
11,5,0,2,4,3,0.75,9,5,0.556,2,1,0.5,"MAR 18, 2011",0021001020,MIA @ ATL,27,0,3,25,14,2548,2,22010,1,2,0,W
12,2,1,4,5,1,0.2,21,7,0.333,9,6,0.667,"MAR 16, 2011",0021001006,MIA vs. OKC,40,2,4,-8,21,2548,6,22010,1,2,0,L
13,4,2,6,1,0,0.0,23,11,0.478,7,7,1.0,"MAR 14, 2011",0021000993,MIA vs. SAS,39,3,3,27,29,2548,9,22010,2,3,0,W
14,9,5,5,2,1,0.5,15,9,0.6,9,9,1.0,"MAR 12, 2011",0021000976,MIA vs. MEM,34,0,3,37,28,2548,5,22010,3,3,0,W
15,5,1,2,4,1,0.25,23,9,0.391,1,1,1.0,"MAR 10, 2011",0021000964,MIA vs. LAL,39,3,1,-2,20,2548,5,22010,4,4,0,W
16,5,2,5,8,2,0.25,21,12,0.571,13,12,0.923,"MAR 08, 2011",0021000951,MIA vs. POR,43,1,4,-12,38,2548,6,22010,1,3,0,L
17,5,1,2,1,0,0.0,19,8,0.421,6,4,0.667,"MAR 06, 2011",0021000931,MIA vs. CHI,38,2,2,-2,20,2548,4,22010,0,7,0,L
18,1,0,3,3,1,0.333,18,8,0.444,2,2,1.0,"MAR 04, 2011",0021000923,MIA @ SAS,27,0,3,-24,19,2548,3,22010,0,5,0,L
19,5,1,2,1,0,0.0,18,10,0.556,12,8,0.667,"MAR 03, 2011",0021000912,MIA vs. ORL,41,2,3,-9,28,2548,4,22010,4,2,0,L
20,9,0,6,3,0,0.0,15,5,0.333,3,2,0.667,"FEB 27, 2011",0021000887,MIA vs. NYK,40,1,4,0,12,2548,7,22010,3,5,0,L
21,2,0,5,3,2,0.667,27,18,0.667,9,3,0.333,"FEB 25, 2011",0021000866,MIA vs. WAS,40,0,1,10,41,2548,5,22010,2,2,0,W
22,2,0,6,1,0,0.0,25,12,0.48,12,10,0.833,"FEB 24, 2011",0021000859,MIA @ CHI,42,2,2,-4,34,2548,8,22010,2,3,0,L
23,7,1,7,3,1,0.333,20,11,0.55,0,0,0.0,"FEB 22, 2011",0021000841,MIA vs. SAC,35,1,2,22,23,2548,8,22010,2,1,0,W
24,1,2,5,0,0,0.0,18,10,0.556,10,8,0.8,"FEB 16, 2011",0021000825,MIA @ TOR,40,2,0,10,28,2548,7,22010,1,5,0,W
25,3,0,12,4,1,0.25,29,16,0.552,10,8,0.8,"FEB 15, 2011",0021000818,MIA @ IND,42,0,2,16,41,2548,12,22010,2,2,0,W
26,4,0,2,2,1,0.5,17,6,0.353,5,3,0.6,"FEB 13, 2011",0021000804,MIA @ BOS,42,3,3,-1,16,2548,5,22010,0,6,0,L
27,7,0,7,0,0,0.0,15,9,0.6,6,6,1.0,"FEB 11, 2011",0021000792,MIA @ DET,36,1,4,19,24,2548,8,22010,1,1,0,W
28,7,0,3,1,0,0.0,17,7,0.412,5,3,0.6,"FEB 08, 2011",0021000769,MIA vs. IND,41,0,1,-2,17,2548,3,22010,1,3,0,W
29,8,3,6,4,3,0.75,14,8,0.571,10,9,0.9,"FEB 06, 2011",0021000754,MIA vs. LAC,37,2,2,20,28,2548,8,22010,1,4,0,W
30,10,0,8,4,1,0.25,20,8,0.4,7,5,0.714,"FEB 04, 2011",0021000733,MIA @ CHA,40,4,4,2,22,2548,12,22010,0,4,0,W
31,1,2,4,1,0,0.0,12,5,0.417,8,4,0.5,"FEB 03, 2011",0021000730,MIA @ ORL,35,0,2,15,14,2548,4,22010,1,1,0,W
32,5,0,5,1,1,1.0,21,13,0.619,8,7,0.875,"JAN 31, 2011",0021000710,MIA vs. CLE,34,2,4,17,34,2548,7,22010,3,4,0,W
33,2,0,5,0,0,0.0,22,13,0.591,8,6,0.75,"JAN 30, 2011",0021000701,MIA @ OKC,41,4,4,-2,32,2548,9,22010,2,9,0,W
34,5,0,13,2,0,0.0,22,14,0.636,14,6,0.429,"JAN 27, 2011",0021000678,MIA @ NYK,41,3,3,-6,34,2548,16,22010,1,6,0,L
35,3,1,6,4,0,0.0,20,8,0.4,12,11,0.917,"JAN 18, 2011",0021000611,MIA vs. ATL,46,0,4,1,27,2548,6,22010,1,6,0,L
36,4,5,3,7,4,0.571,20,10,0.5,13,9,0.692,"JAN 15, 2011",0021000591,MIA @ CHI,35,3,4,-4,33,2548,6,22010,0,3,0,L
37,4,1,2,3,0,0.0,19,7,0.368,7,2,0.286,"JAN 13, 2011",0021000575,MIA @ DEN,31,2,1,-25,16,2548,4,22010,0,3,0,L
38,5,3,6,4,1,0.25,22,12,0.545,7,6,0.857,"JAN 12, 2011",0021000572,MIA @ LAC,41,1,2,7,31,2548,7,22010,1,1,0,L
39,5,1,6,3,1,0.333,22,15,0.682,4,3,0.75,"JAN 09, 2011",0021000549,MIA @ POR,42,2,3,19,34,2548,8,22010,0,2,0,W
40,5,0,3,1,0,0.0,19,4,0.211,7,6,0.857,"JAN 07, 2011",0021000532,MIA @ MIL,44,4,4,1,14,2548,7,22010,3,1,0,W
41,2,0,3,2,1,0.5,19,10,0.526,15,13,0.867,"JAN 04, 2011",0021000505,MIA vs. MIL,35,1,3,8,34,2548,4,22010,1,2,0,W
42,4,1,7,4,1,0.25,20,12,0.6,6,6,1.0,"JAN 03, 2011",0021000499,MIA @ CHA,31,4,4,17,31,2548,11,22010,0,4,0,W
43,8,1,6,2,0,0.0,18,7,0.389,16,11,0.688,"JAN 01, 2011",0021000486,MIA vs. GSW,39,0,0,7,25,2548,6,22010,2,0,0,W
44,1,0,7,3,1,0.333,24,17,0.708,10,10,1.0,"DEC 29, 2010",0021000469,MIA @ HOU,38,0,3,2,45,2548,7,22010,2,6,0,W
45,2,1,7,7,1,0.143,28,13,0.464,16,13,0.813,"DEC 28, 2010",0021000457,MIA vs. NYK,38,2,2,11,40,2548,9,22010,2,0,0,W
46,6,1,5,1,0,0.0,17,6,0.353,6,6,1.0,"DEC 25, 2010",0021000435,MIA @ LAL,36,0,3,21,18,2548,5,22010,1,3,0,W
47,7,2,3,7,3,0.429,17,8,0.471,6,3,0.5,"DEC 20, 2010",0021000410,MIA vs. DAL,39,1,1,5,22,2548,4,22010,3,1,0,L
48,2,2,5,5,2,0.4,19,7,0.368,6,4,0.667,"DEC 18, 2010",0021000393,MIA @ WAS,40,1,5,-10,20,2548,6,22010,1,3,0,W
49,5,3,5,3,2,0.667,22,9,0.409,8,6,0.75,"DEC 17, 2010",0021000382,MIA @ NYK,38,3,0,14,26,2548,8,22010,2,2,0,W
50,3,0,4,6,3,0.5,18,10,0.556,7,5,0.714,"DEC 15, 2010",0021000371,MIA vs. CLE,40,2,4,15,28,2548,6,22010,1,1,0,W
51,1,0,4,3,2,0.667,13,8,0.615,17,14,0.824,"DEC 13, 2010",0021000355,MIA vs. NOH,39,1,2,7,32,2548,5,22010,1,1,0,W
52,6,1,3,2,1,0.5,23,15,0.652,9,5,0.556,"DEC 11, 2010",0021000348,MIA @ SAC,36,3,2,31,36,2548,6,22010,1,3,0,W
53,7,0,6,1,0,0.0,20,12,0.6,13,10,0.769,"DEC 10, 2010",0021000340,MIA @ GSW,35,3,3,30,34,2548,9,22010,1,4,0,W
54,4,0,2,3,2,0.667,14,9,0.643,11,8,0.727,"DEC 08, 2010",0021000324,MIA @ UTA,41,2,0,18,28,2548,4,22010,2,4,0,W
55,5,1,9,0,0,0.0,20,9,0.45,10,7,0.7,"DEC 06, 2010",0021000306,MIA @ MIL,39,5,3,8,25,2548,14,22010,0,6,0,W
56,3,3,8,1,0,0.0,18,11,0.611,6,4,0.667,"DEC 04, 2010",0021000288,MIA vs. ATL,40,2,2,12,26,2548,10,22010,3,4,0,W
57,9,0,6,1,0,0.0,16,10,0.625,3,2,0.667,"DEC 02, 2010",0021000273,MIA @ CLE,33,3,4,19,22,2548,9,22010,3,3,0,W
58,1,0,2,0,0,0.0,9,7,0.778,5,2,0.4,"DEC 01, 2010",0021000265,MIA vs. DET,18,0,4,19,16,2548,2,22010,2,3,0,W
59,6,1,8,1,0,0.0,17,8,0.471,10,10,1.0,"NOV 29, 2010",0021000250,MIA vs. WAS,35,0,1,13,26,2548,8,22010,4,2,0,W
60,5,2,8,1,0,0.0,16,8,0.5,11,6,0.545,"NOV 27, 2010",0021000239,MIA @ DAL,41,1,3,-8,22,2548,9,22010,0,7,0,L
61,8,0,3,1,0,0.0,16,7,0.438,12,9,0.75,"NOV 26, 2010",0021000226,MIA vs. PHI,36,3,2,-2,23,2548,6,22010,2,3,0,W
62,5,1,5,4,1,0.25,21,6,0.286,7,5,0.714,"NOV 24, 2010",0021000213,MIA @ ORL,40,2,2,-10,18,2548,7,22010,0,1,0,L
63,5,2,4,4,0,0.0,13,1,0.077,5,1,0.2,"NOV 22, 2010",0021000196,MIA vs. IND,38,0,3,-18,3,2548,4,22010,2,5,0,L
64,4,0,3,4,0,0.0,13,4,0.308,6,3,0.5,"NOV 19, 2010",0021000175,MIA vs. CHA,36,0,3,7,11,2548,3,22010,2,2,0,W
65,6,2,5,1,0,0.0,11,6,0.545,6,5,0.833,"NOV 17, 2010",0021000158,MIA vs. PHX,31,1,2,20,17,2548,6,22010,0,2,0,W
66,2,1,6,1,0,0.0,16,11,0.688,14,9,0.643,"NOV 13, 2010",0021000133,MIA vs. TOR,35,2,2,6,31,2548,8,22010,0,1,0,W
67,3,1,1,5,0,0.0,12,2,0.167,6,4,0.667,"NOV 11, 2010",0021000118,MIA vs. BOS,40,0,4,-17,8,2548,1,22010,0,6,0,L
68,1,0,5,5,3,0.6,23,12,0.522,16,12,0.75,"NOV 09, 2010",0021000103,MIA vs. UTA,42,1,3,0,39,2548,6,22010,1,2,0,L
69,3,1,7,3,2,0.667,17,10,0.588,10,7,0.7,"NOV 06, 2010",0021000082,MIA vs. NJN,36,3,2,15,29,2548,10,22010,2,3,0,W
70,2,2,8,5,1,0.2,16,7,0.438,13,13,1.0,"NOV 05, 2010",0021000075,MIA @ NOH,40,2,1,-7,28,2548,10,22010,2,7,0,L
71,1,0,1,0,0,0.0,17,12,0.706,2,2,1.0,"NOV 02, 2010",0021000050,MIA vs. MIN,24,1,5,12,26,2548,2,22010,0,3,0,W
72,7,1,5,2,1,0.5,9,4,0.444,12,8,0.667,"OCT 31, 2010",0021000040,MIA @ NJN,27,1,0,19,17,2548,6,22010,2,1,0,W
73,3,2,4,6,2,0.333,20,9,0.45,8,6,0.75,"OCT 29, 2010",0021000025,MIA vs. ORL,34,2,2,32,26,2548,6,22010,0,4,0,W
74,4,2,5,2,1,0.5,20,10,0.5,12,9,0.75,"OCT 27, 2010",0021000006,MIA @ PHI,35,2,3,9,30,2548,7,22010,3,1,0,W
75,6,0,4,3,1,0.333,16,4,0.25,6,4,0.667,"OCT 26, 2010",0021000001,MIA @ BOS,37,0,4,-18,13,2548,4,22010,3,6,0,L
