,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,5,0,2,5,1,0.2,13,3,0.231,14,13,0.929,"APR 15, 2008",0020701216,LAL vs. SAC,29,1,3,21,20,977,3,22007,1,2,0,W
1,5,1,4,6,3,0.5,14,6,0.429,6,5,0.833,"APR 13, 2008",0020701198,LAL vs. SAS,32,1,3,14,20,977,5,22007,2,4,0,W
2,8,0,9,7,3,0.429,17,9,0.529,10,8,0.8,"APR 11, 2008",0020701187,LAL vs. NOH,43,1,3,0,29,977,10,22007,2,1,0,W
3,3,2,2,5,1,0.2,17,6,0.353,5,3,0.6,"APR 10, 2008",0020701175,LAL @ LAC,35,1,1,13,16,977,3,22007,1,2,0,W
4,5,1,4,7,2,0.286,26,11,0.423,13,10,0.769,"APR 08, 2008",0020701161,LAL @ POR,45,1,5,-13,34,977,5,22007,1,2,0,L
5,5,0,3,7,4,0.571,15,9,0.6,8,7,0.875,"APR 06, 2008",0020701150,LAL @ SAC,36,2,3,18,29,977,5,22007,2,4,0,W
6,6,0,6,4,3,0.75,14,7,0.5,9,8,0.889,"APR 04, 2008",0020701135,LAL vs. DAL,42,4,4,5,25,977,10,22007,0,0,0,W
7,7,0,11,5,4,0.8,16,10,0.625,13,12,0.923,"APR 02, 2008",0020701122,LAL vs. POR,41,2,3,25,36,977,13,22007,3,1,0,W
8,13,1,4,3,0,0.0,24,7,0.292,15,12,0.8,"MAR 30, 2008",0020701098,LAL vs. WAS,47,0,3,4,26,977,4,22007,1,1,0,W
9,1,0,8,17,9,0.529,37,19,0.514,7,6,0.857,"MAR 28, 2008",0020701082,LAL vs. MEM,42,2,4,1,53,977,10,22007,3,1,0,L
10,3,1,5,6,2,0.333,22,8,0.364,12,9,0.75,"MAR 26, 2008",0020701069,LAL vs. CHA,39,1,4,-18,27,977,6,22007,0,3,0,L
11,7,0,9,5,1,0.2,30,11,0.367,7,7,1.0,"MAR 24, 2008",0020701051,LAL @ GSW,52,2,4,2,30,977,11,22007,1,3,0,W
12,8,0,12,9,3,0.333,30,13,0.433,7,7,1.0,"MAR 23, 2008",0020701043,LAL vs. GSW,46,2,4,-6,36,977,14,22007,1,3,0,L
13,5,0,1,3,0,0.0,15,8,0.533,8,7,0.875,"MAR 21, 2008",0020701027,LAL vs. SEA,30,1,2,16,23,977,2,22007,0,1,0,W
14,7,0,6,2,0,0.0,24,11,0.458,9,5,0.556,"MAR 20, 2008",0020701018,LAL @ UTA,41,2,3,7,27,977,8,22007,1,3,0,W
15,7,0,2,4,2,0.5,23,12,0.522,6,3,0.5,"MAR 18, 2008",0020701003,LAL @ DAL,44,0,4,7,29,977,2,22007,3,2,0,W
16,2,0,7,4,0,0.0,33,11,0.333,4,2,0.5,"MAR 16, 2008",0020700988,LAL @ HOU,47,0,3,-13,24,977,7,22007,0,3,0,L
17,3,0,8,7,4,0.571,23,10,0.435,13,12,0.923,"MAR 14, 2008",0020700970,LAL @ NOH,38,1,6,-10,36,977,9,22007,1,3,0,L
18,7,1,6,8,4,0.5,20,12,0.6,6,6,1.0,"MAR 11, 2008",0020700951,LAL vs. TOR,47,1,3,9,34,977,7,22007,4,4,0,W
19,5,0,3,3,0,0.0,18,7,0.389,15,12,0.8,"MAR 09, 2008",0020700938,LAL vs. SAC,42,0,2,1,26,977,3,22007,3,3,0,L
20,3,0,5,3,2,0.667,9,5,0.556,4,4,1.0,"MAR 07, 2008",0020700923,LAL vs. LAC,31,1,2,27,16,977,6,22007,2,2,0,W
21,3,0,8,3,0,0.0,26,10,0.385,16,14,0.875,"MAR 04, 2008",0020700895,LAL @ SAC,43,2,3,11,34,977,10,22007,2,4,0,W
22,4,2,10,3,2,0.667,27,15,0.556,27,20,0.741,"MAR 02, 2008",0020700876,LAL vs. DAL,51,1,2,4,52,977,11,22007,1,5,0,W
23,5,0,4,8,2,0.25,24,12,0.5,8,7,0.875,"FEB 29, 2008",0020700868,LAL @ POR,43,3,4,-6,33,977,7,22007,1,6,0,L
24,8,2,1,2,0,0.0,14,7,0.5,7,7,1.0,"FEB 28, 2008",0020700857,LAL vs. MIA,41,0,5,14,21,977,1,22007,4,3,0,W
25,7,0,8,4,1,0.25,25,11,0.44,8,7,0.875,"FEB 26, 2008",0020700843,LAL vs. POR,45,1,5,11,30,977,9,22007,2,3,0,W
26,10,0,4,5,3,0.6,13,8,0.615,3,2,0.667,"FEB 24, 2008",0020700830,LAL @ SEA,26,0,1,24,21,977,4,22007,3,1,0,W
27,7,0,4,3,0,0.0,11,5,0.455,9,7,0.778,"FEB 23, 2008",0020700822,LAL @ LAC,42,1,5,25,17,977,5,22007,2,5,0,W
28,3,2,4,2,1,0.5,25,16,0.64,10,8,0.8,"FEB 20, 2008",0020700796,LAL @ PHX,46,1,3,6,41,977,5,22007,2,5,0,W
29,3,0,2,4,1,0.25,16,8,0.5,6,6,1.0,"FEB 19, 2008",0020700789,LAL vs. ATL,30,3,2,24,23,977,5,22007,5,1,0,W
30,5,1,4,7,2,0.286,18,7,0.389,13,13,1.0,"FEB 13, 2008",0020700772,LAL @ MIN,35,1,1,32,29,977,5,22007,1,1,0,W
31,4,2,2,7,4,0.571,17,9,0.529,9,9,1.0,"FEB 11, 2008",0020700753,LAL @ CHA,41,0,3,6,31,977,2,22007,4,4,0,W
32,5,0,3,5,2,0.4,15,10,0.667,11,11,1.0,"FEB 10, 2008",0020700745,LAL @ MIA,42,0,4,7,33,977,3,22007,2,4,0,W
33,6,1,9,2,0,0.0,26,11,0.423,16,14,0.875,"FEB 08, 2008",0020700728,LAL @ ORL,46,1,3,6,36,977,10,22007,0,4,0,W
34,10,0,1,2,0,0.0,16,4,0.25,5,3,0.6,"FEB 06, 2008",0020700713,LAL @ ATL,37,0,2,-7,11,977,1,22007,1,1,0,L
35,8,2,4,2,0,0.0,13,3,0.231,0,0,0.0,"FEB 05, 2008",0020700710,LAL @ NJN,40,1,3,20,6,977,5,22007,2,7,0,W
36,2,0,5,5,2,0.4,15,10,0.667,11,8,0.727,"FEB 03, 2008",0020700696,LAL @ WAS,35,1,2,22,30,977,6,22007,1,3,0,W
37,5,0,7,8,4,0.5,28,19,0.679,4,4,1.0,"FEB 01, 2008",0020700679,LAL @ TOR,44,0,2,19,46,977,7,22007,1,1,0,W
38,5,1,7,4,2,0.5,25,12,0.48,15,13,0.867,"JAN 31, 2008",0020700675,LAL @ DET,47,3,2,3,39,977,10,22007,2,11,0,L
39,11,1,6,4,1,0.25,21,10,0.476,6,3,0.5,"JAN 29, 2008",0020700664,LAL vs. NYK,44,2,3,7,24,977,8,22007,0,4,0,W
40,6,1,10,1,0,0.0,21,10,0.476,18,13,0.722,"JAN 27, 2008",0020700643,LAL vs. CLE,43,2,3,8,33,977,12,22007,0,3,0,L
41,5,1,10,3,1,0.333,19,11,0.579,21,17,0.81,"JAN 25, 2008",0020700633,LAL @ DAL,45,0,4,-6,40,977,10,22007,1,3,0,L
42,5,0,6,2,1,0.5,27,12,0.444,4,4,1.0,"JAN 23, 2008",0020700618,LAL @ SAS,45,6,2,-12,29,977,12,22007,0,9,0,L
43,11,0,4,2,1,0.5,7,5,0.714,8,6,0.75,"JAN 21, 2008",0020700607,LAL vs. DEN,39,1,4,21,17,977,5,22007,2,6,0,W
44,4,0,5,10,4,0.4,22,10,0.455,8,6,0.75,"JAN 17, 2008",0020700572,LAL vs. PHX,39,2,2,-8,30,977,7,22007,2,2,0,L
45,2,0,2,8,2,0.25,44,21,0.477,7,4,0.571,"JAN 14, 2008",0020700553,LAL @ SEA,42,0,1,-3,48,977,2,22007,1,1,0,W
46,4,0,1,10,3,0.3,25,10,0.4,15,14,0.933,"JAN 13, 2008",0020700546,LAL vs. MEM,36,2,1,2,37,977,3,22007,4,1,0,W
47,7,0,3,9,5,0.556,25,12,0.48,8,8,1.0,"JAN 11, 2008",0020700531,LAL vs. MIL,37,2,4,19,37,977,5,22007,2,1,0,W
48,7,0,7,4,2,0.5,16,8,0.5,2,1,0.5,"JAN 09, 2008",0020700515,LAL @ NOH,33,0,0,16,19,977,7,22007,3,1,0,W
49,6,0,2,4,1,0.25,22,8,0.364,11,8,0.727,"JAN 08, 2008",0020700504,LAL @ MEM,40,1,4,13,25,977,3,22007,5,3,0,W
50,6,0,2,3,2,0.667,21,8,0.381,8,8,1.0,"JAN 06, 2008",0020700497,LAL vs. IND,36,0,3,32,26,977,2,22007,3,4,0,W
51,4,0,5,1,0,0.0,9,5,0.556,5,5,1.0,"JAN 04, 2008",0020700482,LAL vs. PHI,29,1,2,20,15,977,6,22007,0,3,0,W
52,3,1,4,6,0,0.0,25,6,0.24,11,10,0.909,"DEC 30, 2007",0020700448,LAL vs. BOS,37,2,5,-10,22,977,6,22007,0,3,0,L
53,7,0,4,9,6,0.667,18,11,0.611,4,3,0.75,"DEC 28, 2007",0020700432,LAL vs. UTA,29,0,3,20,31,977,4,22007,4,5,0,W
54,7,0,3,3,1,0.333,20,12,0.6,14,13,0.929,"DEC 25, 2007",0020700406,LAL vs. PHX,41,2,4,9,38,977,5,22007,2,8,0,W
55,8,0,9,12,5,0.417,28,14,0.5,7,6,0.857,"DEC 23, 2007",0020700400,LAL @ NYK,41,2,2,19,39,977,11,22007,2,2,0,W
56,3,1,5,5,2,0.4,20,6,0.3,5,5,1.0,"DEC 21, 2007",0020700382,LAL @ PHI,39,2,2,6,19,977,7,22007,2,4,0,W
57,5,0,4,3,0,0.0,22,8,0.364,8,5,0.625,"DEC 20, 2007",0020700379,LAL @ CLE,40,1,2,8,21,977,5,22007,1,2,0,L
58,2,1,5,3,0,0.0,19,7,0.368,4,4,1.0,"DEC 18, 2007",0020700363,LAL @ CHI,36,1,2,13,18,977,6,22007,3,2,0,W
59,3,1,6,6,2,0.333,22,11,0.5,9,8,0.889,"DEC 16, 2007",0020700353,LAL vs. LAC,36,2,2,31,32,977,8,22007,1,4,0,W
60,5,1,5,6,0,0.0,23,6,0.261,11,9,0.818,"DEC 14, 2007",0020700338,LAL @ GSW,37,1,2,1,21,977,6,22007,2,5,0,L
61,3,0,6,4,1,0.25,24,10,0.417,10,9,0.9,"DEC 13, 2007",0020700326,LAL vs. SAS,38,1,1,-7,30,977,7,22007,4,1,0,W
62,8,1,6,6,2,0.333,23,9,0.391,10,8,0.8,"DEC 09, 2007",0020700300,LAL vs. GSW,38,0,2,22,28,977,6,22007,3,3,0,W
63,5,1,7,3,0,0.0,19,10,0.526,6,5,0.833,"DEC 05, 2007",0020700270,LAL @ DEN,31,1,4,9,25,977,8,22007,2,1,0,W
64,5,0,2,5,2,0.4,12,6,0.5,9,6,0.667,"DEC 04, 2007",0020700259,LAL @ MIN,29,1,2,16,20,977,3,22007,4,4,0,W
65,5,0,4,9,4,0.444,26,10,0.385,4,4,1.0,"DEC 02, 2007",0020700249,LAL vs. ORL,42,2,0,-9,28,977,6,22007,2,4,0,L
66,3,0,3,5,3,0.6,19,10,0.526,6,5,0.833,"NOV 30, 2007",0020700231,LAL @ UTA,35,1,4,-20,28,977,4,22007,0,2,0,L
67,7,0,3,3,0,0.0,18,10,0.556,5,4,0.8,"NOV 29, 2007",0020700222,LAL vs. DEN,30,3,1,7,24,977,6,22007,1,2,0,W
68,6,0,6,3,1,0.333,22,12,0.545,12,10,0.833,"NOV 27, 2007",0020700210,LAL vs. SEA,35,2,2,16,35,977,8,22007,0,3,0,W
69,7,0,3,5,2,0.4,21,7,0.333,16,15,0.938,"NOV 25, 2007",0020700196,LAL vs. NJN,41,0,3,9,31,977,3,22007,4,2,0,L
70,3,0,4,7,3,0.429,21,9,0.429,9,7,0.778,"NOV 23, 2007",0020700172,LAL @ BOS,37,0,4,-14,28,977,4,22007,0,2,0,L
71,4,0,3,8,2,0.25,18,7,0.389,11,11,1.0,"NOV 21, 2007",0020700162,LAL @ MIL,43,0,3,-8,27,977,3,22007,1,1,0,L
72,4,0,6,9,5,0.556,16,8,0.5,11,11,1.0,"NOV 20, 2007",0020700152,LAL @ IND,31,0,3,17,32,977,6,22007,1,2,0,W
73,3,0,5,2,0,0.0,16,6,0.375,7,6,0.857,"NOV 18, 2007",0020700144,LAL vs. CHI,32,0,1,12,18,977,5,22007,3,4,0,W
74,7,0,4,4,2,0.5,18,6,0.333,5,5,1.0,"NOV 16, 2007",0020700129,LAL vs. DET,37,0,2,0,19,977,4,22007,1,2,0,W
75,5,1,7,5,2,0.4,23,11,0.478,6,6,1.0,"NOV 14, 2007",0020700113,LAL @ HOU,38,1,2,-4,30,977,8,22007,1,4,0,W
76,5,3,9,5,0,0.0,19,9,0.474,0,0,0.0,"NOV 13, 2007",0020700101,LAL @ SAS,38,0,1,-23,18,977,9,22007,2,3,0,L
77,7,0,6,8,3,0.375,19,9,0.474,10,9,0.9,"NOV 09, 2007",0020700076,LAL vs. MIN,40,1,1,9,30,977,7,22007,4,5,0,W
