,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,3,1,6,0,0,0.0,21,9,0.429,12,9,0.75,"APR 19, 1998",0029701187,UTA @ LAL,33,3,4,-6,27,252,9,21997,1,1,0,L
1,3,2,8,0,0,0.0,20,11,0.55,10,7,0.7,"APR 17, 1998",0029701172,UTA @ PHX,39,1,4,-4,29,252,9,21997,2,4,0,W
2,4,1,7,1,0,0.0,18,9,0.5,4,3,0.75,"APR 16, 1998",0029701159,UTA vs. SAC,31,1,1,17,21,252,8,21997,0,1,0,W
3,6,2,12,0,0,0.0,28,14,0.5,19,16,0.842,"APR 14, 1998",0029701147,UTA vs. MIN,36,2,5,19,44,252,14,21997,0,5,0,W
4,5,1,7,0,0,0.0,25,15,0.6,11,7,0.636,"APR 11, 1998",0029701125,UTA @ MIN,43,5,1,-11,37,252,12,21997,2,6,0,L
5,2,1,9,0,0,0.0,21,10,0.476,16,12,0.75,"APR 08, 1998",0029701105,UTA vs. SAS,41,1,3,11,32,252,10,21997,0,2,0,W
6,2,4,7,1,1,1.0,29,18,0.621,23,19,0.826,"APR 07, 1998",0029701098,UTA @ GSW,43,2,2,1,56,252,9,21997,1,3,0,W
7,6,0,4,1,0,0.0,16,10,0.625,5,5,1.0,"APR 05, 1998",0029701085,UTA @ VAN,40,2,2,-4,25,252,6,21997,0,2,0,W
8,2,2,6,0,0,0.0,17,9,0.529,7,4,0.571,"APR 03, 1998",0029701067,UTA vs. DEN,34,0,2,19,22,252,6,21997,0,2,0,W
9,2,0,5,0,0,0.0,18,9,0.5,12,11,0.917,"APR 01, 1998",0029701053,UTA vs. POR,40,3,5,12,29,252,8,21997,0,2,0,W
10,6,0,7,0,0,0.0,14,7,0.5,7,6,0.857,"MAR 31, 1998",0029701046,UTA @ SEA,36,3,2,-2,20,252,10,21997,2,2,0,L
11,3,2,8,0,0,0.0,16,7,0.438,18,17,0.944,"MAR 28, 1998",0029701022,UTA vs. LAL,40,0,5,16,31,252,8,21997,1,1,0,W
12,3,0,13,0,0,0.0,15,10,0.667,16,13,0.813,"MAR 27, 1998",0029701016,UTA @ DAL,40,1,3,14,33,252,14,21997,1,6,0,W
13,2,1,7,0,0,0.0,13,7,0.538,5,5,1.0,"MAR 24, 1998",0029700992,UTA vs. PHX,31,0,2,20,19,252,7,21997,0,1,0,W
14,8,2,13,0,0,0.0,20,11,0.55,10,8,0.8,"MAR 22, 1998",0029700973,UTA @ NYK,51,1,5,7,30,252,14,21997,0,5,0,W
15,3,1,13,0,0,0.0,17,9,0.529,12,5,0.417,"MAR 20, 1998",0029700959,UTA @ PHI,40,3,2,16,23,252,16,21997,2,1,0,W
16,3,0,6,0,0,0.0,15,6,0.4,7,5,0.714,"MAR 18, 1998",0029700945,UTA @ CHH,31,3,3,-16,17,252,9,21997,0,0,0,L
17,8,1,5,0,0,0.0,22,11,0.5,11,7,0.636,"MAR 16, 1998",0029700931,UTA @ MIN,40,0,1,7,29,252,5,21997,0,2,0,W
18,4,0,7,0,0,0.0,18,10,0.556,9,8,0.889,"MAR 15, 1998",0029700923,UTA @ DET,42,2,3,13,28,252,9,21997,1,4,0,W
19,3,1,7,0,0,0.0,16,10,0.625,12,10,0.833,"MAR 13, 1998",0029700909,UTA vs. VAN,37,2,2,18,30,252,9,21997,2,2,0,W
20,9,1,7,0,0,0.0,15,11,0.733,6,3,0.5,"MAR 11, 1998",0029700895,UTA vs. SAC,29,2,3,16,25,252,9,21997,1,4,0,W
21,6,1,15,0,0,0.0,18,10,0.556,12,9,0.75,"MAR 09, 1998",0029700880,UTA vs. HOU,42,6,3,12,29,252,21,21997,1,2,0,W
22,5,1,8,0,0,0.0,19,11,0.579,19,18,0.947,"MAR 07, 1998",0029700866,UTA @ MIL,42,0,4,25,40,252,8,21997,3,6,0,W
23,3,1,9,0,0,0.0,23,12,0.522,11,8,0.727,"MAR 06, 1998",0029700857,UTA @ NJN,40,3,3,15,32,252,12,21997,0,2,0,W
24,2,1,9,0,0,0.0,19,10,0.526,16,12,0.75,"MAR 04, 1998",0029700843,UTA @ BOS,37,6,4,10,32,252,15,21997,3,6,0,W
