,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,1,0,4,7,2,0.286,23,9,0.391,6,5,0.833,"APR 14, 2013",0021201196,NYK vs. IND,30,1,3,0,25,2546,5,22012,1,1,1,W
1,2,0,7,5,2,0.4,24,12,0.5,8,5,0.625,"APR 12, 2013",0021201182,NYK @ CLE,30,7,1,0,31,2546,14,22012,2,3,1,W
2,2,1,13,4,0,0.0,34,13,0.382,10,10,1.0,"APR 11, 2013",0021201174,NYK @ CHI,45,6,3,1,36,2546,19,22012,0,2,1,L
3,6,0,7,4,3,0.75,21,13,0.619,9,7,0.778,"APR 09, 2013",0021201156,NYK vs. WAS,31,1,2,23,36,2546,8,22012,0,0,1,W
4,0,1,3,6,3,0.5,29,15,0.517,4,3,0.75,"APR 07, 2013",0021201145,NYK @ OKC,37,9,4,2,36,2546,12,22012,0,0,1,W
5,1,1,9,7,3,0.429,28,17,0.607,4,4,1.0,"APR 05, 2013",0021201128,NYK vs. MIL,37,5,2,22,41,2546,14,22012,0,5,1,W
6,3,0,4,2,1,0.5,27,17,0.63,6,5,0.833,"APR 03, 2013",0021201113,NYK @ ATL,41,1,3,11,40,2546,5,22012,0,1,1,W
7,2,1,2,10,7,0.7,26,18,0.692,8,7,0.875,"APR 02, 2013",0021201109,NYK @ MIA,40,0,3,15,50,2546,2,22012,1,0,0,W
8,3,0,7,4,2,0.5,19,9,0.474,4,4,1.0,"MAR 31, 2013",0021201099,NYK vs. BOS,27,3,4,9,24,2546,10,22012,2,2,1,W
9,2,0,4,3,1,0.333,28,11,0.393,10,9,0.9,"MAR 29, 2013",0021201076,NYK vs. CHA,36,7,4,1,32,2546,11,22012,1,5,1,W
10,3,0,6,2,0,0.0,20,8,0.4,6,6,1.0,"MAR 27, 2013",0021201061,NYK vs. MEM,40,1,4,-2,22,2546,7,22012,1,2,1,W
11,1,0,2,8,2,0.25,30,10,0.333,9,7,0.778,"MAR 26, 2013",0021201054,NYK @ BOS,36,6,4,16,29,2546,8,22012,3,3,1,W
12,2,0,5,3,0,0.0,19,9,0.474,10,10,1.0,"MAR 23, 2013",0021201034,NYK vs. TOR,30,3,3,16,28,2546,8,22012,1,2,1,W
13,1,2,4,8,2,0.25,31,14,0.452,11,7,0.636,"MAR 22, 2013",0021201022,NYK @ TOR,43,2,4,0,37,2546,6,22012,1,7,1,W
14,0,1,7,5,3,0.6,14,7,0.5,6,4,0.667,"MAR 20, 2013",0021201010,NYK vs. ORL,33,1,3,21,21,2546,8,22012,1,3,1,W
15,3,1,3,5,0,0.0,12,3,0.25,4,3,0.75,"MAR 13, 2013",0021200964,NYK @ DEN,22,2,2,-18,9,2546,5,22012,0,3,0,L
16,0,0,5,2,0,0.0,15,4,0.267,9,6,0.667,"MAR 11, 2013",0021200947,NYK @ GSW,34,5,5,-29,14,2546,10,22012,0,1,1,L
17,0,1,1,1,0,0.0,5,1,0.2,4,4,1.0,"MAR 04, 2013",0021200889,NYK @ CLE,14,0,0,-15,6,2546,1,22012,0,3,1,W
18,3,0,2,3,1,0.333,19,9,0.474,14,13,0.929,"MAR 03, 2013",0021200880,NYK vs. MIA,42,0,3,-7,32,2546,2,22012,0,1,1,L
19,3,0,5,7,2,0.286,24,10,0.417,9,8,0.889,"MAR 01, 2013",0021200865,NYK @ WAS,43,1,2,10,30,2546,6,22012,2,3,1,W
20,8,0,0,7,2,0.286,26,10,0.385,15,13,0.867,"FEB 27, 2013",0021200853,NYK vs. GSW,40,1,3,11,35,2546,1,22012,0,2,1,W
21,2,0,6,6,1,0.167,18,6,0.333,18,16,0.889,"FEB 24, 2013",0021200835,NYK vs. PHI,40,1,2,-14,29,2546,7,22012,0,5,1,W
22,4,1,3,8,1,0.125,24,11,0.458,11,9,0.818,"FEB 22, 2013",0021200811,NYK @ TOR,42,3,3,-2,32,2546,6,22012,1,3,1,L
23,1,0,4,6,1,0.167,21,7,0.333,2,0,0.0,"FEB 20, 2013",0021200801,NYK @ IND,28,2,5,-16,15,2546,6,22012,0,2,1,L
24,2,0,10,6,1,0.167,24,5,0.208,4,1,0.25,"FEB 13, 2013",0021200780,NYK vs. TOR,41,2,4,5,12,2546,12,22012,1,4,1,L
