,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,14,1,12,8,2,0.25,23,10,0.435,10,5,0.5,"APR 20, 2005",0020401218,CLE @ TOR,48,2,1,9,27,2544,14,22004,0,2,0,W
1,6,0,7,3,2,0.667,27,13,0.481,5,4,0.8,"APR 19, 2005",0020401209,CLE vs. BOS,47,1,3,13,32,2544,8,22004,5,3,0,W
2,6,1,8,7,2,0.286,35,12,0.343,14,11,0.786,"APR 17, 2005",0020401194,CLE @ DET,45,3,0,-6,37,2544,11,22004,0,1,0,L
3,6,0,4,6,1,0.167,33,16,0.485,8,5,0.625,"APR 15, 2005",0020401174,CLE @ WAS,48,2,3,-8,38,2544,6,22004,1,1,0,L
4,7,2,17,13,4,0.308,25,7,0.28,14,9,0.643,"APR 14, 2005",0020401171,CLE vs. NYK,42,1,3,1,27,2544,18,22004,2,4,0,L
5,6,1,6,6,1,0.167,23,12,0.522,10,8,0.8,"APR 11, 2005",0020401148,CLE @ ORL,48,1,4,8,33,2544,7,22004,5,2,0,W
6,10,1,9,13,7,0.538,26,15,0.577,3,3,1.0,"APR 09, 2005",0020401134,CLE vs. MIL,47,1,2,13,40,2544,10,22004,2,3,0,W
7,7,0,9,6,2,0.333,30,12,0.4,11,11,1.0,"APR 08, 2005",0020401120,CLE @ PHI,48,4,1,-5,37,2544,13,22004,5,5,0,L
8,3,0,2,3,0,0.0,18,9,0.5,4,2,0.5,"APR 06, 2005",0020401110,CLE @ IND,33,2,2,-15,20,2544,4,22004,1,2,0,L
9,4,2,7,6,3,0.5,19,9,0.474,6,3,0.5,"APR 05, 2005",0020401096,CLE vs. NJN,40,2,2,-21,24,2544,9,22004,2,6,0,L
10,7,1,8,8,4,0.5,23,10,0.435,13,13,1.0,"APR 03, 2005",0020401085,CLE vs. DAL,48,2,3,20,37,2544,10,22004,2,6,0,W
11,9,0,8,4,2,0.5,21,13,0.619,10,7,0.7,"APR 01, 2005",0020401072,CLE vs. SAC,44,0,2,-15,35,2544,8,22004,2,7,0,L
12,7,2,2,4,1,0.25,28,10,0.357,11,5,0.455,"MAR 31, 2005",0020401064,CLE @ CHI,53,4,5,-12,26,2544,6,22004,4,3,0,L
13,5,1,7,8,2,0.25,20,7,0.35,7,6,0.857,"MAR 29, 2005",0020401048,CLE vs. LAC,41,0,0,11,22,2544,7,22004,2,1,0,W
