,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,6,0,7,1,1,1.0,12,7,0.583,12,9,0.75,"APR 14, 2013",0021201194,MIA vs. CHI,35,0,2,8,24,2544,7,22012,1,3,1,W
1,9,0,5,0,0,0.0,10,8,0.8,4,4,1.0,"APR 12, 2013",0021201180,MIA vs. BOS,29,1,1,6,20,2544,6,22012,0,1,1,W
2,7,1,6,1,0,0.0,16,11,0.688,6,6,1.0,"APR 09, 2013",0021201157,MIA vs. MIL,30,1,0,21,28,2544,7,22012,2,3,1,W
3,5,0,4,2,1,0.5,17,12,0.706,2,2,1.0,"APR 06, 2013",0021201140,MIA vs. PHI,30,0,1,22,27,2544,4,22012,1,1,1,W
4,6,0,4,10,7,0.7,20,13,0.65,5,3,0.6,"MAR 29, 2013",0021201080,MIA @ NOH,32,0,0,19,36,2544,4,22012,2,3,1,W
5,3,4,7,5,2,0.4,17,11,0.647,11,8,0.727,"MAR 27, 2013",0021201062,MIA @ CHI,40,0,1,2,32,2544,7,22012,2,4,1,L
6,11,0,8,0,0,0.0,16,9,0.563,10,6,0.6,"MAR 25, 2013",0021201049,MIA @ ORL,39,1,2,25,24,2544,9,22012,1,3,1,W
7,10,3,8,1,0,0.0,14,11,0.786,11,10,0.909,"MAR 24, 2013",0021201041,MIA vs. CHA,34,0,0,22,32,2544,8,22012,3,4,1,W
8,8,1,7,1,1,1.0,15,12,0.8,6,4,0.667,"MAR 22, 2013",0021201026,MIA vs. DET,40,1,1,14,29,2544,8,22012,2,3,1,W
9,10,2,5,7,3,0.429,22,8,0.364,8,6,0.75,"MAR 20, 2013",0021201009,MIA @ CLE,42,7,1,1,25,2544,12,22012,3,4,1,W
10,12,2,6,4,1,0.25,29,16,0.552,6,4,0.667,"MAR 18, 2013",0021200998,MIA @ BOS,42,1,3,13,37,2544,7,22012,2,5,1,W
11,8,0,11,6,2,0.333,12,6,0.5,11,8,0.727,"MAR 17, 2013",0021200985,MIA @ TOR,34,1,1,10,22,2544,12,22012,2,3,1,W
12,7,1,9,2,0,0.0,24,12,0.5,5,4,0.8,"MAR 15, 2013",0021200975,MIA @ MIL,38,1,1,5,28,2544,10,22012,0,2,1,W
13,8,1,5,4,1,0.25,19,8,0.421,12,10,0.833,"MAR 13, 2013",0021200956,MIA @ PHI,37,2,1,7,27,2544,7,22012,2,4,1,W
14,7,0,4,2,0,0.0,11,3,0.273,12,9,0.75,"MAR 12, 2013",0021200952,MIA vs. ATL,30,3,1,21,15,2544,7,22012,2,4,1,W
15,7,1,5,0,0,0.0,10,5,0.5,5,3,0.6,"MAR 10, 2013",0021200938,MIA vs. IND,36,1,1,23,13,2544,6,22012,1,4,1,W
16,5,2,7,3,2,0.667,17,10,0.588,5,3,0.6,"MAR 08, 2013",0021200921,MIA vs. PHI,34,3,2,19,25,2544,10,22012,1,3,1,W
17,2,1,3,6,1,0.167,14,7,0.5,12,11,0.917,"MAR 06, 2013",0021200903,MIA vs. ORL,38,0,0,8,26,2544,3,22012,0,2,0,W
18,4,2,9,4,1,0.25,16,9,0.563,1,1,1.0,"MAR 04, 2013",0021200892,MIA @ MIN,35,1,3,10,20,2544,10,22012,3,7,0,W
19,7,1,8,6,2,0.333,23,12,0.522,6,3,0.5,"MAR 03, 2013",0021200880,MIA @ NYK,43,3,1,9,29,2544,11,22012,3,2,1,W
20,10,1,7,4,2,0.5,14,4,0.286,12,8,0.667,"MAR 01, 2013",0021200868,MIA vs. MEM,42,1,1,-1,18,2544,8,22012,2,1,1,W
21,16,1,5,2,1,0.5,23,14,0.609,12,11,0.917,"FEB 26, 2013",0021200845,MIA vs. SAC,48,3,1,11,40,2544,8,22012,2,2,1,W
22,8,0,1,1,0,0.0,19,10,0.526,11,8,0.727,"FEB 24, 2013",0021200833,MIA vs. CLE,39,2,0,6,28,2544,3,22012,1,2,1,W
23,11,0,9,4,1,0.25,12,7,0.583,2,1,0.5,"FEB 23, 2013",0021200826,MIA @ PHI,32,1,1,14,16,2544,10,22012,2,2,1,W
24,7,0,11,4,1,0.25,15,11,0.733,3,3,1.0,"FEB 21, 2013",0021200809,MIA @ CHI,34,1,2,6,26,2544,12,22012,2,4,1,W
25,11,0,6,4,1,0.25,15,8,0.533,8,7,0.875,"FEB 20, 2013",0021200802,MIA @ ATL,40,0,1,16,24,2544,6,22012,4,2,1,W
26,7,0,9,8,4,0.5,24,14,0.583,9,7,0.778,"FEB 14, 2013",0021200787,MIA @ OKC,40,3,3,15,39,2544,12,22012,2,4,1,W
27,9,2,6,3,1,0.333,15,11,0.733,8,7,0.875,"FEB 12, 2013",0021200770,MIA vs. POR,39,0,0,21,30,2544,6,22012,3,1,1,W
28,4,0,6,2,1,0.5,18,12,0.667,8,7,0.875,"FEB 10, 2013",0021200753,MIA vs. LAL,36,1,4,7,32,2544,7,22012,3,4,1,W
29,6,2,4,5,4,0.8,11,9,0.818,11,8,0.727,"FEB 08, 2013",0021200741,MIA vs. LAC,31,1,3,21,30,2544,5,22012,0,5,1,W
30,5,2,5,6,3,0.5,18,11,0.611,10,7,0.7,"FEB 06, 2013",0021200726,MIA vs. HOU,37,1,2,4,32,2544,6,22012,0,4,1,W
31,8,0,8,0,0,0.0,14,13,0.929,6,5,0.833,"FEB 04, 2013",0021200711,MIA vs. CHA,38,0,1,8,31,2544,8,22012,2,5,1,W
32,7,0,8,2,1,0.5,16,10,0.625,11,9,0.818,"FEB 03, 2013",0021200707,MIA @ TOR,40,0,1,29,30,2544,8,22012,2,3,1,W
33,3,1,5,3,1,0.333,17,9,0.529,11,9,0.818,"FEB 01, 2013",0021200685,MIA @ IND,42,1,4,-9,28,2544,6,22012,1,3,1,L
34,7,0,7,4,3,0.75,18,10,0.556,4,1,0.25,"JAN 30, 2013",0021200675,MIA @ BKN,34,2,2,22,24,2544,9,22012,2,4,1,W
35,7,1,12,6,3,0.5,31,14,0.452,5,3,0.6,"JAN 27, 2013",0021200652,MIA @ BOS,52,4,3,-2,34,2544,16,22012,3,3,1,L
36,7,0,6,1,0,0.0,14,9,0.643,6,5,0.833,"JAN 25, 2013",0021200634,MIA vs. DET,33,1,0,22,23,2544,7,22012,1,2,1,W
37,11,0,9,5,1,0.2,23,12,0.522,7,6,0.857,"JAN 23, 2013",0021200619,MIA vs. TOR,45,1,1,9,31,2544,10,22012,0,3,1,W
38,8,1,7,2,1,0.5,25,17,0.68,4,4,1.0,"JAN 17, 2013",0021200583,MIA @ LAL,42,0,2,13,39,2544,7,22012,3,2,1,W
39,10,0,6,5,1,0.2,20,11,0.55,3,2,0.667,"JAN 16, 2013",0021200579,MIA @ GSW,31,1,2,33,25,2544,7,22012,1,1,0,W
40,6,2,3,4,2,0.5,19,13,0.684,4,4,1.0,"JAN 14, 2013",0021200561,MIA @ UTA,44,1,5,1,32,2544,4,22012,3,3,1,L
41,7,2,4,1,0,0.0,10,7,0.7,7,6,0.857,"JAN 12, 2013",0021200548,MIA @ SAC,29,1,0,28,20,2544,5,22012,5,1,1,W
