,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,5,0,5,7,2,0.286,23,12,0.522,14,11,0.786,"APR 13, 2009",0020801202,CLE @ IND,39,0,1,8,37,2544,5,22008,1,5,0,W
1,7,1,4,8,5,0.625,14,9,0.643,6,6,1.0,"APR 12, 2009",0020801197,CLE vs. BOS,30,0,1,21,29,2544,4,22008,1,5,0,W
2,10,1,2,4,1,0.25,17,8,0.471,12,10,0.833,"APR 10, 2009",0020801177,CLE @ PHI,37,0,4,8,27,2544,2,22008,0,1,0,W
3,7,0,6,2,0,0.0,15,7,0.467,8,7,0.875,"APR 08, 2009",0020801162,CLE vs. WAS,31,0,1,25,21,2544,6,22008,3,2,0,W
4,6,0,7,5,2,0.4,21,14,0.667,8,8,1.0,"APR 05, 2009",0020801142,CLE vs. SAS,37,0,1,7,38,2544,7,22008,1,2,0,W
5,5,0,8,5,2,0.4,20,7,0.35,10,10,1.0,"APR 03, 2009",0020801130,CLE @ ORL,32,1,1,-26,26,2544,9,22008,1,2,0,L
6,6,0,8,8,4,0.5,18,11,0.611,7,5,0.714,"APR 02, 2009",0020801123,CLE @ WAS,38,1,1,-13,31,2544,9,22008,0,6,0,L
7,3,1,11,2,0,0.0,24,9,0.375,8,7,0.875,"MAR 31, 2009",0020801105,CLE vs. DET,41,1,0,10,25,2544,12,22008,3,1,0,W
8,12,2,5,4,2,0.5,22,9,0.409,5,4,0.8,"MAR 29, 2009",0020801091,CLE vs. DAL,31,1,0,15,24,2544,6,22008,1,0,0,W
9,7,0,10,3,2,0.667,14,8,0.571,10,7,0.7,"MAR 27, 2009",0020801077,CLE vs. MIN,34,2,0,25,25,2544,12,22008,0,5,0,W
10,11,0,7,1,1,1.0,14,7,0.5,7,7,1.0,"MAR 25, 2009",0020801060,CLE vs. NJN,39,1,0,19,22,2544,8,22008,1,1,0,W
11,8,0,9,4,1,0.25,17,9,0.529,15,11,0.733,"MAR 22, 2009",0020801045,CLE @ NJN,39,2,0,14,30,2544,11,22008,1,1,0,W
12,5,1,6,4,1,0.25,21,9,0.429,5,3,0.6,"MAR 21, 2009",0020801034,CLE vs. ATL,40,1,2,10,22,2544,7,22008,3,2,0,W
13,10,2,11,3,0,0.0,22,10,0.455,11,6,0.545,"MAR 19, 2009",0020801021,CLE vs. POR,47,0,4,-1,26,2544,11,22008,1,0,0,W
