,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
99,19.0,5,"979,1610612757",1,1,3.2,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979,Jermaine O'Neal,POR,1610612757.0,0,0.0
100,36.0,5,"760,1610612760",10,6,21.3,0.71,0.0,0.71,0.958,0.042,0.795,0.41,0.0,0.179,0.205,0.179,0.385,0.29,0.0,0.29,760,Jerome Kersey,SEA,1610612760.0,4,0.4
101,25.0,5,"29,1610612760",6,4,9.9,0.833,0.0,0.833,0.95,0.05,0.923,0.308,0.0,0.154,0.077,0.0,0.615,0.167,0.0,0.167,29,Jim McIlvaine,SEA,1610612760.0,2,0.333
102,32.0,5,"317,1610612752",10,6,31.4,0.5,0.56,0.525,0.528,0.472,0.415,0.159,0.457,0.238,0.128,0.201,0.256,0.5,0.44,0.475,317,John Starks,NYK,1610612752.0,4,0.4
103,36.0,5,"304,1610612762",20,7,29.7,0.292,0.444,0.309,0.841,0.159,0.649,0.252,0.122,0.158,0.23,0.189,0.396,0.708,0.556,0.691,304,John Stockton,UTA,1610612762.0,13,0.65
104,28.0,5,"468,1610612747",7,2,2.2,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,Jon Barry,LAL,1610612747.0,5,0.714
105,30.0,5,"146,1610612741",16,4,3.7,1.0,1.0,1.0,0.545,0.455,0.182,0.182,0.818,0.0,0.0,0.182,0.0,0.0,0.0,0.0,146,Jud Buechler,CHI,1610612741.0,12,0.75
106,34.0,5,"252,1610612762",20,7,39.8,0.788,0.0,0.788,0.993,0.007,0.753,0.361,0.0,0.084,0.247,0.16,0.392,0.212,0.0,0.212,252,Karl Malone,UTA,1610612762.0,13,0.65
107,30.0,5,"173,1610612748",4,2,14.5,1.0,1.0,1.0,0.286,0.714,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,Keith Askins,MIA,1610612748.0,2,0.5
108,22.0,5,"1496,1610612751",3,3,25.7,0.462,0.0,0.462,0.931,0.069,0.684,0.263,0.0,0.0,0.316,0.132,0.421,0.538,0.0,0.538,1496,Keith Van Horn,NJN,1610612751.0,0,0.0
109,23.0,5,"1509,1610612757",4,3,14.4,1.0,0.0,1.0,0.941,0.059,0.692,0.154,0.0,0.0,0.308,0.077,0.538,0.0,0.0,0.0,1509,Kelvin Cato,POR,1610612757.0,1,0.25
110,30.0,5,"383,1610612751",3,3,33.3,0.5,0.0,0.5,1.0,0.0,0.837,0.326,0.0,0.14,0.163,0.14,0.512,0.5,0.0,0.5,383,Kendall Gill,NJN,1610612751.0,0,0.0
111,24.0,5,"954,1610612751",3,3,42.0,0.5,1.0,0.647,0.675,0.325,0.49,0.245,0.306,0.102,0.204,0.163,0.245,0.5,0.0,0.353,954,Kerry Kittles,NJN,1610612751.0,0,0.0
112,22.0,5,"708,1610612750",5,3,38.7,0.722,0.0,0.722,1.0,0.0,0.911,0.304,0.0,0.025,0.089,0.228,0.608,0.278,0.0,0.278,708,Kevin Garnett,MIN,1610612750.0,2,0.4
113,32.0,5,"134,1610612756",4,3,30.5,0.182,0.0,0.174,0.905,0.095,0.8,0.582,0.055,0.036,0.145,0.073,0.218,0.818,1.0,0.826,134,Kevin Johnson,PHX,1610612756.0,1,0.25
114,35.0,5,"788,1610612745",5,3,33.7,0.273,0.0,0.273,0.982,0.018,0.786,0.286,0.0,0.071,0.214,0.161,0.5,0.727,0.0,0.727,788,Kevin Willis,HOU,1610612745.0,2,0.4
115,19.0,5,"977,1610612747",11,6,20.2,0.286,0.667,0.323,0.816,0.184,0.583,0.188,0.094,0.094,0.323,0.073,0.396,0.714,0.333,0.677,977,Kobe Bryant,LAL,1610612747.0,5,0.455
116,29.0,5,"913,1610612752",8,5,38.7,0.52,1.0,0.538,0.907,0.093,0.699,0.042,0.042,0.112,0.259,0.168,0.657,0.48,0.0,0.462,913,Larry Johnson,NYK,1610612752.0,3,0.375
117,29.0,5,"26,1610612741",18,6,25.4,0.704,0.0,0.704,1.0,0.0,0.761,0.211,0.0,0.099,0.239,0.148,0.549,0.296,0.0,0.296,26,Luc Longley,CHI,1610612741.0,12,0.667
118,27.0,5,"446,1610612751",3,3,17.2,0.5,0.0,0.5,0.667,0.333,0.444,0.222,0.0,0.222,0.556,0.222,0.222,0.5,0.0,0.5,446,Lucious Harris,NJN,1610612751.0,0,0.0
119,23.0,5,"990,1610612759",5,1,3.4,0.75,0.0,0.75,1.0,0.0,0.8,0.2,0.0,0.4,0.2,0.0,0.6,0.25,0.0,0.25,990,Malik Rose,SAS,1610612759.0,4,0.8
120,24.0,5,"712,1610612747",4,1,2.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,712,Mario Bennett,LAL,1610612747.0,3,0.75
