,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
21,27.0,0.03,0.02,0.02,5,"292,1610612745",0,0.17,0.0,0.0,0.0,0.24,0.11,0.467,0.09,0.06,0.636,29,11,247.53,0.11,0.14,0.0,292,Anthony Miller,0.11,0.28,0.27,0.03,0,HOU,1610612745,0.04,18,0.621
22,24.0,0.0,0.0,0.0,5,"1515,1610612755",0,0.0,0.0,0.0,0.0,0.35,0.35,1.0,0.0,0.0,0.0,2,0,2.86833333333,0.0,0.0,0.0,1515,Anthony Parker,0.35,0.7,0.0,0.0,0,PHI,1610612755,0.0,2,1.0
23,29.0,0.1,0.01,0.01,5,"324,1610612750",0,0.07,0.14,0.04,0.298,0.34,0.13,0.379,0.05,0.04,0.732,28,14,808.583333333,0.04,0.07,0.0,324,Anthony Peeler,0.07,0.33,0.1,0.04,0,MIN,1610612750,0.05,14,0.5
24,37.0,0.06,0.07,0.02,5,"156,1610612745",0,0.14,0.01,0.0,0.0,0.34,0.14,0.404,0.05,0.03,0.714,18,8,152.003333333,0.06,0.2,0.0,156,Antoine Carr,-0.07,0.31,0.2,0.01,0,HOU,1610612745,0.06,10,0.556
25,22.0,0.08,0.02,0.03,5,"952,1610612738",14,0.16,0.11,0.04,0.369,0.47,0.2,0.412,0.13,0.07,0.559,42,26,1550.375,0.07,0.09,0.0,952,Antoine Walker,-0.13,0.51,0.23,0.04,0,BOS,1610612738,0.08,16,0.381
26,24.0,0.17,0.01,0.02,5,"1498,1610612759",0,0.07,0.03,0.01,0.294,0.3,0.14,0.454,0.11,0.08,0.754,47,11,613.681666667,0.02,0.06,0.0,1498,Antonio Daniels,0.17,0.36,0.09,0.05,0,SAS,1610612759,0.07,36,0.766
27,30.0,0.03,0.03,0.03,5,"213,1610612754",4,0.18,0.0,0.0,0.0,0.27,0.13,0.471,0.15,0.11,0.703,49,16,1270.505,0.09,0.11,0.0,213,Antonio Davis,0.01,0.36,0.27,0.02,0,IND,1610612754,0.04,33,0.673
28,27.0,0.02,0.02,0.02,5,"226,1610612739",0,0.15,0.0,0.0,0.0,0.09,0.06,0.667,0.14,0.08,0.556,10,5,65.1433333333,0.09,0.2,0.0,226,Antonio Lang,-0.45,0.2,0.25,0.03,0,CLE,1610612739,0.06,5,0.5
29,24.0,0.04,0.06,0.03,5,"686,1610612743",28,0.19,0.0,0.0,0.111,0.46,0.21,0.471,0.17,0.12,0.68,50,36,1937.425,0.09,0.09,0.0,686,Antonio McDyess,-0.13,0.55,0.28,0.04,0,DEN,1610612743,0.07,14,0.28
30,35.0,0.03,0.02,0.02,5,"288,1610612749",0,0.14,0.0,0.0,0.0,0.33,0.15,0.453,0.15,0.12,0.782,34,17,669.16,0.05,0.07,0.0,288,Armen Gilliam,-0.03,0.42,0.19,0.03,0,MIL,1610612749,0.05,17,0.5
31,34.0,0.09,0.05,0.02,5,"717,1610612757",15,0.23,0.02,0.01,0.292,0.35,0.17,0.485,0.13,0.1,0.771,50,15,1348.93166667,0.07,0.11,0.0,717,Arvydas Sabonis,0.12,0.45,0.29,0.03,0,POR,1610612757,0.06,35,0.7
32,24.0,0.04,0.03,0.03,5,"1506,1610612754",0,0.12,0.12,0.03,0.276,0.3,0.13,0.427,0.09,0.08,0.87,27,6,249.771666667,0.06,0.13,0.0,1506,Austin Croshere,-0.24,0.37,0.18,0.03,0,IND,1610612754,0.09,21,0.778
33,34.0,0.22,0.01,0.01,5,"422,1610612759",8,0.06,0.01,0.0,0.083,0.28,0.13,0.473,0.05,0.03,0.568,50,13,1673.37,0.01,0.06,0.0,422,Avery Johnson,0.18,0.29,0.07,0.03,0,SAS,1610612759,0.07,37,0.74
34,31.0,0.17,0.0,0.01,5,"769,1610612753",0,0.1,0.04,0.02,0.467,0.25,0.11,0.455,0.06,0.05,0.857,32,14,356.09,0.01,0.09,0.0,769,B.J. Armstrong,-0.09,0.29,0.11,0.03,0,ORL,1610612753,0.07,18,0.563
35,26.0,0.15,0.0,0.05,5,"989,1610612752",0,0.1,0.0,0.0,0.0,0.84,0.35,0.412,0.3,0.15,0.5,8,3,20.2783333333,0.44,0.2,0.0,989,Ben Davis,0.35,0.84,0.54,0.0,0,NYK,1610612752,0.05,5,0.625
36,24.0,0.01,0.07,0.02,5,"1112,1610612764",6,0.2,0.0,0.0,0.0,0.16,0.09,0.576,0.11,0.04,0.356,46,29,1230.225,0.11,0.09,0.0,1112,Ben Wallace,0.01,0.22,0.31,0.04,0,WAS,1610612764,0.03,17,0.37
37,34.0,0.03,0.0,0.0,5,"104,1610612755",0,0.15,0.0,0.0,0.0,0.21,0.06,0.286,0.0,0.0,0.0,6,4,34.015,0.09,0.18,0.0,104,Benoit Benjamin,-0.03,0.12,0.24,0.0,0,PHI,1610612755,0.09,2,0.333
38,27.0,0.04,0.02,0.01,5,"223,1610612750",0,0.08,0.01,0.0,0.2,0.19,0.08,0.403,0.06,0.05,0.864,35,15,373.051666667,0.05,0.22,0.0,223,Bill Curley,0.17,0.21,0.14,0.05,0,MIN,1610612750,0.03,20,0.571
