,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,34.0,0.05,0.01,0.01,5,"920,1610612742",14,0.17,0.0,0.0,0.0,0.2,0.09,0.453,0.06,0.04,0.716,82,62,2647.175,0.08,0.06,0.0,920,A.C. Green,-0.14,0.23,0.25,0.03,0,DAL,1610612742,0.03,20,0.244
1,25.0,0.1,0.01,0.02,5,"243,1610612755",0,0.1,0.03,0.01,0.19,0.21,0.08,0.365,0.03,0.02,0.764,81,47,1814.485,0.03,0.09,0.0,243,Aaron McKie,0.02,0.18,0.13,0.06,0,PHI,1610612755,0.04,34,0.42
2,26.0,0.02,0.05,0.03,5,"1425,1610612760",0,0.13,0.0,0.0,0.0,0.29,0.15,0.525,0.11,0.09,0.776,65,16,756.911666667,0.06,0.16,0.0,1425,Aaron Williams,0.08,0.39,0.2,0.03,0,SEA,1610612760,0.07,49,0.754
3,28.0,0.04,0.01,0.03,5,"228,1610612762",5,0.13,0.0,0.0,0.0,0.21,0.11,0.54,0.1,0.08,0.81,80,19,2047.09166667,0.09,0.08,0.0,228,Adam Keefe,0.21,0.3,0.21,0.03,0,UTA,1610612762,0.03,61,0.763
4,23.0,0.02,0.08,0.03,5,"1502,1610612744",0,0.17,0.0,0.0,0.0,0.26,0.1,0.406,0.09,0.04,0.435,55,46,657.368333333,0.11,0.14,0.0,1502,Adonal Foyle,-0.25,0.25,0.28,0.02,0,GSW,1610612744,0.08,9,0.164
5,31.0,0.0,0.0,0.0,5,"154,1610612742",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.71666666667,0.0,0.0,0.0,154,Adrian Caldwell,0.0,0.0,0.0,0.0,0,DAL,1610612742,0.0,1,1.0
6,25.0,0.04,0.02,0.04,5,"673,1610612737",12,0.12,0.0,0.0,0.5,0.38,0.18,0.485,0.19,0.13,0.652,69,27,2006.34333333,0.1,0.09,0.0,673,Alan Henderson,0.05,0.49,0.22,0.02,0,ATL,1610612737,0.05,42,0.609
7,27.0,0.07,0.01,0.02,5,"275,1610612752",1,0.08,0.07,0.03,0.385,0.45,0.2,0.447,0.12,0.1,0.851,82,39,2849.35333333,0.02,0.07,0.0,275,Allan Houston,0.05,0.53,0.1,0.02,0,NYK,1610612752,0.07,43,0.524
8,23.0,0.16,0.01,0.03,5,"947,1610612755",12,0.07,0.07,0.02,0.298,0.45,0.21,0.461,0.17,0.12,0.729,80,49,3152.17333333,0.03,0.06,0.0,947,Allen Iverson,-0.03,0.56,0.09,0.06,0,PHI,1610612755,0.08,31,0.388
9,28.0,0.03,0.07,0.03,5,"297,1610612748",24,0.19,0.0,0.0,0.0,0.38,0.21,0.551,0.24,0.16,0.665,58,19,1939.31666667,0.1,0.11,0.0,297,Alonzo Mourning,0.22,0.58,0.29,0.02,0,MIA,1610612748,0.09,39,0.672
