,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,,0.1,0.02,0.03,5,"471,",0,0.14,0.05,0.01,0.233,0.25,0.08,0.331,0.09,0.08,0.875,41,28,546.646666667,0.05,0.11,0.0,471,,-0.19,0.25,0.19,0.01,0,,,0.06,13,0.317
1,33.0,0.03,0.01,0.02,5,"920,1610612742",16,0.17,0.01,0.0,0.05,0.19,0.09,0.483,0.08,0.05,0.65,83,60,2558.34,0.09,0.05,0.0,920,A.C. Green,-0.14,0.23,0.26,0.03,0,DAL,1610612742.0,0.03,23,0.277
2,24.0,0.1,0.01,0.02,5,"243,1610612765",1,0.11,0.06,0.02,0.398,0.22,0.09,0.411,0.07,0.05,0.836,83,35,1690.38166667,0.02,0.07,0.0,243,Aaron McKie,0.08,0.26,0.13,0.05,0,DET,1610612765.0,0.05,48,0.578
3,25.0,0.03,0.05,0.01,5,"1425,1610612763",0,0.14,0.0,0.0,0.0,0.25,0.15,0.574,0.08,0.06,0.673,33,29,585.878333333,0.11,0.11,0.0,1425,Aaron Williams,-0.18,0.35,0.24,0.03,0,VAN,1610612763.0,0.05,4,0.121
4,27.0,0.04,0.05,0.02,5,"768,1610612749",0,0.12,0.01,0.0,0.0,0.34,0.13,0.374,0.16,0.1,0.643,47,33,521.083333333,0.07,0.12,0.0,768,Acie Earl,-0.12,0.36,0.18,0.03,0,MIL,1610612749.0,0.07,14,0.298
5,27.0,0.03,0.01,0.01,5,"228,1610612762",1,0.15,0.0,0.0,0.0,0.17,0.09,0.513,0.11,0.07,0.689,62,14,955.981666667,0.08,0.1,0.0,228,Adam Keefe,0.13,0.25,0.23,0.03,0,UTA,1610612762.0,0.05,48,0.774
6,30.0,0.02,0.01,0.02,5,"154,1610612755",0,0.19,0.0,0.0,0.0,0.16,0.07,0.435,0.08,0.04,0.42,45,33,588.62,0.1,0.13,0.0,154,Adrian Caldwell,-0.13,0.17,0.28,0.03,0,PHI,1610612755.0,0.05,12,0.267
7,24.0,0.04,0.01,0.03,5,"673,1610612737",2,0.13,0.0,0.0,0.0,0.31,0.15,0.475,0.14,0.09,0.6,30,10,517.425,0.09,0.13,0.0,673,Alan Henderson,-0.15,0.38,0.22,0.04,0,ATL,1610612737.0,0.06,20,0.667
8,29.0,0.08,0.0,0.0,5,"1059,1610612757",0,0.06,0.11,0.08,0.714,0.25,0.13,0.5,0.08,0.06,0.8,8,4,63.435,0.02,0.05,0.0,1059,Aleksandar Djordjevic,0.13,0.39,0.08,0.0,0,POR,1610612757.0,0.08,4,0.5
9,26.0,0.06,0.01,0.01,5,"275,1610612752",0,0.07,0.14,0.05,0.385,0.37,0.16,0.423,0.08,0.06,0.803,81,25,2778.21833333,0.02,0.08,0.0,275,Allan Houston,0.04,0.43,0.09,0.01,0,NYK,1610612752.0,0.06,56,0.691
10,22.0,0.18,0.01,0.03,5,"947,1610612755",19,0.06,0.15,0.05,0.341,0.48,0.2,0.416,0.17,0.12,0.702,76,56,3122.05,0.04,0.07,0.0,947,Allen Iverson,-0.14,0.57,0.1,0.05,0,PHI,1610612755.0,0.11,20,0.263
11,27.0,0.04,0.08,0.03,5,"297,1610612748",32,0.19,0.0,0.0,0.111,0.37,0.2,0.534,0.24,0.15,0.642,66,17,2395.445,0.08,0.1,0.0,297,Alonzo Mourning,0.19,0.55,0.27,0.02,0,MIA,1610612748.0,0.09,49,0.742
12,38.0,0.02,0.03,0.01,5,"175,1610612738",0,0.19,0.0,0.0,0.0,0.14,0.06,0.416,0.06,0.04,0.742,53,45,534.65,0.12,0.15,0.0,175,Alton Lister,-0.22,0.16,0.31,0.01,0,BOS,1610612738.0,0.06,8,0.151
13,23.0,0.06,0.04,0.03,5,"1043,1610612753",0,0.16,0.02,0.0,0.0,0.29,0.09,0.313,0.11,0.07,0.667,17,8,111.858333333,0.04,0.06,0.0,1043,Amal McCaskill,-0.27,0.25,0.2,0.03,0,ORL,1610612753.0,0.1,9,0.529
14,24.0,0.03,0.02,0.03,5,"692,1610612744",3,0.16,0.0,0.0,0.0,0.25,0.13,0.52,0.14,0.08,0.603,71,45,1104.94,0.11,0.19,0.0,692,Andrew DeClercq,-0.1,0.34,0.27,0.03,0,GSW,1610612744.0,0.07,26,0.366
15,31.0,0.02,0.04,0.02,5,"457,1610612749",2,0.15,0.0,0.0,0.0,0.2,0.09,0.464,0.05,0.04,0.721,52,28,1227.95,0.08,0.1,0.0,457,Andrew Lang,-0.03,0.22,0.23,0.02,0,MIL,1610612749.0,0.03,24,0.462
16,25.0,0.15,0.02,0.03,5,"358,1610612753",2,0.08,0.12,0.04,0.318,0.41,0.18,0.447,0.15,0.12,0.82,59,21,2286.53,0.04,0.05,0.0,358,Anfernee Hardaway,0.09,0.53,0.12,0.04,0,ORL,1610612753.0,0.06,38,0.644
17,25.0,0.18,0.0,0.01,5,"924,1610612743",3,0.06,0.12,0.05,0.418,0.27,0.11,0.397,0.06,0.05,0.782,60,38,1234.59333333,0.01,0.08,0.0,924,Anthony Goldwire,-0.06,0.31,0.07,0.03,0,DEN,1610612743.0,0.06,22,0.367
18,30.0,0.13,0.01,0.02,5,"193,1610612766",44,0.2,0.0,0.0,0.333,0.25,0.13,0.525,0.13,0.1,0.745,73,25,3240.99666667,0.06,0.06,0.0,193,Anthony Mason,0.04,0.37,0.26,0.02,4,CHH,1610612766.0,0.05,48,0.658
19,25.0,0.0,0.0,0.07,5,"292,1610612737",0,0.34,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1,1,14.6,0.14,0.14,0.0,292,Anthony Miller,-0.96,0.0,0.48,0.0,0,ATL,1610612737.0,0.0,0,0.0
20,27.0,0.11,0.01,0.02,5,"324,1610612763",1,0.08,0.15,0.05,0.373,0.43,0.17,0.398,0.06,0.05,0.82,72,60,2355.25,0.02,0.07,0.0,324,Anthony Peeler,-0.19,0.44,0.1,0.04,0,VAN,1610612763.0,0.07,12,0.167
21,35.0,0.05,0.04,0.02,5,"156,1610612762",0,0.09,0.0,0.0,0.0,0.34,0.16,0.483,0.08,0.06,0.78,82,18,1527.41333333,0.04,0.13,0.0,156,Antoine Carr,0.06,0.39,0.13,0.02,0,UTA,1610612762.0,0.05,64,0.78
22,20.0,0.09,0.02,0.04,5,"952,1610612738",33,0.15,0.05,0.02,0.327,0.44,0.19,0.426,0.12,0.08,0.631,82,67,3069.22,0.09,0.08,0.0,952,Antoine Walker,-0.18,0.47,0.24,0.03,2,BOS,1610612738.0,0.07,15,0.183
23,28.0,0.03,0.03,0.03,5,"213,1610612754",20,0.17,0.01,0.0,0.071,0.26,0.13,0.481,0.15,0.1,0.666,82,43,2426.22833333,0.08,0.1,0.0,213,Antonio Davis,0.04,0.35,0.25,0.02,0,IND,1610612754.0,0.06,39,0.476
24,26.0,0.03,0.14,0.07,5,"176,1610612760",0,0.28,0.0,0.0,0.0,0.38,0.17,0.455,0.21,0.17,0.833,6,0,28.9416666667,0.07,0.28,0.0,176,Antonio Harvey,-0.14,0.52,0.35,0.0,0,SEA,1610612760.0,0.03,6,1.0
