,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,34.0,123,27,33,5,"920,1610612742",14,449,4,0,0.0,534,242,0.453,162,116,0.716,82,62,2647.175,219,156,2,920,A.C. Green,-381,600,668,78,0,DAL,1610612742,68,20,0.244
1,25.0,175,13,35,5,"243,1610612755",0,173,63,12,0.19,381,139,0.365,55,42,0.764,81,47,1814.485,58,164,1,243,Aaron McKie,28,332,231,101,0,PHI,1610612755,76,34,0.42
2,26.0,14,38,25,5,"1425,1610612760",0,99,1,0,0.0,221,116,0.525,85,66,0.776,65,16,756.911666667,49,118,1,1425,Aaron Williams,62,298,148,19,0,SEA,1610612760,50,49,0.754
3,28.0,89,24,52,5,"228,1610612762",5,259,0,0,0.0,424,229,0.54,200,162,0.81,80,19,2047.09166667,179,172,2,228,Adam Keefe,422,620,438,52,0,UTA,1610612762,71,61,0.763
4,23.0,14,52,19,5,"1502,1610612744",0,111,1,0,0.0,170,69,0.406,62,27,0.435,55,46,657.368333333,73,94,1,1502,Adonal Foyle,-165,165,184,13,0,GSW,1610612744,50,9,0.164
5,31.0,0,0,0,5,"154,1610612742",0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,2.71666666667,0,0,0,154,Adrian Caldwell,0,0,0,0,0,DAL,1610612742,0,1,1.0
6,25.0,73,36,77,5,"673,1610612737",12,242,6,3,0.5,753,365,0.485,388,253,0.652,69,27,2006.34333333,200,175,1,673,Alan Henderson,92,986,442,40,0,ATL,1610612737,110,42,0.609
7,27.0,212,24,64,5,"275,1610612752",1,231,213,82,0.385,1276,571,0.447,335,285,0.851,82,39,2849.35333333,43,207,1,275,Allan Houston,131,1509,274,63,0,NYK,1610612752,200,43,0.524
8,23.0,494,25,107,5,"947,1610612755",12,210,235,70,0.298,1407,649,0.461,535,390,0.729,80,49,3152.17333333,86,200,0,947,Allen Iverson,-92,1758,296,176,0,PHI,1610612755,244,31,0.388
9,28.0,52,130,58,5,"297,1610612748",24,365,0,0,0.0,733,404,0.551,465,309,0.665,58,19,1939.31666667,194,208,7,297,Alonzo Mourning,429,1117,559,40,0,MIA,1610612748,179,39,0.672
10,39.0,1,1,1,5,"175,1610612757",0,9,0,0,0.0,8,3,0.375,0,0,0.0,7,2,43.4883333333,2,12,0,175,Alton Lister,-5,6,11,1,0,POR,1610612757,2,5,0.714
11,23.0,103,3,18,5,"1541,1610612761",0,57,28,9,0.321,282,125,0.443,90,65,0.722,54,30,1067.47166667,24,79,0,1541,Alvin Williams,-3,324,81,38,0,TOR,1610612761,58,24,0.444
12,25.0,59,49,33,5,"692,1610612738",2,212,1,0,0.0,340,169,0.497,168,101,0.601,81,45,1522.18666667,180,276,2,692,Andrew DeClercq,-96,439,392,85,0,BOS,1610612738,84,36,0.444
13,32.0,16,27,15,5,"457,1610612749",1,97,1,0,0.0,143,54,0.378,57,44,0.772,57,34,692.525,56,101,0,457,Andrew Lang,-151,152,153,18,0,MIL,1610612749,33,23,0.404
14,26.0,68,15,18,5,"358,1610612753",0,68,50,15,0.3,273,103,0.377,118,90,0.763,19,9,628.77,8,45,0,358,Anfernee Hardaway,-62,311,76,28,0,ORL,1610612753,46,10,0.526
15,34.0,11,2,0,5,"194,1610612752",0,17,5,3,0.6,60,32,0.533,9,8,0.889,27,16,221.461666667,9,25,0,194,Anthony Bowie,-29,75,26,6,0,NYK,1610612752,8,11,0.407
16,26.0,277,7,47,5,"924,1610612743",0,107,164,63,0.384,635,269,0.424,186,150,0.806,82,71,2209.32,40,149,0,924,Anthony Goldwire,-522,751,147,86,0,DEN,1610612743,84,11,0.134
17,23.0,329,6,58,5,"1533,1610612758",1,120,128,42,0.328,609,226,0.371,110,80,0.727,77,52,2261.665,51,188,0,1533,Anthony Johnson,-352,574,171,64,0,SAC,1610612758,120,25,0.325
18,31.0,342,18,63,5,"193,1610612766",32,649,4,0,0.0,764,389,0.509,402,261,0.649,81,31,3147.43,177,182,5,193,Anthony Mason,161,1039,826,68,0,CHH,1610612766,146,50,0.617
19,26.0,3,3,4,5,"292,1610612737",0,40,0,0,0.0,52,29,0.558,39,21,0.538,37,12,228.433333333,30,41,1,292,Anthony Miller,-14,79,70,15,0,ATL,1610612737,14,25,0.676
20,23.0,19,3,3,5,"1515,1610612755",0,18,28,9,0.321,63,25,0.397,20,13,0.65,37,19,195.001666667,8,17,0,1515,Anthony Parker,-27,72,26,11,0,PHI,1610612755,11,18,0.486
21,28.0,137,6,22,5,"324,1610612750",0,86,125,53,0.424,420,190,0.452,47,36,0.766,38,19,1194.3,37,97,0,324,Anthony Peeler,4,469,123,61,0,MIN,1610612750,51,19,0.5
22,36.0,48,53,20,5,"156,1610612762",0,89,0,0,0.0,325,151,0.465,98,76,0.776,66,18,1082.96833333,42,195,2,156,Antoine Carr,77,378,131,11,0,UTA,1610612762,48,48,0.727
23,21.0,273,60,121,5,"952,1610612738",47,566,292,91,0.312,1705,722,0.423,473,305,0.645,82,46,3271.32833333,270,262,4,952,Antoine Walker,-267,1840,836,142,1,BOS,1610612738,292,36,0.439
