,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,26.0,0.11,0.0,0.0,5,"243,1610612755",0,0.11,0.01,0.0,0.0,0.24,0.07,0.304,0.07,0.06,0.857,6,4,97.5666666667,0.04,0.17,0.0,243,Aaron McKie,-0.08,0.2,0.15,0.04,0,PHI,1610612755,0.01,2,0.333
1,29.0,0.03,0.03,0.0,5,"228,1610612762",0,0.17,0.0,0.0,0.0,0.3,0.18,0.6,0.05,0.05,1.0,10,5,100.748333333,0.07,0.17,0.0,228,Adam Keefe,-0.11,0.41,0.24,0.04,0,UTA,1610612762,0.08,5,0.5
2,26.0,0.0,0.0,0.0,5,"673,1610612737",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4.28333333333,0.0,0.23,0.0,673,Alan Henderson,-1.4,0.0,0.0,0.0,0,ATL,1610612737,0.0,1,1.0
3,28.0,0.06,0.0,0.02,5,"275,1610612752",0,0.06,0.05,0.01,0.25,0.39,0.17,0.443,0.13,0.12,0.883,20,8,784.891666667,0.01,0.05,0.0,275,Allan Houston,0.04,0.47,0.07,0.01,0,NYK,1610612752,0.06,12,0.6
4,24.0,0.11,0.01,0.02,5,"947,1610612755",1,0.05,0.15,0.04,0.283,0.59,0.24,0.411,0.14,0.1,0.712,8,5,360.05,0.04,0.05,0.0,947,Allen Iverson,0.04,0.63,0.09,0.06,0,PHI,1610612755,0.07,3,0.375
5,29.0,0.02,0.07,0.02,5,"297,1610612748",1,0.17,0.0,0.0,0.0,0.38,0.2,0.521,0.25,0.16,0.653,5,3,194.416666667,0.04,0.1,0.0,297,Alonzo Mourning,-0.09,0.56,0.21,0.04,0,MIA,1610612748,0.06,2,0.4
6,23.0,0.3,0.0,0.0,5,"1754,1610612750",0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,6.76666666667,0.15,0.15,0.0,1754,Andrae Patterson,0.74,0.0,0.59,0.0,0,MIN,1610612750,0.15,0,0.0
7,27.0,0.13,0.01,0.02,5,"358,1610612753",0,0.07,0.08,0.04,0.462,0.34,0.12,0.351,0.23,0.18,0.769,4,3,166.616666667,0.05,0.08,0.0,358,Anfernee Hardaway,-0.16,0.46,0.12,0.05,0,ORL,1610612753,0.07,1,0.25
8,24.0,0.09,0.01,0.0,5,"1533,1610612737",0,0.05,0.02,0.01,0.5,0.26,0.07,0.276,0.09,0.06,0.7,9,6,112.173333333,0.03,0.08,0.0,1533,Anthony Johnson,-0.12,0.21,0.08,0.01,0,ATL,1610612737,0.04,3,0.333
9,29.0,0.05,0.0,0.03,5,"324,1610612750",0,0.07,0.1,0.04,0.385,0.28,0.09,0.314,0.0,0.0,0.0,4,3,124.263333333,0.06,0.1,0.0,324,Anthony Peeler,-0.16,0.22,0.13,0.03,0,MIN,1610612750,0.03,1,0.25
10,37.0,0.11,0.03,0.03,5,"156,1610612745",0,0.11,0.0,0.0,0.0,0.29,0.11,0.364,0.0,0.0,0.0,4,3,37.4666666667,0.08,0.51,0.0,156,Antoine Carr,0.24,0.21,0.19,0.0,0,HOU,1610612745,0.11,1,0.25
11,24.0,0.15,0.0,0.01,5,"1498,1610612759",0,0.09,0.06,0.04,0.667,0.2,0.09,0.429,0.06,0.05,0.833,15,2,104.185,0.01,0.07,0.0,1498,Antonio Daniels,0.12,0.26,0.1,0.04,0,SAS,1610612759,0.1,13,0.867
12,30.0,0.02,0.04,0.02,5,"213,1610612754",0,0.21,0.0,0.0,0.0,0.23,0.1,0.413,0.19,0.13,0.661,13,4,325.75,0.07,0.12,0.0,213,Antonio Davis,-0.02,0.32,0.28,0.02,0,IND,1610612754,0.06,9,0.692
13,35.0,0.03,0.03,0.06,5,"288,1610612749",0,0.14,0.0,0.0,0.0,0.43,0.17,0.4,0.14,0.14,1.0,3,3,34.7566666667,0.0,0.12,0.0,288,Armen Gilliam,-0.23,0.49,0.14,0.06,0,MIL,1610612749,0.03,0,0.0
14,34.0,0.07,0.04,0.03,5,"717,1610612757",3,0.26,0.01,0.0,0.2,0.29,0.12,0.398,0.11,0.1,0.907,13,6,391.286666667,0.03,0.09,0.0,717,Arvydas Sabonis,0.12,0.33,0.29,0.04,0,POR,1610612757,0.05,7,0.538
15,24.0,0.0,0.0,1.31,5,"1506,1610612754",0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,2.62,2.62,1.0,1,0,0.763333333333,1.31,0.0,0.0,1506,Austin Croshere,5.24,2.62,1.31,0.0,0,IND,1610612754,0.0,1,1.0
16,34.0,0.19,0.0,0.02,5,"422,1610612759",3,0.05,0.0,0.0,0.333,0.29,0.14,0.487,0.07,0.05,0.681,17,2,653.8,0.01,0.05,0.0,422,Avery Johnson,0.19,0.33,0.06,0.03,0,SAS,1610612759,0.08,15,0.882
17,31.0,0.32,0.0,0.0,5,"769,1610612753",0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,2,2,3.11666666667,0.0,0.32,0.0,769,B.J. Armstrong,0.32,0.0,0.0,0.0,0,ORL,1610612753,0.32,0,0.0
18,30.0,0.01,0.02,0.01,5,"183,1610612765",0,0.16,0.0,0.0,0.0,0.33,0.2,0.6,0.07,0.04,0.556,5,3,121.891666667,0.1,0.21,0.0,183,Bison Dele,0.07,0.43,0.26,0.02,0,DET,1610612765,0.06,2,0.4
19,28.0,0.02,0.1,0.01,5,"448,1610612753",0,0.14,0.0,0.0,0.0,0.12,0.07,0.6,0.16,0.07,0.462,4,3,83.0833333333,0.04,0.11,0.0,448,Bo Outlaw,-0.2,0.22,0.18,0.01,0,ORL,1610612753,0.07,1,0.25
20,26.0,0.08,0.0,0.0,5,"1517,1610612750",0,0.12,0.12,0.0,0.0,0.39,0.08,0.2,0.0,0.0,0.0,4,3,25.69,0.04,0.12,0.0,1517,Bobby Jackson,-0.16,0.16,0.16,0.0,0,MIN,1610612750,0.04,1,0.25
21,30.0,0.14,0.01,0.0,5,"85,1610612745",0,0.05,0.14,0.05,0.357,0.25,0.11,0.458,0.06,0.06,1.0,4,3,97.7316666667,0.03,0.05,0.0,85,Brent Price,0.07,0.34,0.08,0.04,0,HOU,1610612745,0.06,1,0.25
22,27.0,0.03,0.03,0.04,5,"258,1610612757",3,0.18,0.0,0.0,0.0,0.25,0.13,0.529,0.15,0.09,0.625,13,6,482.085,0.07,0.1,0.0,258,Brian Grant,0.01,0.35,0.25,0.02,0,POR,1610612757,0.04,7,0.538
23,24.0,0.5,0.0,0.0,5,"1724,1610612745",0,0.5,0.0,0.0,0.0,0.25,0.25,1.0,0.5,0.0,0.0,1,1,4.03333333333,0.25,0.25,0.0,1724,Bryce Drew,0.74,0.5,0.74,0.0,0,HOU,1610612745,0.0,0,0.0
