,PlayerID,PlayerName,TeamID,Total_Poss,Total_Points,Total_PPP,PRBallHandler_PPP,PRBallHandler_Points,PRBallHandler_Poss,Cut_PPP,Cut_Points,Cut_Poss,Handoff_PPP,Handoff_Points,Handoff_Poss,Isolation_PPP,Isolation_Points,Isolation_Poss,Misc_PPP,Misc_Points,Misc_Poss,OffScreen_PPP,OffScreen_Points,OffScreen_Poss,Postup_PPP,Postup_Points,Postup_Poss,OffRebound_PPP,OffRebound_Points,OffRebound_Poss,PRRollMan_PPP,PRRollMan_Points,PRRollMan_Poss,Spotup_PPP,Spotup_Points,Spotup_Poss,Transition_PPP,Transition_Points,Transition_Poss
0,202704.0,Reggie Jackson,1610612765.0,1078.0,995.0,0.923005565863,0.883683025837,547.0,619.0,1.61538004875,21.0,13.0,0.619047999382,13.0,21.0,0.873134016991,117.0,134.0,0.810344994068,47.0,58.0,0.857142984867,12.0,14.0,0.0,0.0,0.0,1.07142996788,15.0,14.0,0.0,0.0,0.0,1.2571400404,88.0,70.0,1.0,135.0,135.0
1,101108.0,Chris Paul,1610612746.0,929.0,875.0,0.941872981701,0.901768028736,459.0,509.0,0.0,0.0,0.0,0.818181991577,27.0,33.0,1.0,136.0,136.0,0.895521998405,60.0,67.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05555999279,57.0,54.0,1.05172002316,122.0,116.0
2,203081.0,Damian Lillard,1610612757.0,1181.0,1116.0,0.944961896698,0.894421994686,449.0,502.0,1.06976997852,46.0,43.0,0.850000023842,68.0,80.0,1.02186000347,187.0,183.0,0.754386007786,43.0,57.0,1.0,67.0,67.0,0.0,0.0,0.0,1.14286005497,16.0,14.0,0.0,0.0,0.0,1.2277200222,124.0,101.0,0.865671992302,116.0,134.0
3,202689.0,Kemba Walker,1610612766.0,1102.0,1057.0,0.959165154265,0.862205028534,438.0,508.0,1.4074100256,38.0,27.0,1.06328999996,84.0,79.0,0.655171990395,57.0,87.0,0.857142984867,54.0,63.0,1.1578899622,44.0,38.0,0.0,0.0,0.0,1.4375,23.0,16.0,0.0,0.0,0.0,1.13698995113,166.0,146.0,1.108700037,153.0,138.0
4,201566.0,Russell Westbrook,1610612760.0,1402.0,1291.0,0.920827389444,0.84830302,425.0,501.0,1.2903200388,40.0,31.0,0.882353007793,30.0,34.0,0.748503029346,125.0,167.0,0.716666996479,43.0,60.0,1.23529005051,21.0,17.0,0.924242019653,122.0,132.0,0.869565010071,40.0,46.0,0.0,0.0,0.0,0.717391014099,66.0,92.0,1.17701995373,379.0,322.0
5,203468.0,CJ McCollum,1610612757.0,1120.0,1065.0,0.950892857143,0.926365971565,390.0,421.0,1.16666996479,28.0,24.0,0.956044018269,87.0,91.0,0.954545021057,126.0,132.0,0.710525989532,27.0,38.0,0.725000023842,58.0,80.0,0.0,0.0,0.0,0.928570985794,13.0,14.0,0.0,0.0,0.0,1.05142998695,184.0,175.0,1.04828000069,152.0,145.0
6,201942.0,DeMar DeRozan,1610612761.0,1225.0,1192.0,0.97306122449,0.997361004353,378.0,379.0,1.54999995232,31.0,20.0,1.12000000477,56.0,50.0,0.896395981312,199.0,222.0,1.1578899622,44.0,38.0,0.771084010601,128.0,166.0,0.877049028873,107.0,122.0,1.0769200325,14.0,13.0,0.0,0.0,0.0,1.0661200285,129.0,121.0,1.12766003609,106.0,94.0
7,201935.0,James Harden,1610612745.0,1534.0,1511.0,0.985006518905,0.994695007801,375.0,377.0,1.19230997562,31.0,26.0,0.879310011864,51.0,58.0,0.94431000948,390.0,413.0,0.79012298584,64.0,81.0,0.862744987011,44.0,51.0,0.826667010784,62.0,75.0,0.714286029339,15.0,21.0,0.0,0.0,0.0,1.20155000687,155.0,129.0,1.06930994987,324.0,303.0
8,201950.0,Jrue Holiday,1610612740.0,779.0,704.0,0.903722721438,0.872179985046,348.0,399.0,1.66666996479,20.0,12.0,1.26189994812,53.0,42.0,1.0493799448,85.0,81.0,0.651162981987,28.0,43.0,0.8709679842,27.0,31.0,0.727272987366,8.0,11.0,0.666666984558,8.0,12.0,0.0,0.0,0.0,0.859154999256,61.0,71.0,0.857142984867,66.0,77.0
9,201939.0,Stephen Curry,1610612744.0,1242.0,1459.0,1.17471819646,1.11217999458,347.0,312.0,1.36231994629,94.0,69.0,1.22581005096,76.0,62.0,1.04166996479,125.0,120.0,0.823529005051,84.0,102.0,1.27119004726,225.0,177.0,0.0,0.0,0.0,0.809523999691,17.0,21.0,0.0,0.0,0.0,1.42148995399,172.0,121.0,1.23643004894,319.0,258.0
10,101150.0,Louis Williams,1610612747.0,774.0,784.0,1.01291989664,0.982456028461,336.0,342.0,1.27272999287,14.0,11.0,0.86885201931,53.0,61.0,1.19230997562,93.0,78.0,0.611110985279,11.0,18.0,0.981818020344,54.0,55.0,0.0,0.0,0.0,1.21429002285,17.0,14.0,0.0,0.0,0.0,1.08333003521,91.0,84.0,1.03603994846,115.0,111.0
11,202322.0,John Wall,1610612764.0,1188.0,990.0,0.833333333333,0.695378005505,331.0,476.0,0.0,0.0,0.0,0.838710010052,26.0,31.0,0.751999974251,94.0,125.0,0.704918026924,43.0,61.0,1.125,18.0,16.0,0.33333298564,4.0,12.0,0.666666984558,10.0,15.0,0.0,0.0,0.0,0.99371099472,158.0,159.0,1.0443700552,306.0,293.0
12,201565.0,Derrick Rose,1610612741.0,881.0,711.0,0.807037457435,0.811414003372,327.0,403.0,0.75,21.0,28.0,0.6875,22.0,32.0,0.777778029442,70.0,90.0,0.522727012634,23.0,44.0,0.916666984558,11.0,12.0,0.0,0.0,0.0,0.64705902338,11.0,17.0,0.0,0.0,0.0,0.919708013535,126.0,137.0,0.847458004951,100.0,118.0
13,202738.0,Isaiah Thomas,1610612738.0,1206.0,1167.0,0.967661691542,0.822785019875,325.0,395.0,1.25,25.0,20.0,0.9375,105.0,112.0,0.9354839921,87.0,93.0,0.929825007915,53.0,57.0,1.01234996319,82.0,81.0,0.0,0.0,0.0,1.36363995075,15.0,11.0,0.0,0.0,0.0,1.11905002594,188.0,168.0,1.06691002846,287.0,269.0
14,2548.0,Dwyane Wade,1610612748.0,1041.0,929.0,0.892411143132,0.837912023067,305.0,364.0,1.05659997463,56.0,53.0,0.773585021496,41.0,53.0,0.640350997448,73.0,114.0,0.840909004211,37.0,44.0,1.08475005627,64.0,59.0,0.858407020569,97.0,113.0,1.13952994347,49.0,43.0,0.0,0.0,0.0,0.986110985279,71.0,72.0,1.07937002182,136.0,126.0
15,200768.0,Kyle Lowry,1610612761.0,1077.0,1060.0,0.984215413185,0.833333015442,305.0,366.0,1.72727000713,19.0,11.0,1.14814996719,62.0,54.0,0.844828009605,98.0,116.0,0.761905014515,48.0,63.0,1.0,66.0,66.0,0.761905014515,16.0,21.0,1.21429002285,17.0,14.0,0.0,0.0,0.0,1.20112001896,215.0,179.0,1.14437997341,214.0,187.0
16,202710.0,Jimmy Butler,1610612741.0,1037.0,1059.0,1.02121504339,0.887849986553,285.0,321.0,1.54736995697,147.0,95.0,1.06154000759,69.0,65.0,1.0,130.0,130.0,0.744185984135,32.0,43.0,0.86792498827,46.0,53.0,0.915253996849,54.0,59.0,1.34783005714,31.0,23.0,1.39999997616,14.0,10.0,0.971962988377,104.0,107.0,1.12214004993,147.0,131.0
17,101145.0,Monta Ellis,1610612754.0,860.0,727.0,0.845348837209,0.818444013596,284.0,347.0,1.26315999031,24.0,19.0,0.566038012505,30.0,53.0,0.627119004726,37.0,59.0,0.653060972691,32.0,49.0,0.795917987823,39.0,49.0,0.0,0.0,0.0,1.5,18.0,12.0,0.0,0.0,0.0,0.968504011631,123.0,127.0,0.965516984463,140.0,145.0
18,2225.0,Tony Parker,1610612759.0,596.0,575.0,0.964765100671,0.946488022804,283.0,299.0,1.64706003666,28.0,17.0,0.636363983154,21.0,33.0,0.783783972263,29.0,37.0,0.714286029339,15.0,21.0,0.860464990139,37.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09523999691,69.0,63.0,1.12047994137,93.0,83.0
19,203903.0,Jordan  Clarkson,1610612747.0,869.0,797.0,0.917146144994,0.857142984867,282.0,329.0,1.20833003521,58.0,48.0,1.27451002598,65.0,51.0,0.574468016624,54.0,94.0,0.649999976158,26.0,40.0,1.09523999691,46.0,42.0,0.0,0.0,0.0,0.965516984463,28.0,29.0,0.0,0.0,0.0,1.17172002792,116.0,99.0,0.890510976315,122.0,137.0
20,202688.0,Brandon Knight,1610612756.0,927.0,815.0,0.879180151025,0.71465998888,273.0,382.0,1.19230997562,31.0,26.0,0.835615992546,61.0,73.0,0.878787994385,87.0,99.0,0.513513982296,19.0,37.0,0.883720993996,38.0,43.0,0.0,0.0,0.0,0.909090995789,10.0,11.0,0.0,0.0,0.0,1.05303001404,139.0,132.0,1.26612997055,157.0,124.0
21,201952.0,Jeff Teague,1610612737.0,849.0,761.0,0.896348645465,0.759886980057,269.0,354.0,1.33333003521,16.0,12.0,0.851064026356,40.0,47.0,0.869565010071,100.0,115.0,0.7333329916,33.0,45.0,0.5,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34000003338,134.0,100.0,1.04729998112,155.0,148.0
22,201144.0,Mike Conley,1610612763.0,725.0,687.0,0.947586206897,0.832257986069,258.0,310.0,1.55555999279,28.0,18.0,0.985507011414,68.0,69.0,0.955555975437,43.0,45.0,0.820513010025,32.0,39.0,1.13793003559,66.0,58.0,0.0,0.0,0.0,1.45455002785,16.0,11.0,0.0,0.0,0.0,1.05155003071,102.0,97.0,0.948718011379,74.0,78.0
23,203471.0,Dennis Schroder,1610612737.0,672.0,560.0,0.833333333333,0.70411002636,257.0,365.0,1.0769200325,14.0,13.0,1.12820994854,44.0,39.0,0.818181991577,36.0,44.0,0.40625,13.0,32.0,1.0625,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18071997166,98.0,83.0,1.0,64.0,64.0
24,2544.0,LeBron James,1610612739.0,1259.0,1251.0,0.993645750596,0.857626974583,253.0,295.0,1.35616004467,99.0,73.0,0.954545021057,21.0,22.0,0.849593997002,209.0,246.0,0.540540993214,40.0,74.0,1.03125,33.0,32.0,0.977272987366,129.0,132.0,1.35293996334,46.0,34.0,1.24323999882,46.0,37.0,0.942529022694,82.0,87.0,1.2907500267,293.0,227.0
