,PlayerID,PlayerName,TeamID,Total_Poss,Total_Points,Total_PPP,PRBallHandler,Cut,Handoff,Isolation,Misc,OffScreen,Postup,OffRebound,PRRollMan,Spotup,Transition,Offensive_Metric
56,204456.0,T.J. McConnell,1610612755.0,435.0,340.0,0.781609195402,-8.05813657248,-0.00158172945829,-0.327489787636,-1.7026972368,-1.22156652894,-1.22363876709,-0.0,-0.0,-0.0,-4.76678321512,-12.4967801938,-38.2522060275
57,201954.0,Darren Collison,1610612758.0,657.0,665.0,1.01217656012,17.4248878676,-6.11896837834,-0.655876226954,4.512417737,7.72784839059,-0.0,-0.0,-0.0,-0.0,7.76696814291,33.94163794,57.938949175
58,203521.0,Matthew Dellavedova,1610612739.0,426.0,376.0,0.882629107981,-8.45355211422,-0.0,-4.32432396829,-1.81690139317,-0.108909195665,4.51158622862,-0.0,-0.0,-0.0,34.7102596488,-3.7556432261,6.52865789059
59,201569.0,Eric Gordon,1610612740.0,599.0,589.0,0.983305509182,21.398863965,-0.0,0.715645217269,-3.98993509613,2.84004245358,2.1199291833,-0.0,-0.0,-0.0,10.1384059132,6.37331847114,38.9486758986
60,203484.0,Kentavious Caldwell-Pope,1610612765.0,817.0,762.0,0.932680538556,12.1708695826,18.0345932161,-4.98637594329,0.752600801513,8.7766975539,-16.7835428944,-0.0,-4.30244922354,-0.0,-13.658297289,16.0025974951,-4.74500004049
61,203499.0,Shane Larkin,1610612751.0,437.0,355.0,0.812356979405,-11.8464147077,-0.00316345891658,13.0230869841,7.17351266767,-2.44983427056,-0.0,-0.0,-0.0,-0.0,-6.92289374136,-9.96591348128,-25.9535734224
62,201588.0,George Hill,1610612754.0,630.0,610.0,0.968253968254,-4.55962131585,11.7408158651,-3.77998641865,1.33970605699,0.619268639594,5.84849269402,-0.0,5.11553514377,-0.0,31.5318372346,-7.4674593612,27.5203136766
63,202397.0,Ish Smith,1610612755.0,462.0,340.0,0.735930735931,-20.525780459,-0.0,-0.99716668407,-9.45740820344,2.39057274546,-0.0,-0.0,-0.0,-0.0,4.62616459627,-20.2068521927,-64.430577179
64,203901.0,Elfrid Payton,1610612753.0,707.0,555.0,0.785007072136,-23.6436949107,-8.18394477552,-6.05166924274,5.95233528723,1.84104958942,-3.4040150293,-0.0,5.30400455549,-0.0,-16.6149449793,-20.9276141951,-90.8685516551
65,203095.0,Evan Fournier,1610612753.0,775.0,790.0,1.01935483871,-1.0258847995,3.29649218029,4.38419486225,-3.98993509613,0.661451862109,15.7811091375,-0.0,0.264082433926,-0.0,39.8686206405,27.0863904051,71.8249385376
