,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,25.0,0.13,0.0,0.0,5,"358,1610612753",0,0.13,0.22,0.13,0.6,0.43,0.3,0.7,0.09,0.09,1.0,1,0,23.1833333333,0.13,0.09,0.0,358,Anfernee Hardaway,0.47,0.82,0.26,0.04,0,ORL,1610612753,0.0,0,0.0
1,29.0,0.0,0.0,0.0,5,"423,1610612751",0,0.17,0.0,0.0,0.0,0.68,0.08,0.125,0.0,0.0,0.0,1,0,11.8166666667,0.08,0.08,0.0,423,Chris Gatling,-0.76,0.17,0.25,0.0,0,NJN,1610612751,0.0,0,0.0
2,24.0,0.14,0.0,0.0,5,"185,1610612764",0,0.22,0.0,0.0,0.0,0.29,0.07,0.25,0.0,0.0,0.0,1,0,13.9,0.07,0.22,0.0,185,Chris Webber,-0.43,0.14,0.29,0.0,0,WAS,1610612764,0.22,0,0.0
3,27.0,0.12,0.0,0.0,5,"363,1610612737",0,0.2,0.0,0.0,0.0,0.2,0.12,0.6,0.04,0.04,1.0,1,0,25.1833333333,0.12,0.16,0.0,363,Christian Laettner,0.91,0.28,0.32,0.08,0,ATL,1610612737,0.08,0,0.0
4,34.0,0.1,0.0,0.0,5,"96,1610612760",0,0.15,0.15,0.05,0.333,0.41,0.26,0.625,0.05,0.0,0.0,1,0,19.5833333333,0.1,0.15,0.0,96,Detlef Schrempf,-0.46,0.56,0.26,0.0,0,SEA,1610612760,0.1,0,0.0
5,31.0,0.0,0.06,0.06,5,"87,1610612737",0,0.19,0.0,0.0,0.0,0.25,0.06,0.25,0.13,0.06,0.5,1,0,15.7333333333,0.19,0.0,0.0,87,Dikembe Mutombo,-0.57,0.19,0.38,0.0,0,ATL,1610612737,0.06,0,0.0
6,25.0,0.18,0.06,0.0,5,"224,1610612747",0,0.0,0.06,0.0,0.0,0.24,0.18,0.75,0.42,0.24,0.571,1,0,16.6333333333,0.06,0.06,0.0,224,Eddie Jones,0.9,0.6,0.06,0.06,0,LAL,1610612747,0.18,0,0.0
7,28.0,0.31,0.0,0.0,5,"56,1610612760",0,0.14,0.17,0.03,0.2,0.52,0.24,0.467,0.07,0.07,1.0,1,0,28.6,0.0,0.07,0.0,56,Gary Payton,-0.8,0.59,0.14,0.03,0,SEA,1610612760,0.14,0,0.0
8,30.0,0.04,0.0,0.08,5,"779,1610612766",0,0.0,0.33,0.16,0.5,0.98,0.41,0.417,0.08,0.08,1.0,1,0,24.4616666667,0.04,0.08,0.0,779,Glen Rice,0.37,1.06,0.04,0.0,0,CHH,1610612766,0.04,0,0.0
9,24.0,0.08,0.0,0.0,5,"255,1610612765",0,0.04,0.0,0.0,0.0,0.25,0.16,0.667,0.16,0.12,0.75,1,0,24.4333333333,0.08,0.08,0.0,255,Grant Hill,0.45,0.45,0.12,0.04,0,DET,1610612765,0.12,0,0.0
10,34.0,0.04,0.0,0.0,5,"165,1610612745",0,0.04,0.0,0.0,0.0,0.35,0.22,0.625,0.09,0.04,0.5,1,0,22.7666666667,0.0,0.09,0.0,165,Hakeem Olajuwon,-1.23,0.48,0.04,0.0,0,HOU,1610612745,0.09,0,0.0
11,34.0,0.1,0.0,0.0,5,"247,1610612765",0,0.1,0.4,0.1,0.25,0.4,0.1,0.25,0.0,0.0,0.0,1,0,9.98333333333,0.0,0.1,0.0,247,Joe Dumars,-0.4,0.3,0.1,0.0,0,DET,1610612765,0.2,0,0.0
12,35.0,0.15,0.0,0.0,5,"304,1610612762",0,0.0,0.1,0.1,1.0,0.3,0.25,0.833,0.0,0.0,0.0,1,0,19.6833333333,0.0,0.1,0.0,304,John Stockton,-0.3,0.61,0.0,0.05,0,UTA,1610612762,0.1,0,0.0
13,33.0,0.0,0.1,0.05,5,"252,1610612762",0,0.14,0.0,0.0,0.0,0.38,0.1,0.25,0.0,0.0,0.0,1,0,20.8666666667,0.05,0.0,0.0,252,Karl Malone,-0.19,0.19,0.19,0.0,0,UTA,1610612762,0.0,0,0.0
14,21.0,0.0,0.11,0.0,5,"708,1610612750",0,0.45,0.0,0.0,0.0,0.39,0.06,0.143,0.22,0.22,1.0,1,0,17.85,0.06,0.11,0.0,708,Kevin Garnett,0.34,0.34,0.5,0.0,0,MIN,1610612750,0.0,0,0.0
15,26.0,0.0,0.0,0.0,5,"84,1610612744",0,0.09,0.09,0.04,0.5,0.48,0.3,0.636,0.26,0.17,0.667,1,0,23.0333333333,0.04,0.04,0.0,84,Latrell Sprewell,0.22,0.82,0.13,0.0,0,GSW,1610612744,0.04,0,0.0
16,34.0,0.3,0.0,0.04,5,"893,1610612741",1,0.3,0.0,0.0,0.0,0.57,0.19,0.333,0.27,0.15,0.571,1,0,26.405,0.15,0.15,0.0,893,Michael Jordan,0.34,0.53,0.45,0.04,0,CHI,1610612741,0.08,0,0.0
17,32.0,0.05,0.0,0.0,5,"782,1610612758",0,0.09,0.18,0.14,0.75,0.32,0.14,0.429,0.0,0.0,0.0,1,0,21.7,0.05,0.09,0.0,782,Mitch Richmond,-0.55,0.41,0.14,0.0,0,SAC,1610612758,0.05,0,0.0
18,31.0,0.04,0.0,0.0,5,"937,1610612741",0,0.16,0.12,0.0,0.0,0.37,0.16,0.444,0.0,0.0,0.0,1,0,24.35,0.0,0.0,0.0,937,Scottie Pippen,0.82,0.33,0.16,0.0,0,CHI,1610612741,0.08,0,0.0
19,27.0,0.05,0.0,0.0,5,"431,1610612760",0,0.14,0.14,0.05,0.333,0.33,0.19,0.571,0.09,0.05,0.5,1,0,21.2833333333,0.0,0.0,0.0,431,Shawn Kemp,-0.52,0.47,0.14,0.05,0,SEA,1610612760,0.05,0,0.0
