,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,,0,0,5,"1479,",1,1,1.11666666667,0,2,0,2,0,0,1479,,0,0,0,0,,,0,0.0
1,26.0,1,0,5,"1425,1610612760",3,1,5.91,1,4,4,4,0,0,1425,Aaron Williams,0,0,2,0,SEA,1610612760.0,2,0.667
2,28.0,2,6,5,"228,1610612762",15,7,155.133333333,45,21,45,108,18,0,228,Adam Keefe,5,4,6,18,UTA,1610612762.0,8,0.533
3,25.0,1,1,5,"673,1610612737",4,3,126.318333333,27,28,34,98,13,0,673,Alan Henderson,13,5,8,26,ATL,1610612737.0,1,0.25
4,27.0,1,6,5,"275,1610612752",10,6,403.876666667,79,70,153,248,27,0,275,Allan Houston,27,41,47,66,NYK,1610612752.0,4,0.4
5,28.0,10,2,5,"297,1610612748",4,2,137.181666667,41,28,46,98,18,1,297,Alonzo Mourning,7,6,10,50,MIA,1610612748.0,2,0.5
6,39.0,1,0,5,"175,1610612757",2,2,11.1,6,8,11,14,5,0,175,Alton Lister,0,0,0,0,POR,1610612757.0,0,0.0
7,34.0,0,0,5,"194,1610612752",7,4,20.8983333333,4,5,6,10,4,0,194,Anthony Bowie,0,0,0,2,NYK,1610612752.0,3,0.429
8,31.0,0,5,5,"193,1610612766",9,5,367.461666667,105,81,112,266,17,2,193,Anthony Mason,19,10,22,84,CHH,1610612766.0,4,0.444
9,26.0,1,1,5,"292,1610612737",4,3,31.92,8,2,7,20,5,0,292,Anthony Miller,2,4,4,6,ATL,1610612737.0,1,0.25
10,28.0,3,3,5,"324,1610612750",5,3,212.63,73,65,69,204,15,0,324,Anthony Peeler,22,4,12,22,MIN,1610612750.0,2,0.4
11,36.0,12,5,5,"156,1610612762",20,7,291.946666667,59,39,70,184,63,0,156,Antoine Carr,12,7,8,44,UTA,1610612762.0,13,0.65
12,29.0,18,5,5,"213,1610612754",16,6,457.751666667,118,77,151,302,65,1,213,Antonio Davis,32,4,27,54,IND,1610612754.0,10,0.625
13,23.0,6,11,5,"686,1610612756",4,3,145.483333333,40,41,41,128,12,0,686,Antonio McDyess,9,6,14,40,PHX,1610612756.0,1,0.25
14,33.0,3,7,5,"717,1610612757",4,3,106.578333333,21,39,28,128,19,0,717,Arvydas Sabonis,12,2,4,22,POR,1610612757.0,1,0.25
15,33.0,0,7,5,"422,1610612759",9,5,342.631666667,79,59,114,224,27,0,422,Avery Johnson,13,28,24,98,SAS,1610612759.0,4,0.444
16,30.0,0,4,5,"769,1610612766",9,5,145.961666667,36,41,46,98,11,0,769,B.J. Armstrong,4,4,6,8,CHH,1610612766.0,4,0.444
17,26.0,0,0,5,"223,1610612750",2,1,6.95,0,3,4,2,0,0,223,Bill Curley,0,0,0,0,MIN,1610612750.0,1,0.5
18,35.0,2,3,5,"82,1610612741",16,4,120.43,40,21,32,98,23,0,82,Bill Wennington,6,0,4,6,CHI,1610612741.0,12,0.75
19,25.0,0,1,5,"682,1610612739",3,2,30.4783333333,1,10,15,22,4,0,682,Bob Sura,0,0,2,0,CLE,1610612739.0,1,0.333
20,28.0,2,2,5,"184,1610612766",9,5,269.66,84,60,84,210,24,0,184,Bobby Phills,7,17,16,22,CHH,1610612766.0,4,0.444
21,33.0,0,1,5,"38,1610612759",4,1,8.96666666667,2,2,11,12,0,0,38,Brad Lohaus,0,0,0,0,SAS,1610612759.0,3,0.75
22,29.0,0,1,5,"85,1610612745",5,3,73.9983333333,22,23,27,80,12,0,85,Brent Price,0,12,3,2,HOU,1610612745.0,2,0.4
23,22.0,1,2,5,"1510,1610612739",4,3,132.466666667,29,15,48,84,16,0,1510,Brevin Knight,2,7,6,4,CLE,1610612739.0,1,0.25
24,24.0,0,0,5,"967,1610612751",3,3,2.28166666667,5,0,0,2,0,0,967,Brian Evans,0,0,0,0,NJN,1610612751.0,0,0.0
25,26.0,3,3,5,"258,1610612757",4,3,134.411666667,33,46,53,140,20,0,258,Brian Grant,28,8,9,32,POR,1610612757.0,1,0.25
26,27.0,5,7,5,"935,1610612762",20,7,699.533333333,188,102,213,540,49,0,935,Bryon Russell,20,31,46,58,UTA,1610612762.0,13,0.65
27,38.0,1,1,5,"433,1610612752",3,2,45.4333333333,10,15,15,28,5,0,433,Buck Williams,0,0,2,8,NYK,1610612752.0,1,0.333
28,31.0,0,0,5,"61,1610612759",5,3,26.3,10,2,8,14,4,0,61,Carl Herrera,0,0,0,0,SAS,1610612759.0,2,0.4
29,28.0,0,0,5,"1063,1610612739",1,1,10.6166666667,1,4,4,4,2,0,1063,Carl Thomas,0,0,0,0,CLE,1610612739.0,0,0.0
30,23.0,0,3,5,"1538,1610612739",4,3,156.75,34,32,75,116,14,0,1538,Cedric Henderson,2,8,5,14,CLE,1610612739.0,1,0.25
31,35.0,0,3,5,"787,1610612745",4,2,87.5666666667,22,21,32,66,12,0,787,Charles Barkley,10,2,6,20,HOU,1610612745.0,2,0.5
32,41.0,0,0,5,"279,1610612745",4,3,10.1483333333,2,4,0,10,4,0,279,Charles Jones,0,0,0,0,HOU,1610612745.0,1,0.25
33,34.0,2,5,5,"891,1610612752",10,6,339.515,67,65,129,212,38,0,891,Charles Oakley,20,8,11,20,NYK,1610612752.0,4,0.4
34,27.0,2,2,5,"369,1610612752",10,6,261.533333333,54,58,103,190,24,1,369,Charlie Ward,5,15,15,24,NYK,1610612752.0,4,0.4
35,25.0,0,0,5,"685,1610612750",1,1,0.07,0,0,0,0,0,0,685,Cherokee Parks,0,0,0,0,MIN,1610612750.0,0,0.0
36,30.0,0,2,5,"164,1610612752",10,6,255.195,42,19,73,134,29,0,164,Chris Childs,10,2,6,24,NYK,1610612752.0,4,0.4
37,23.0,1,0,5,"1544,1610612737",1,0,4.06666666667,2,2,3,0,2,0,1544,Chris Crawford,0,0,0,0,ATL,1610612737.0,1,1.0
38,33.0,1,2,5,"201,1610612752",6,5,53.2066666667,2,11,18,20,16,1,201,Chris Dudley,4,0,2,6,NYK,1610612752.0,1,0.167
39,30.0,2,3,5,"423,1610612751",3,3,80.4233333333,34,28,36,72,9,0,423,Chris Gatling,11,2,8,20,NJN,1610612751.0,0,0.0
40,28.0,2,4,5,"168,1610612752",9,6,168.751666667,31,31,60,108,21,0,168,Chris Mills,9,4,9,10,NYK,1610612752.0,3,0.333
