,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
10,4,60.5893186004,543,6.62195121951,329,4.01219512195,214,2.60975609756,16.5932452276,82,9.64634146341,1.16153001785,4.55212922173,791,681,8.30487804878,15.859030837,58.8839941263,8.07635829662,1610612738,Boston Celtics,BOS,Boston,7.41830015183,25,60.5893186004,Defensive,2015,Reg
11,24,63.9312977099,524,6.39024390244,335,4.08536585366,189,2.30487804878,15.6398104265,82,9.69512195122,1.25592005253,4.10742496051,795,633,7.71951219512,14.8499210111,63.6650868878,5.68720379147,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,6.98829984665,5,63.9312977099,Defensive,2015,Reg
12,11,59.9647266314,567,6.91463414634,340,4.14634146341,227,2.76829268293,15.7971014493,82,10.0243902439,1.19130003452,4.20289855072,822,690,8.41463414634,15.0724637681,59.8550724638,6.23188405797,1610612741,Chicago Bulls,CHI,Chicago,7.6488199234,18,59.9647266314,Defensive,2015,Reg
13,23,64.4981412639,538,6.56097560976,347,4.23170731707,191,2.32926829268,14.2414860681,82,9.89024390244,1.25541996956,3.86996904025,811,646,7.87804878049,13.6222910217,63.4674922601,6.1919504644,1610612743,Denver Nuggets,DEN,Denver,7.32259988785,6,64.4981412639,Defensive,2015,Reg
14,12,60.9489051095,548,6.68292682927,334,4.07317073171,214,2.60975609756,16.9096209913,82,9.98780487805,1.19387996197,3.93586005831,819,686,8.36585365854,16.7638483965,60.3498542274,6.9970845481,1610612744,Golden State Warriors,GSW,GoldenState,7.38031005859,17,60.9489051095,Defensive,2015,Reg
15,7,60.5893186004,543,6.62195121951,329,4.01219512195,214,2.60975609756,19.1761363636,82,10.0609756098,1.17188000679,4.54545454545,825,704,8.58536585366,17.8977272727,59.8011363636,8.23863636364,1610612737,Atlanta Hawks,ATL,Atlanta,7.73031997681,22,60.5893186004,Defensive,2015,Reg
16,21,63.4146341463,533,6.5,338,4.12195121951,195,2.37804878049,17.8466076696,82,10.2195121951,1.23599004745,4.12979351032,838,678,8.26829268293,16.2241887906,62.8318584071,7.37463126844,1610612763,Memphis Grizzlies,MEM,Memphis,7.86452007294,8,63.4146341463,Defensive,2015,Reg
17,29,67.9611650485,515,6.28048780488,350,4.26829268293,165,2.01219512195,16.6149068323,82,10.3414634146,1.31676995754,3.72670807453,848,644,7.85365853659,15.6832298137,65.8385093168,7.14285714286,1610612740,New Orleans Pelicans,NOP,NewOrleans,7.31652021408,0,67.9611650485,Defensive,2015,Reg
18,14,60.6884057971,552,6.73170731707,335,4.08536585366,217,2.64634146341,16.8115942029,82,10.1097560976,1.20144999027,4.34782608696,829,690,8.41463414634,16.231884058,60.5797101449,7.39130434783,1610612755,Philadelphia 76ers,PHI,Philadelphia,7.56330013275,15,60.6884057971,Defensive,2015,Reg
19,0,58.5910652921,582,7.09756097561,341,4.15853658537,241,2.93902439024,15.1677852349,82,10.1585365854,1.11811995506,2.28187919463,833,745,9.08536585366,13.9597315436,57.1812080537,8.85906040268,1610612746,Los Angeles Clippers,LAC,LAClippers,8.24114990234,29,58.5910652921,Defensive,2015,Reg
20,22,62.734082397,534,6.51219512195,335,4.08536585366,199,2.42682926829,20.0589970501,82,10.3292682927,1.24925994873,4.12979351032,847,678,8.26829268293,18.5840707965,63.4218289086,5.30973451327,1610612756,Phoenix Suns,PHX,Phoenix,7.54004001617,7,62.734082397,Defensive,2015,Reg
21,16,63.2541133455,547,6.67073170732,346,4.21951219512,201,2.4512195122,16.690647482,82,10.2804878049,1.21294999123,3.59712230216,843,695,8.4756097561,15.6834532374,61.4388489209,8.05755395683,1610612764,Washington Wizards,WAS,Washington,7.74631977081,13,63.2541133455,Defensive,2015,Reg
22,28,65.5986509275,593,7.23170731707,389,4.74390243902,204,2.48780487805,12.5181950509,82,10.8414634146,1.2940299511,4.07569141194,889,687,8.37804878049,11.9359534207,64.4832605531,5.24017467249,1610612751,Brooklyn Nets,BKN,Brooklyn,7.82370996475,1,65.5986509275,Defensive,2015,Reg
23,26,64.4007155635,559,6.81707317073,360,4.39024390244,199,2.42682926829,15.8989598811,82,10.5,1.27935004234,3.41753343239,861,673,8.20731707317,15.1560178306,65.3789004458,4.45765230312,1610612766,Charlotte Hornets,CHA,Charlotte,7.67125988007,3,64.4007155635,Defensive,2015,Reg
24,5,59.9025974026,616,7.51219512195,369,4.5,247,3.01219512195,15.7123834887,82,10.6707317073,1.16510999203,4.26098535286,875,751,9.15853658537,15.5792276964,59.2543275632,6.12516644474,1610612761,Toronto Raptors,TOR,Toronto,8.77439022064,24,59.9025974026,Defensive,2015,Reg
25,2,59.7423510467,621,7.57317073171,371,4.5243902439,250,3.0487804878,13.1824234354,82,10.5975609756,1.1571199894,2.92942743009,869,751,9.15853658537,12.516644474,59.121171771,6.79094540613,1610612758,Sacramento Kings,SAC,Sacramento,8.09354019165,27,59.7423510467,Defensive,2015,Reg
26,25,64.2975206612,605,7.37804878049,389,4.74390243902,216,2.63414634146,16.935483871,82,11.5,1.26747000217,3.36021505376,943,744,9.07317073171,16.6666666667,64.5161290323,4.70430107527,1610612747,Los Angeles Lakers,LAL,LALakers,8.3972902298,4,64.2975206612,Defensive,2015,Reg
27,13,61.1111111111,684,8.34146341463,418,5.09756097561,266,3.24390243902,14.5278450363,82,12.0487804878,1.19613003731,3.75302663438,988,826,10.0731707317,13.4382566586,60.8958837772,6.41646489104,1610612749,Milwaukee Bucks,MIL,Milwaukee,9.31544017792,16,61.1111111111,Defensive,2015,Reg
28,19,62.7906976744,645,7.86585365854,405,4.93902439024,240,2.92682926829,16.7919799499,82,11.9268292683,1.22555994987,3.63408521303,978,798,9.73170731707,15.7894736842,62.2807017544,5.88972431078,1610612753,Orlando Magic,ORL,Orlando,8.97638034821,10,62.7906976744,Defensive,2015,Reg
29,20,62.8318584071,678,8.26829268293,426,5.19512195122,252,3.07317073171,13.7931034483,82,12.2073170732,1.23275995255,3.07881773399,1001,812,9.90243902439,13.5467980296,62.684729064,5.7881773399,1610612745,Houston Rockets,HOU,Houston,8.87625980377,9,62.8318584071,Defensive,2015,Reg
