,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
20,11,38.7755102041,1666,20.3170731707,646,7.87804878049,1020,12.4390243902,4.99457111835,82,21.6951219512,0.965798020363,1.19435396308,1779,1842,22.4634146341,4.72312703583,38.8165038002,5.7003257329,1610612737,Atlanta Hawks,ATL,Atlanta,20.2262001038,18,49.3097238896,Defensive,2015,Reg
21,21,39.1934467549,1587,19.3536585366,622,7.58536585366,965,11.7682926829,5.12820512821,82,21.8292682927,0.997770011425,0.66889632107,1790,1794,21.8780487805,4.45930880713,39.0746934225,7.07915273133,1610612763,Memphis Grizzlies,MEM,Memphis,20.8097000122,8,51.7958412098,Defensive,2015,Reg
22,4,36.6031390135,1784,21.756097561,653,7.96341463415,1131,13.7926829268,4.41251924064,82,22.1463414634,0.931760013103,1.28270908158,1816,1949,23.7682926829,4.05336069779,36.2237044638,5.33606977937,1610612766,Charlotte Hornets,CHA,Charlotte,22.2159004211,25,47.8419282511,Defensive,2015,Reg
23,25,39.880239521,1670,20.3658536585,666,8.12195121951,1004,12.243902439,3.42163355408,82,22.3048780488,1.00937998295,0.883002207506,1829,1812,22.0975609756,3.31125827815,39.1280353201,5.24282560706,1610612751,Brooklyn Nets,BKN,Brooklyn,20.6354999542,4,52.125748503,Defensive,2015,Reg
24,27,40.1403956605,1567,19.1097560976,629,7.67073170732,938,11.4390243902,4.25287356322,82,21.8658536585,1.03046000004,0.632183908046,1793,1740,21.2195121951,3.90804597701,39.7701149425,6.32183908046,1610612743,Denver Nuggets,DEN,Denver,19.723400116,2,53.3184428845,Defensive,2015,Reg
25,26,39.7671568627,1632,19.9024390244,649,7.91463414634,983,11.987804878,4.14798206278,82,22.1463414634,1.0179400444,1.12107623318,1816,1784,21.756097561,3.92376681614,39.2937219731,5.4932735426,1610612758,Sacramento Kings,SAC,Sacramento,19.2262001038,3,52.6041666667,Defensive,2015,Reg
26,24,39.9174528302,1696,20.6829268293,677,8.25609756098,1019,12.4268292683,4.62765957447,82,23.0853658537,1.00690996647,0.531914893617,1893,1880,22.9268292683,4.3085106383,39.8404255319,5.53191489362,1610612761,Toronto Raptors,TOR,Toronto,21.9652004242,5,51.9752358491,Defensive,2015,Reg
27,14,38.0952380952,1806,22.0243902439,688,8.39024390244,1118,13.6341463415,4.2,82,23.6829268293,0.971000015736,0.7,1942,2000,24.3902439024,3.5,37.7,6.15,1610612745,Houston Rockets,HOU,Houston,21.8626995087,15,50.2214839424,Defensive,2015,Reg
28,10,37.3174689021,1849,22.5487804878,690,8.41463414634,1159,14.1341463415,5.06268081003,82,24.0975609756,0.952748000622,0.771456123433,1976,2074,25.2926829268,4.38765670203,37.2709739634,6.50916104147,1610612753,Orlando Magic,ORL,Orlando,23.3295993805,19,49.4321254732,Defensive,2015,Reg
29,16,38.8998035363,2036,24.8292682927,792,9.65853658537,1244,15.1707317073,5.0,82,26.9512195122,0.977876007557,0.884955752212,2210,2260,27.5609756098,4.6017699115,38.8938053097,5.79646017699,1610612749,Milwaukee Bucks,MIL,Milwaukee,25.4878005981,13,50.3192534381,Defensive,2015,Reg
