,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
0,24,49.5251017639,737,8.98780487805,365,4.4512195122,372,4.53658536585,10.3608847497,82,10.1585365854,0.969731986523,3.37601862631,833,859,10.4756097561,10.2444703143,48.3119906868,7.21769499418,1610612751,Brooklyn Nets,BKN,Brooklyn,9.73040008545,5,49.9321573948,Offensive,2015,Reg
1,12,53.1013615734,661,8.06097560976,351,4.28048780488,310,3.78048780488,9.42211055276,82,9.98780487805,1.02889001369,1.75879396985,819,796,9.70731707317,8.91959798995,51.1306532663,9.17085427136,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,8.61937999725,17,54.1603630862,Offensive,2015,Reg
2,8,48.6312399356,621,7.57317073171,302,3.68292682927,319,3.89024390244,13.3858267717,82,9.60975609756,1.03411996365,2.09973753281,788,762,9.29268292683,12.8608923885,50.0,7.21784776903,1610612740,New Orleans Pelicans,NOP,NewOrleans,8.57721996307,21,51.9323671498,Offensive,2015,Reg
3,16,49.4152046784,684,8.34146341463,338,4.12195121951,346,4.21951219512,7.27969348659,82,9.64634146341,1.01022005081,1.78799489144,791,783,9.5487804878,7.15197956577,48.275862069,7.02426564496,1610612753,Orlando Magic,ORL,Orlando,8.76721954346,13,52.3391812866,Offensive,2015,Reg
4,11,47.6550680787,661,8.06097560976,315,3.84146341463,346,4.21951219512,7.93650793651,82,9.48780487805,1.02909994125,2.1164021164,778,756,9.21951219512,7.01058201058,46.9576719577,6.74603174603,1610612737,Atlanta Hawks,ATL,Atlanta,8.57240009308,18,52.950075643,Offensive,2015,Reg
5,6,52.9900332226,602,7.34146341463,319,3.89024390244,283,3.4512195122,12.3783031989,82,9.18292682927,1.04728996754,2.64255910987,753,719,8.76829268293,11.5438108484,51.8776077886,6.39777468707,1610612746,Los Angeles Clippers,LAC,LAClippers,8.25487995148,23,55.8139534884,Offensive,2015,Reg
6,0,54.4943820225,534,6.51219512195,291,3.5487804878,243,2.96341463415,16.4110429448,82,9.31707317073,1.1717799902,4.29447852761,764,652,7.9512195122,15.7975460123,56.1349693252,5.8282208589,1610612748,Miami Heat,MIA,Miami,7.57258987427,29,58.3333333333,Offensive,2015,Reg
7,7,50.6108202443,573,6.98780487805,290,3.53658536585,283,3.4512195122,14.553314121,82,8.84146341463,1.04466998577,3.6023054755,725,694,8.46341463415,13.8328530259,51.5850144092,6.48414985591,1610612743,Denver Nuggets,DEN,Denver,7.70341014862,22,52.2687609075,Offensive,2015,Reg
8,22,47.5953565506,603,7.35365853659,287,3.5,316,3.85365853659,11.7567567568,82,8.79268292683,0.974323987961,3.24324324324,721,740,9.0243902439,11.0810810811,46.7567567568,10.0,1610612750,Minnesota Timberwolves,MIN,Minnesota,8.40145015717,7,49.8341625207,Offensive,2015,Reg
9,2,49.2565055762,538,6.56097560976,265,3.23170731707,273,3.32926829268,11.8858954041,82,8.43902439024,1.09667003155,2.37717908082,692,631,7.69512195122,11.2519809826,51.1885895404,5.22979397781,1610612766,Charlotte Hornets,CHA,Charlotte,7.22381019592,27,54.7397769517,Offensive,2015,Reg
10,9,48.0519480519,539,6.57317073171,259,3.15853658537,280,3.41463414634,12.5766871166,82,8.21951219512,1.03374004364,2.1472392638,674,652,7.9512195122,11.1963190184,49.6932515337,6.9018404908,1610612742,Dallas Mavericks,DAL,Dallas,7.48908996582,20,52.5974025974,Offensive,2015,Reg
11,1,54.9889135255,451,5.5,248,3.0243902439,203,2.4756097561,13.7931034483,82,7.78048780488,1.1578899622,1.81488203267,638,551,6.71951219512,13.4301270417,55.8983666062,6.17059891107,1610612739,Cleveland Cavaliers,CLE,Cleveland,6.34865999222,28,59.977827051,Offensive,2015,Reg
