,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
0,1,34.7708894879,371,4.5243902439,129,1.57317073171,242,2.9512195122,8.0,82,4.37804878049,0.844705998898,0.705882352941,359,425,5.18292682927,7.29411764706,37.6470588235,5.41176470588,1610612744,Golden State Warriors,GSW,GoldenState,4.57235002518,28,40.5660377358,Defensive,2015,Reg
1,2,38.8324873096,394,4.80487804878,153,1.86585365854,241,2.93902439024,3.82882882883,82,4.59756097561,0.849098980427,1.12612612613,377,444,5.41463414634,3.15315315315,37.1621621622,8.55855855856,1610612761,Toronto Raptors,TOR,Toronto,5.18752002716,27,44.923857868,Defensive,2015,Reg
2,5,40.1028277635,389,4.74390243902,156,1.90243902439,233,2.84146341463,6.57894736842,82,4.92682926829,0.885964989662,1.31578947368,404,456,5.56097560976,6.35964912281,39.2543859649,9.21052631579,1610612759,San Antonio Spurs,SAS,SanAntonio,5.31965017319,24,46.2724935733,Defensive,2015,Reg
3,8,39.5287958115,382,4.65853658537,151,1.84146341463,231,2.81707317073,5.72082379863,82,4.89024390244,0.917620003223,0.45766590389,401,437,5.32926829268,5.03432494279,39.5881006865,7.32265446224,1610612764,Washington Wizards,WAS,Washington,4.87070989609,21,46.5968586387,Defensive,2015,Reg
4,6,40.3141361257,382,4.65853658537,154,1.87804878049,228,2.78048780488,7.23684210526,82,4.93902439024,0.888158023357,1.5350877193,405,456,5.56097560976,6.14035087719,39.4736842105,10.5263157895,1610612753,Orlando Magic,ORL,Orlando,5.12936019897,23,46.2041884817,Defensive,2015,Reg
5,9,39.8457583548,389,4.74390243902,155,1.89024390244,234,2.85365853659,6.62251655629,82,5.10975609756,0.924944996834,0.883002207506,419,453,5.5243902439,5.73951434879,39.7350993377,8.3885209713,1610612738,Boston Celtics,BOS,Boston,4.93463993073,20,47.9434447301,Defensive,2015,Reg
6,4,37.0892018779,426,5.19512195122,158,1.92682926829,268,3.26829268293,6.2630480167,82,5.0,0.855949997902,2.50521920668,410,479,5.84146341463,6.2630480167,36.7432150313,7.30688935282,1610612741,Chicago Bulls,CHI,Chicago,5.30983018875,25,43.661971831,Defensive,2015,Reg
7,19,42.513368984,374,4.56097560976,159,1.93902439024,215,2.62195121951,7.48898678414,82,5.31707317073,0.960352003574,1.32158590308,436,454,5.53658536585,6.38766519824,41.1894273128,11.2334801762,1610612749,Milwaukee Bucks,MIL,Milwaukee,5.12011003494,10,51.2032085562,Defensive,2015,Reg
8,21,40.1617250674,371,4.5243902439,149,1.81707317073,222,2.70731707317,6.46651270208,82,5.15853658537,0.976904988289,0.230946882217,423,433,5.28048780488,4.84988452656,40.6466512702,7.62124711316,1610612745,Houston Rockets,HOU,Houston,4.7332701683,8,49.8652291105,Defensive,2015,Reg
9,3,35.6673960613,457,5.57317073171,163,1.98780487805,294,3.58536585366,5.83657587549,82,5.34146341463,0.852140009403,1.75097276265,438,514,6.26829268293,5.44747081712,35.6031128405,7.00389105058,1610612737,Atlanta Hawks,ATL,Atlanta,5.64401006699,26,42.9978118162,Defensive,2015,Reg
