,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
10,7,36.9863013699,292,3.56097560976,108,1.31707317073,184,2.24390243902,7.38636363636,82,3.59756097561,0.838068008423,1.42045454545,295,352,4.29268292683,6.53409090909,36.6477272727,11.0795454545,1610612751,Brooklyn Nets,BKN,Brooklyn,4.00865983963,22,43.3219178082,Defensive,2015,Reg
11,3,35.1681957187,327,3.98780487805,115,1.40243902439,212,2.58536585366,7.88804071247,82,3.76829268293,0.786260008812,0.508905852417,309,393,4.79268292683,7.37913486005,36.1323155216,9.41475826972,1610612748,Miami Heat,MIA,Miami,4.52973985672,26,39.4495412844,Defensive,2015,Reg
12,15,40.9556313993,293,3.57317073171,120,1.46341463415,173,2.10975609756,6.57142857143,82,3.70731707317,0.86857098341,1.71428571429,304,350,4.26829268293,4.85714285714,39.1428571429,11.4285714286,1610612761,Toronto Raptors,TOR,Toronto,4.08926010132,14,46.4163822526,Defensive,2015,Reg
13,21,39.8625429553,291,3.5487804878,116,1.41463414634,175,2.13414634146,10.0,82,3.9756097561,0.905556023121,1.94444444444,326,360,4.39024390244,9.16666666667,40.2777777778,11.1111111111,1610612749,Milwaukee Bucks,MIL,Milwaukee,4.05999994278,8,46.3917525773,Defensive,2015,Reg
14,9,40.8783783784,296,3.60975609756,121,1.4756097561,175,2.13414634146,7.44680851064,82,3.90243902439,0.851064026356,1.32978723404,320,376,4.58536585366,5.05319148936,38.2978723404,15.1595744681,1610612738,Boston Celtics,BOS,Boston,4.09586000442,20,46.6216216216,Defensive,2015,Reg
15,12,42.2580645161,310,3.78048780488,131,1.59756097561,179,2.18292682927,7.32984293194,82,4.01219512195,0.861257016659,0.785340314136,329,382,4.65853658537,6.28272251309,40.8376963351,12.0418848168,1610612754,Indiana Pacers,IND,Indiana,4.22520017624,17,46.7741935484,Defensive,2015,Reg
16,8,39.0879478827,307,3.74390243902,120,1.46341463415,187,2.28048780488,7.06806282723,82,3.9512195122,0.84816801548,0.785340314136,324,382,4.65853658537,6.5445026178,37.6963350785,13.3507853403,1610612746,Los Angeles Clippers,LAC,LAClippers,4.22565984726,21,45.6026058632,Defensive,2015,Reg
17,16,40.6779661017,295,3.59756097561,120,1.46341463415,175,2.13414634146,8.33333333333,82,3.9512195122,0.8709679842,1.34408602151,324,372,4.53658536585,6.45161290323,39.247311828,13.7096774194,1610612759,San Antonio Spurs,SAS,SanAntonio,4.3397102356,13,45.7627118644,Defensive,2015,Reg
18,22,42.0731707317,328,4.0,138,1.68292682927,190,2.31707317073,4.71204188482,82,4.23170731707,0.908376991749,0.523560209424,347,382,4.65853658537,3.66492146597,40.3141361257,9.94764397906,1610612740,New Orleans Pelicans,NOP,NewOrleans,4.33992004395,7,48.1707317073,Defensive,2015,Reg
19,14,40.0,340,4.14634146341,136,1.65853658537,204,2.48780487805,7.05289672544,82,4.19512195122,0.866499006748,2.01511335013,344,397,4.84146341463,6.04534005038,39.2947103275,9.31989924433,1610612765,Detroit Pistons,DET,Detroit,4.56532001495,15,43.6764705882,Defensive,2015,Reg
20,26,42.3076923077,312,3.80487804878,132,1.60975609756,180,2.19512195122,7.2972972973,82,4.24390243902,0.940541028976,1.89189189189,348,370,4.51219512195,6.75675675676,40.5405405405,10.2702702703,1610612750,Minnesota Timberwolves,MIN,Minnesota,4.14844989777,3,50.0,Defensive,2015,Reg
21,10,38.7195121951,328,4.0,127,1.5487804878,201,2.4512195122,7.2864321608,82,4.14634146341,0.854270994663,1.00502512563,340,398,4.85365853659,5.77889447236,37.9396984925,11.3065326633,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,4.39390993118,19,44.3597560976,Defensive,2015,Reg
22,23,38.3480825959,339,4.13414634146,130,1.58536585366,209,2.5487804878,9.62025316456,82,4.39024390244,0.911391973495,2.27848101266,360,395,4.81707317073,8.60759493671,40.0,6.83544303797,1610612741,Chicago Bulls,CHI,Chicago,4.37867021561,6,44.5427728614,Defensive,2015,Reg
23,18,39.4812680115,347,4.23170731707,137,1.67073170732,210,2.56097560976,6.58536585366,82,4.39024390244,0.878049015999,0.487804878049,360,410,5.0,6.09756097561,38.7804878049,9.26829268293,1610612744,Golden State Warriors,GSW,GoldenState,4.41097021103,11,45.8213256484,Defensive,2015,Reg
24,27,45.253164557,316,3.85365853659,143,1.74390243902,173,2.10975609756,7.49354005168,82,4.43902439024,0.940567970276,1.29198966408,364,387,4.71951219512,6.71834625323,43.1524547804,11.8863049096,1610612766,Charlotte Hornets,CHA,Charlotte,4.41126012802,2,50.7911392405,Defensive,2015,Reg
25,20,40.2266288952,353,4.30487804878,142,1.73170731707,211,2.57317073171,8.59950859951,82,4.4756097561,0.901719987392,2.457002457,367,407,4.96341463415,8.59950859951,40.7862407862,6.87960687961,1610612752,New York Knicks,NYK,NewYork,4.66635990143,9,45.0424929178,Defensive,2015,Reg
26,24,38.9408099688,321,3.91463414634,125,1.5243902439,196,2.39024390244,8.67346938776,82,4.37804878049,0.915816009045,0.765306122449,359,392,4.78048780488,7.39795918367,39.5408163265,10.2040816327,1610612764,Washington Wizards,WAS,Washington,4.36915016174,5,46.261682243,Defensive,2015,Reg
27,28,44.099378882,322,3.92682926829,142,1.73170731707,180,2.19512195122,8.84520884521,82,4.67073170732,0.941031992435,0.737100737101,383,407,4.96341463415,7.37100737101,42.5061425061,12.5307125307,1610612756,Phoenix Suns,PHX,Phoenix,4.52624988556,1,50.7763975155,Defensive,2015,Reg
28,25,42.3076923077,364,4.43902439024,154,1.87804878049,210,2.56097560976,6.57276995305,82,4.85365853659,0.934271991253,1.17370892019,398,426,5.19512195122,5.86854460094,41.5492957746,9.15492957746,1610612747,Los Angeles Lakers,LAL,LALakers,4.80812978745,4,48.6263736264,Defensive,2015,Reg
29,29,43.9678284182,373,4.5487804878,164,2.0,209,2.5487804878,8.67579908676,82,5.42682926829,1.01598000526,1.59817351598,445,438,5.34146341463,7.99086757991,44.2922374429,7.53424657534,1610612757,Portland Trail Blazers,POR,Portland,4.93688011169,0,52.2788203753,Defensive,2015,Reg
