,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
0,1,50.2639915523,947,11.5487804878,476,5.80487804878,471,5.74390243902,14.7875816993,82,14.7926829268,0.991012990475,2.94117647059,1213,1224,14.9268292683,12.908496732,50.1633986928,10.7026143791,1610612759,San Antonio Spurs,SAS,SanAntonio,14.3443002701,28,50.2639915523,Offensive,2015,Reg
1,9,44.5974576271,944,11.512195122,421,5.13414634146,523,6.37804878049,13.698630137,82,13.2682926829,0.876712024212,3.30378726833,1088,1241,15.1341463415,11.2006446414,44.319097502,13.5374697824,1610612752,New York Knicks,NYK,NewYork,14.2856998444,20,44.5974576271,Offensive,2015,Reg
2,17,41.0161090458,807,9.84146341463,331,4.03658536585,476,5.80487804878,14.2722117202,82,10.7682926829,0.834594011307,2.3629489603,883,1058,12.9024390244,10.9640831758,42.7221172023,11.7202268431,1610612763,Memphis Grizzlies,MEM,Memphis,12.1093997955,12,41.0161090458,Offensive,2015,Reg
3,7,47.26443769,658,8.0243902439,311,3.79268292683,347,4.23170731707,13.4090909091,82,9.53658536585,0.888635993004,2.95454545455,782,880,10.7317073171,11.25,44.6590909091,14.7727272727,1610612751,Brooklyn Nets,BKN,Brooklyn,9.96827983856,22,47.26443769,Offensive,2015,Reg
4,4,44.249201278,626,7.63414634146,277,3.37804878049,349,4.25609756098,17.1632896305,82,9.29268292683,0.908223986626,2.50297973778,762,839,10.2317073171,13.8259833135,47.0798569726,10.7270560191,1610612750,Minnesota Timberwolves,MIN,Minnesota,9.52542972565,25,44.249201278,Offensive,2015,Reg
5,16,44.5765230312,673,8.20731707317,300,3.65853658537,373,4.5487804878,12.0045300113,82,9.0,0.835786998272,2.37825594564,738,883,10.7682926829,9.85277463194,42.8086070215,14.1562853907,1610612749,Milwaukee Bucks,MIL,Milwaukee,10.1029996872,13,44.5765230312,Offensive,2015,Reg
6,3,45.155393053,547,6.67073170732,247,3.01219512195,300,3.65853658537,14.2857142857,82,8.03658536585,0.941429018974,2.42857142857,659,700,8.53658536585,12.2857142857,47.0,10.0,1610612742,Dallas Mavericks,DAL,Dallas,8.04043006897,26,45.155393053,Offensive,2015,Reg
7,21,42.6948051948,616,7.51219512195,263,3.20731707317,353,4.30487804878,12.6631853786,82,7.69512195122,0.823759973049,1.95822454308,631,766,9.34146341463,10.9660574413,43.0809399478,8.74673629243,1610612765,Detroit Pistons,DET,Detroit,8.46127986908,8,42.6948051948,Offensive,2015,Reg
8,0,51.3333333333,450,5.48780487805,231,2.81707317073,219,2.67073170732,16.339869281,82,7.48780487805,1.00327003002,2.12418300654,614,612,7.46341463415,13.8888888889,50.9803921569,12.2549019608,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,6.62695980072,29,51.3333333333,Offensive,2015,Reg
9,8,45.251396648,537,6.5487804878,243,2.96341463415,294,3.58536585366,13.9800285307,82,7.57317073171,0.885877013206,3.13837375178,621,701,8.5487804878,11.1269614836,44.9358059914,12.5534950071,1610612739,Cleveland Cavaliers,CLE,Cleveland,8.0769701004,21,45.251396648,Offensive,2015,Reg
10,23,41.8727915194,566,6.90243902439,237,2.89024390244,329,4.01219512195,13.3783783784,82,7.30487804878,0.809458971024,3.24324324324,599,740,9.0243902439,10.0,41.0810810811,13.3783783784,1610612741,Chicago Bulls,CHI,Chicago,8.23227977753,6,41.8727915194,Offensive,2015,Reg
11,5,47.0046082949,434,5.29268292683,204,2.48780487805,230,2.80487804878,18.8709677419,82,6.84146341463,0.904838979244,3.06451612903,561,620,7.56097560976,14.8387096774,47.4193548387,14.0322580645,1610612758,Sacramento Kings,SAC,Sacramento,6.68824005127,24,47.0046082949,Offensive,2015,Reg
12,6,47.5247524752,505,6.15853658537,240,2.92682926829,265,3.23170731707,9.1054313099,82,6.84146341463,0.896166026592,1.27795527157,561,626,7.63414634146,6.07028753994,45.8466453674,11.3418530351,1610612753,Orlando Magic,ORL,Orlando,7.00929021835,23,47.5247524752,Offensive,2015,Reg
13,28,36.496350365,548,6.68292682927,200,2.43902439024,348,4.24390243902,15.2022315202,82,6.69512195122,0.765690028667,2.64993026499,549,717,8.74390243902,13.6680613668,39.470013947,10.8786610879,1610612747,Los Angeles Lakers,LAL,LALakers,8.07614040375,1,36.496350365,Offensive,2015,Reg
14,10,44.3736730361,471,5.74390243902,209,2.5487804878,262,3.19512195122,14.3790849673,82,6.5243902439,0.874182999134,3.26797385621,535,612,7.46341463415,11.2745098039,43.954248366,11.9281045752,1610612743,Denver Nuggets,DEN,Denver,6.7932100296,19,44.3736730361,Offensive,2015,Reg
15,18,43.8223938224,518,6.31707317073,227,2.76829268293,291,3.5487804878,10.741301059,82,6.69512195122,0.830560028553,2.42057488654,549,661,8.06097560976,9.83358547655,42.0574886536,13.1618759455,1610612748,Miami Heat,MIA,Miami,7.67712020874,11,43.8223938224,Offensive,2015,Reg
16,29,38.188976378,508,6.19512195122,194,2.36585365854,314,3.82926829268,15.6123822342,82,6.76829268293,0.746972024441,1.61507402423,555,743,9.06097560976,11.9784656797,38.8963660834,17.3620457604,1610612756,Phoenix Suns,PHX,Phoenix,8.08047962189,0,38.188976378,Offensive,2015,Reg
17,12,45.8015267176,393,4.79268292683,180,2.19512195122,213,2.59756097561,17.5,82,5.84146341463,0.855356991291,3.57142857143,479,560,6.82926829268,14.2857142857,45.0,15.8928571429,1610612755,Philadelphia 76ers,PHI,Philadelphia,6.25627994537,17,45.8015267176,Offensive,2015,Reg
18,19,40.9610983982,437,5.32926829268,179,2.18292682927,258,3.14634146341,12.7845884413,82,5.78048780488,0.830123007298,1.40105078809,474,571,6.96341463415,9.80735551664,42.5569176883,12.0840630473,1610612740,New Orleans Pelicans,NOP,NewOrleans,6.42728996277,10,40.9610983982,Offensive,2015,Reg
