,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
16,21,51.9015659955,447,5.4512195122,232,2.82926829268,215,2.62195121951,8.84615384615,82,6.4512195122,1.01731002331,0.961538461538,529,520,6.34146341463,7.69230769231,52.1153846154,6.15384615385,1610612738,Boston Celtics,BOS,Boston,5.61190986633,8,52.4608501119,Offensive,2015,Reg
17,24,50.0,442,5.39024390244,221,2.69512195122,221,2.69512195122,13.9359698682,82,6.42682926829,0.992466986179,3.38983050847,527,531,6.4756097561,12.9943502825,50.2824858757,5.83804143126,1610612751,Brooklyn Nets,BKN,Brooklyn,6.01494979858,5,50.3393665158,Offensive,2015,Reg
18,17,50.2475247525,404,4.92682926829,203,2.4756097561,201,2.4512195122,13.2653061224,82,6.15853658537,1.03060996532,2.65306122449,505,490,5.9756097561,13.0612244898,51.0204081633,6.5306122449,1610612747,Los Angeles Lakers,LAL,LALakers,5.51925992966,12,51.2376237624,Offensive,2015,Reg
19,13,54.617414248,379,4.62195121951,207,2.5243902439,172,2.09756097561,15.8004158004,82,6.25609756098,1.06652998924,1.4553014553,513,481,5.86585365854,13.0977130977,56.340956341,6.65280665281,1610612762,Utah Jazz,UTA,Utah,5.60084009171,16,54.7493403694,Offensive,2015,Reg
20,0,64.7975077882,321,3.91463414634,208,2.53658536585,113,1.37804878049,16.120906801,82,6.20731707317,1.2821199894,3.02267002519,509,397,4.84146341463,13.8539042821,64.9874055416,6.04534005038,1610612759,San Antonio Spurs,SAS,SanAntonio,4.65253019333,29,65.1090342679,Offensive,2015,Reg
21,23,51.1221945137,401,4.89024390244,205,2.5,196,2.39024390244,10.1479915433,82,5.78048780488,1.00211000442,1.26849894292,474,473,5.76829268293,9.72515856237,51.1627906977,5.91966173362,1610612740,New Orleans Pelicans,NOP,NewOrleans,5.32418012619,6,51.4962593516,Offensive,2015,Reg
22,28,47.1204188482,382,4.65853658537,180,2.19512195122,202,2.46341463415,16.3865546218,82,5.57317073171,0.960084021091,1.89075630252,457,476,5.80487804878,13.4453781513,50.0,5.25210084034,1610612761,Toronto Raptors,TOR,Toronto,5.52076005936,1,47.2513089005,Offensive,2015,Reg
23,5,55.9870550162,309,3.76829268293,173,2.10975609756,136,1.65853658537,11.6343490305,82,4.96341463415,1.12741994858,2.21606648199,407,361,4.40243902439,10.5263157895,56.5096952909,4.70914127424,1610612766,Charlotte Hornets,CHA,Charlotte,4.13280010223,24,56.3106796117,Offensive,2015,Reg
24,29,45.0666666667,375,4.57317073171,169,2.06097560976,206,2.51219512195,10.8843537415,82,4.91463414634,0.913832008839,2.04081632653,403,441,5.37804878049,9.97732426304,46.2585034014,5.89569160998,1610612744,Golden State Warriors,GSW,GoldenState,4.83128976822,0,45.7333333333,Offensive,2015,Reg
25,20,51.1254019293,311,3.79268292683,159,1.93902439024,152,1.85365853659,14.9100257069,82,4.84146341463,1.02057003975,3.08483290488,397,389,4.74390243902,13.1105398458,51.4138817481,8.22622107969,1610612739,Cleveland Cavaliers,CLE,Cleveland,4.48207998276,9,51.768488746,Offensive,2015,Reg
26,16,53.0821917808,292,3.56097560976,155,1.89024390244,137,1.67073170732,12.1037463977,82,4.39024390244,1.03745996952,2.01729106628,360,347,4.23170731707,10.6628242075,53.3141210375,5.47550432277,1610612746,Los Angeles Clippers,LAC,LAClippers,3.98393011093,13,53.595890411,Offensive,2015,Reg
27,26,51.6447368421,304,3.70731707317,157,1.91463414634,147,1.79268292683,9.01408450704,82,4.25609756098,0.983098983765,1.40845070423,349,355,4.32926829268,7.88732394366,50.7042253521,6.47887323944,1610612764,Washington Wizards,WAS,Washington,3.97181010246,3,52.1381578947,Offensive,2015,Reg
28,27,49.6323529412,272,3.31707317073,135,1.64634146341,137,1.67073170732,12.1661721068,82,4.03658536585,0.982195973396,1.48367952522,331,337,4.10975609756,10.0890207715,50.1483679525,8.60534124629,1610612742,Dallas Mavericks,DAL,Dallas,3.87088990211,2,50.0,Offensive,2015,Reg
29,14,51.652892562,242,2.9512195122,125,1.5243902439,117,1.42682926829,13.9072847682,82,3.85365853659,1.04636001587,1.65562913907,316,302,3.68292682927,9.27152317881,53.642384106,7.61589403974,1610612737,Atlanta Hawks,ATL,Atlanta,3.42442011833,15,52.0661157025,Offensive,2015,Reg
