,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
17,29,42.2413793103,116,1.41463414634,49,0.59756097561,67,0.817073170732,26.9776876268,82,3.79268292683,0.630832016468,0.608519269777,311,493,6.01219512195,4.25963488844,34.8884381339,50.1014198783,1610612761,Toronto Raptors,TOR,Toronto,5.76001977921,0,46.5517241379,Defensive,2015,Reg
18,18,36.4341085271,129,1.57317073171,47,0.573170731707,82,1.0,25.871559633,82,3.75609756098,0.565137982368,0.183486238532,308,545,6.64634146341,3.11926605505,31.5596330275,50.6422018349,1610612739,Cleveland Cavaliers,CLE,Cleveland,6.35938978195,11,39.5348837209,Defensive,2015,Reg
19,13,37.7952755906,127,1.5487804878,48,0.585365853659,79,0.963414634146,28.5198555957,82,3.65853658537,0.541516005993,0.541516245487,300,554,6.75609756098,2.8880866426,32.4909747292,48.916967509,1610612757,Portland Trail Blazers,POR,Portland,6.24435997009,16,39.7637795276,Defensive,2015,Reg
20,7,41.8918918919,148,1.80487804878,62,0.756097560976,86,1.0487804878,21.0608424337,82,3.91463414634,0.500779986382,0.780031201248,321,641,7.81707317073,2.18408736349,27.4570982839,56.6302652106,1610612755,Philadelphia 76ers,PHI,Philadelphia,7.02619981766,22,45.6081081081,Defensive,2015,Reg
21,8,34.1085271318,129,1.57317073171,44,0.536585365854,85,1.03658536585,23.7479806139,82,3.9512195122,0.523424983025,0.32310177706,324,619,7.5487804878,2.74636510501,28.7560581583,55.7350565428,1610612763,Memphis Grizzlies,MEM,Memphis,7.18014001846,21,36.8217054264,Defensive,2015,Reg
22,16,32.6530612245,147,1.79268292683,48,0.585365853659,99,1.20731707317,25.4700854701,82,3.9756097561,0.557264983654,0.34188034188,326,585,7.13414634146,2.5641025641,31.6239316239,49.7435897436,1610612746,Los Angeles Clippers,LAC,LAClippers,6.47124004364,13,34.3537414966,Defensive,2015,Reg
23,27,37.9746835443,158,1.92682926829,60,0.731707317073,98,1.19512195122,22.965641953,82,4.03658536585,0.598553001881,0.542495479204,331,553,6.74390243902,1.98915009042,32.7305605787,49.0054249548,1610612740,New Orleans Pelicans,NOP,NewOrleans,6.28266000748,2,42.7215189873,Defensive,2015,Reg
24,22,38.0281690141,142,1.73170731707,54,0.658536585366,88,1.07317073171,25.8302583026,82,3.84146341463,0.581180989742,0.369003690037,315,542,6.60975609756,2.58302583026,33.5793357934,48.1549815498,1610612743,Denver Nuggets,DEN,Denver,6.14373016357,7,41.5492957746,Defensive,2015,Reg
25,14,46.875,160,1.9512195122,75,0.914634146341,85,1.03658536585,19.5205479452,82,3.93902439024,0.553081989288,1.02739726027,323,584,7.12195121951,3.08219178082,29.6232876712,54.1095890411,1610612764,Washington Wizards,WAS,Washington,6.50914001465,15,50.625,Defensive,2015,Reg
26,28,42.5196850394,127,1.5487804878,54,0.658536585366,73,0.890243902439,28.4072249589,82,4.46341463415,0.600984990597,0.985221674877,366,609,7.42682926829,2.62725779967,33.8259441708,51.724137931,1610612756,Phoenix Suns,PHX,Phoenix,6.77268981934,1,46.062992126,Defensive,2015,Reg
27,23,44.3661971831,142,1.73170731707,63,0.768292682927,79,0.963414634146,22.9235880399,82,4.26829268293,0.581394970417,0.664451827243,350,602,7.34146341463,1.66112956811,31.2292358804,54.1528239203,1610612750,Minnesota Timberwolves,MIN,Minnesota,6.74963998795,6,49.2957746479,Defensive,2015,Reg
28,19,39.5973154362,149,1.81707317073,59,0.719512195122,90,1.09756097561,27.2590361446,82,4.59756097561,0.567771017551,0.602409638554,377,664,8.09756097561,2.10843373494,32.6807228916,50.9036144578,1610612745,Houston Rockets,HOU,Houston,7.25841999054,10,42.2818791946,Defensive,2015,Reg
29,20,37.0629370629,143,1.74390243902,53,0.646341463415,90,1.09756097561,27.1513353116,82,4.67073170732,0.568248987198,0.890207715134,383,674,8.21951219512,3.26409495549,32.0474777448,52.5222551929,1610612738,Boston Celtics,BOS,Boston,7.34205007553,9,39.5104895105,Defensive,2015,Reg
