,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
0,0,47.9224376731,361,4.40243902439,173,2.10975609756,188,2.29268292683,11.5646258503,82,5.08536585366,0.945577979088,1.13378684807,417,441,5.37804878049,10.4308390023,48.2993197279,7.48299319728,1610612759,San Antonio Spurs,SAS,SanAntonio,5.14465999603,29,48.3379501385,Defensive,2015,Reg
1,2,50.139275766,359,4.37804878049,180,2.19512195122,179,2.18292682927,13.7931034483,82,5.25609756098,0.990804970264,2.75862068966,431,435,5.30487804878,13.1034482759,50.5747126437,6.4367816092,1610612761,Toronto Raptors,TOR,Toronto,5.08236980438,27,50.5571030641,Defensive,2015,Reg
2,26,55.2325581395,344,4.19512195122,190,2.31707317073,154,1.87804878049,14.1463414634,82,5.57317073171,1.1146299839,3.17073170732,457,410,5.0,11.7073170732,56.0975609756,5.12195121951,1610612766,Charlotte Hornets,CHA,Charlotte,4.67342996597,3,56.1046511628,Defensive,2015,Reg
3,19,55.1622418879,339,4.13414634146,187,2.28048780488,152,1.85365853659,15.1442307692,82,5.5,1.08413004875,3.84615384615,451,416,5.07317073171,12.7403846154,55.2884615385,6.97115384615,1610612740,New Orleans Pelicans,NOP,NewOrleans,4.72620010376,10,55.1622418879,Defensive,2015,Reg
4,12,52.9247910864,359,4.37804878049,190,2.31707317073,169,2.06097560976,12.9411764706,82,5.48780487805,1.05882000923,3.29411764706,450,425,5.18292682927,11.7647058824,52.9411764706,5.88235294118,1610612762,Utah Jazz,UTA,Utah,5.03077983856,17,53.4818941504,Defensive,2015,Reg
5,1,48.8250652742,383,4.67073170732,187,2.28048780488,196,2.39024390244,12.660944206,82,5.5,0.967810988426,1.71673819742,451,466,5.68292682927,10.7296137339,49.5708154506,6.8669527897,1610612763,Memphis Grizzlies,MEM,Memphis,5.40540981293,28,49.2167101828,Defensive,2015,Reg
6,27,56.9832402235,358,4.36585365854,204,2.48780487805,154,1.87804878049,12.8205128205,82,5.86585365854,1.12120997906,2.7972027972,481,429,5.23170731707,10.9557109557,56.6433566434,6.52680652681,1610612748,Miami Heat,MIA,Miami,4.94467020035,2,57.4022346369,Defensive,2015,Reg
7,17,56.1307901907,367,4.4756097561,206,2.51219512195,161,1.96341463415,9.00692840647,82,5.67073170732,1.07389998436,0.461893764434,465,433,5.28048780488,7.39030023095,54.7344110854,6.23556581986,1610612765,Detroit Pistons,DET,Detroit,4.97930002213,12,56.2670299728,Defensive,2015,Reg
8,22,56.657223796,353,4.30487804878,200,2.43902439024,153,1.86585365854,12.7358490566,82,5.64634146341,1.09197998047,3.30188679245,463,424,5.17073170732,10.3773584906,55.6603773585,7.31132075472,1610612739,Cleveland Cavaliers,CLE,Cleveland,4.9474902153,7,57.507082153,Defensive,2015,Reg
9,21,55.3424657534,365,4.4512195122,202,2.46341463415,163,1.98780487805,11.7782909931,82,5.74390243902,1.08775997162,2.54041570439,471,433,5.28048780488,10.3926096998,55.1963048499,6.6974595843,1610612756,Phoenix Suns,PHX,Phoenix,4.81539011002,8,55.6164383562,Defensive,2015,Reg
