,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
17,14,40.5833333333,1200,14.6341463415,487,5.93902439024,713,8.69512195122,8.37178642057,82,14.9756097561,0.809491991997,2.04350692156,1228,1517,18.5,7.44891232696,38.2333553065,14.5023071852,1610612739,Cleveland Cavaliers,CLE,Cleveland,17.7012996674,15,43.625,Defensive,2015,Reg
18,19,42.6040744021,1129,13.7682926829,481,5.86585365854,648,7.90243902439,8.85311871227,82,15.0487804878,0.827632009983,1.81086519115,1234,1491,18.1829268293,6.97518443997,39.0342052314,17.1696847753,1610612758,Sacramento Kings,SAC,Sacramento,16.0685005188,10,46.3241806909,Defensive,2015,Reg
19,12,41.4937759336,1205,14.6951219512,500,6.09756097561,705,8.59756097561,7.9701120797,82,15.6463414634,0.798879027367,1.61892901619,1283,1606,19.5853658537,7.22291407223,37.2353673724,18.4308841843,1610612764,Washington Wizards,WAS,Washington,17.900100708,17,45.2282157676,Defensive,2015,Reg
20,13,40.1442307692,1248,15.2195121951,501,6.10975609756,747,9.10975609756,8.80102040816,82,15.3902439024,0.804847002029,1.72193877551,1262,1568,19.1219512195,7.97193877551,38.7755102041,13.2653061224,1610612741,Chicago Bulls,CHI,Chicago,17.3817005157,16,42.5881410256,Defensive,2015,Reg
21,11,41.0344827586,1160,14.1463414634,476,5.80487804878,684,8.34146341463,10.3685196752,82,15.4634146341,0.792005002499,1.68644597127,1268,1601,19.5243902439,8.99437851343,38.288569644,18.6758276077,1610612754,Indiana Pacers,IND,Indiana,17.7082004547,18,43.4482758621,Defensive,2015,Reg
22,9,38.784696174,1333,16.256097561,517,6.30487804878,816,9.9512195122,8.70348139256,82,16.0243902439,0.788715004921,1.6206482593,1314,1666,20.3170731707,7.62304921969,37.9351740696,12.7851140456,1610612748,Miami Heat,MIA,Miami,19.2024002075,20,40.96024006,Defensive,2015,Reg
23,27,42.7304964539,1128,13.756097561,482,5.87804878049,646,7.87804878049,11.3320079523,82,15.9146341463,0.864811003208,2.25314777999,1305,1509,18.4024390244,9.67528164347,40.6229290921,16.0371106693,1610612750,Minnesota Timberwolves,MIN,Minnesota,16.9188995361,2,46.8085106383,Defensive,2015,Reg
24,20,39.9209486166,1265,15.4268292683,505,6.15853658537,760,9.26829268293,8.41361592807,82,15.8048780488,0.832369983196,1.41297366731,1296,1557,18.987804878,7.00064226076,39.3705844573,11.6891457932,1610612752,New York Knicks,NYK,NewYork,17.8514003754,9,43.0434782609,Defensive,2015,Reg
25,25,42.75,1200,14.6341463415,513,6.25609756098,687,8.37804878049,8.81201044386,82,15.8902439024,0.850521981716,1.89295039164,1303,1532,18.6829268293,7.2454308094,39.9477806789,14.7519582245,1610612756,Phoenix Suns,PHX,Phoenix,17.037399292,4,46.3333333333,Defensive,2015,Reg
26,7,39.375,1280,15.6097560976,504,6.14634146341,776,9.46341463415,8.58343337335,82,16.012195122,0.788115024567,1.68067226891,1313,1666,20.3170731707,7.56302521008,36.7947178872,16.0864345738,1610612744,Golden State Warriors,GSW,GoldenState,17.9235992432,22,42.8515625,Defensive,2015,Reg
27,23,41.0728582866,1249,15.2317073171,513,6.25609756098,736,8.9756097561,10.6783919598,82,16.4634146341,0.847989976406,1.44472361809,1350,1592,19.4146341463,9.17085427136,41.2688442211,12.1859296482,1610612755,Philadelphia 76ers,PHI,Philadelphia,17.4503993988,6,42.9543634908,Defensive,2015,Reg
28,28,42.0731707317,1312,16.0,552,6.73170731707,760,9.26829268293,9.02394106814,82,17.2682926829,0.869244992733,1.59607120933,1416,1629,19.8658536585,7.98035604665,41.1295273174,11.97053407,1610612757,Portland Trail Blazers,POR,Portland,18.3610992432,1,45.3506097561,Defensive,2015,Reg
29,24,42.6618705036,1390,16.9512195122,593,7.23170731707,797,9.71951219512,9.63585434174,82,18.487804878,0.849300026894,1.8487394958,1516,1785,21.7682926829,8.01120448179,40.8403361345,14.1736694678,1610612765,Detroit Pistons,DET,Detroit,20.5266990662,5,45.2158273381,Defensive,2015,Reg
