,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
10,11,43.8413361169,479,5.84146341463,210,2.56097560976,269,3.28048780488,14.373088685,82,6.68292682927,0.83792001009,2.90519877676,548,654,7.9756097561,12.3853211009,42.8134556575,15.2905198777,1610612758,Sacramento Kings,SAC,Sacramento,7.04817008972,18,43.8413361169,Defensive,2015,Reg
11,19,46.5909090909,440,5.36585365854,205,2.5,235,2.86585365854,15.3973509934,82,6.4756097561,0.879139006138,2.98013245033,531,604,7.36585365854,12.582781457,45.8609271523,14.5695364238,1610612750,Minnesota Timberwolves,MIN,Minnesota,6.77205991745,10,46.5909090909,Defensive,2015,Reg
12,3,43.1137724551,501,6.10975609756,216,2.63414634146,285,3.4756097561,13.0827067669,82,6.60975609756,0.815038025379,3.00751879699,542,665,8.10975609756,11.2781954887,41.2030075188,14.5864661654,1610612737,Atlanta Hawks,ATL,Atlanta,7.30208015442,26,43.1137724551,Defensive,2015,Reg
13,2,42.0262664165,533,6.5,224,2.73170731707,309,3.76829268293,11.4803625378,82,6.57317073171,0.814198970795,2.87009063444,539,662,8.07317073171,10.2719033233,41.6918429003,10.5740181269,1610612752,New York Knicks,NYK,NewYork,7.59000015259,27,42.0262664165,Defensive,2015,Reg
14,22,46.963562753,494,6.0243902439,232,2.82926829268,262,3.19512195122,12.2861586314,82,6.9756097561,0.889580011368,2.64385692068,572,643,7.84146341463,9.9533437014,44.9455676516,13.5303265941,1610612751,Brooklyn Nets,BKN,Brooklyn,7.32262992859,7,46.963562753,Defensive,2015,Reg
15,1,37.9310344828,551,6.71951219512,209,2.5487804878,342,4.17073170732,14.245014245,82,6.87804878049,0.80341899395,2.13675213675,564,702,8.56097560976,12.2507122507,40.7407407407,9.25925925926,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,7.75006008148,28,37.9310344828,Defensive,2015,Reg
16,21,45.4710144928,552,6.73170731707,251,3.06097560976,301,3.67073170732,10.8792846498,82,7.21951219512,0.882264971733,3.27868852459,592,671,8.18292682927,9.53800298063,44.5603576751,10.1341281669,1610612765,Detroit Pistons,DET,Detroit,7.7161898613,8,45.4710144928,Defensive,2015,Reg
17,12,42.7450980392,510,6.21951219512,218,2.65853658537,292,3.56097560976,15.9942363112,82,7.09756097561,0.838617026806,2.8818443804,582,694,8.46341463415,13.976945245,43.5158501441,13.4005763689,1610612766,Charlotte Hornets,CHA,Charlotte,7.91063022614,17,42.7450980392,Defensive,2015,Reg
18,17,44.8207171315,502,6.12195121951,225,2.74390243902,277,3.37804878049,14.0929535232,82,7.07317073171,0.869565010071,2.24887556222,580,667,8.13414634146,11.9940029985,44.9775112444,12.7436281859,1610612754,Indiana Pacers,IND,Indiana,7.37750005722,12,44.8207171315,Defensive,2015,Reg
19,13,44.5283018868,530,6.46341463415,236,2.87804878049,294,3.58536585366,11.859443631,82,7.03658536585,0.84480202198,2.04978038067,577,683,8.32926829268,9.22401171303,43.7774524158,12.4450951684,1610612739,Cleveland Cavaliers,CLE,Cleveland,7.9696598053,16,44.5283018868,Defensive,2015,Reg
20,8,42.6548672566,565,6.89024390244,241,2.93902439024,324,3.9512195122,10.443490701,82,7.08536585366,0.831187009811,2.14592274678,581,699,8.5243902439,8.58369098712,42.6323319027,10.8726752504,1610612741,Chicago Bulls,CHI,Chicago,7.74858999252,21,42.6548672566,Defensive,2015,Reg
21,14,43.6399217221,511,6.23170731707,223,2.71951219512,288,3.51219512195,16.3323782235,82,7.25609756098,0.852436006069,3.15186246418,595,698,8.51219512195,12.6074498567,43.8395415473,13.6103151862,1610612746,Los Angeles Clippers,LAC,LAClippers,7.72124004364,15,43.6399217221,Defensive,2015,Reg
22,29,49.4360902256,532,6.48780487805,263,3.20731707317,269,3.28048780488,13.4416543575,82,7.90243902439,0.957163989544,2.51107828656,648,677,8.25609756098,11.3737075332,49.3353028065,10.4874446086,1610612748,Miami Heat,MIA,Miami,7.80313014984,0,49.4360902256,Defensive,2015,Reg
23,23,45.0980392157,561,6.84146341463,253,3.08536585366,308,3.75609756098,15.2588555858,82,8.0,0.893733024597,3.13351498638,656,734,8.9512195122,12.5340599455,45.7765667575,11.4441416894,1610612740,New Orleans Pelicans,NOP,NewOrleans,8.33901023865,6,45.0980392157,Defensive,2015,Reg
24,4,42.2330097087,618,7.53658536585,261,3.18292682927,357,4.35365853659,13.4545454545,82,8.20731707317,0.815757989883,1.93939393939,673,825,10.0609756098,11.5151515152,42.303030303,13.5757575758,1610612744,Golden State Warriors,GSW,GoldenState,8.87574005127,25,42.2330097087,Defensive,2015,Reg
25,15,44.4099378882,644,7.85365853659,286,3.48780487805,358,4.36585365854,12.879708384,82,8.57317073171,0.854192018509,3.03766707169,703,823,10.0365853659,10.3280680437,43.2563791009,11.6646415553,1610612738,Boston Celtics,BOS,Boston,8.96514034271,14,44.4099378882,Defensive,2015,Reg
26,27,47.6588628763,598,7.29268292683,285,3.4756097561,313,3.81707317073,14.687100894,82,8.87804878049,0.929756999016,2.9374201788,728,783,9.5487804878,12.1328224777,47.3818646232,11.4942528736,1610612755,Philadelphia 76ers,PHI,Philadelphia,8.5826997757,2,47.6588628763,Defensive,2015,Reg
27,18,46.1414790997,622,7.58536585366,287,3.5,335,4.08536585366,12.879708384,82,8.80487804878,0.877277970314,2.18712029162,722,823,10.0365853659,11.1786148238,44.8359659781,13.730255164,1610612742,Dallas Mavericks,DAL,Dallas,9.26072025299,11,46.1414790997,Defensive,2015,Reg
28,26,45.8199356913,622,7.58536585366,285,3.4756097561,337,4.10975609756,14.6699266504,82,9.13414634146,0.915647983551,1.95599022005,749,818,9.9756097561,12.1026894866,47.0660146699,11.2469437653,1610612743,Denver Nuggets,DEN,Denver,9.27227020264,3,45.8199356913,Defensive,2015,Reg
29,28,48.1967213115,610,7.43902439024,294,3.58536585366,316,3.85365853659,16.3834951456,82,9.42682926829,0.938107013702,3.76213592233,773,824,10.0487804878,14.0776699029,47.572815534,13.3495145631,1610612757,Portland Trail Blazers,POR,Portland,9.28765010834,1,48.1967213115,Defensive,2015,Reg
