,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
18,26,39.0493942218,1073,13.0853658537,419,5.10975609756,654,7.9756097561,9.67741935484,82,13.1585365854,0.740562975407,1.64722031572,1079,1457,17.7682926829,8.23610157859,36.3761153054,18.2566918325,1610612753,Orlando Magic,ORL,Orlando,16.313999176,3,40.9599254427,Offensive,2015,Reg
19,10,40.1869158878,963,11.743902439,387,4.71951219512,576,7.0243902439,12.34375,82,12.9512195122,0.829686999321,1.71875,1062,1280,15.6097560976,10.3125,40.625,14.0625,1610612763,Memphis Grizzlies,MEM,Memphis,14.6503000259,19,42.8348909657,Offensive,2015,Reg
20,19,38.7983706721,982,11.9756097561,381,4.64634146341,601,7.32926829268,10.0605143722,82,12.5853658537,0.780634999275,1.43721633888,1032,1322,16.1219512195,7.71558245083,37.2163388805,17.019667171,1610612738,Boston Celtics,BOS,Boston,14.26720047,10,41.8533604888,Offensive,2015,Reg
21,9,41.056422569,833,10.1585365854,342,4.17073170732,491,5.98780487805,12.2432210353,82,12.3536585366,0.832374989986,1.47904683648,1013,1217,14.8414634146,10.7641741989,38.7838948233,20.7066557108,1610612745,Houston Rockets,HOU,Houston,13.3208999634,20,44.9579831933,Offensive,2015,Reg
22,4,46.1794019934,903,11.012195122,417,5.08536585366,486,5.92682926829,8.37563451777,82,12.3780487805,0.858713984489,1.43824027073,1015,1182,14.4146341463,6.09137055838,41.9627749577,16.4974619289,1610612759,San Antonio Spurs,SAS,SanAntonio,13.8521003723,25,47.8959025471,Offensive,2015,Reg
23,24,39.7540983607,976,11.9024390244,388,4.73170731707,588,7.17073170732,9.03659447349,82,12.2804878049,0.752053976059,1.26960418223,1007,1339,16.3292682927,7.09484690067,36.4451082898,19.3427931292,1610612751,Brooklyn Nets,BKN,Brooklyn,15.167599678,5,41.8545081967,Offensive,2015,Reg
24,25,37.1848739496,952,11.6097560976,354,4.31707317073,598,7.29268292683,11.7691723614,82,11.9024390244,0.741078019142,1.59453302961,976,1317,16.0609756098,9.79498861048,36.7501898254,17.1602126044,1610612750,Minnesota Timberwolves,MIN,Minnesota,14.9523000717,4,38.9180672269,Offensive,2015,Reg
25,0,45.8055925433,751,9.15853658537,344,4.19512195122,407,4.96341463415,8.125,82,11.4756097561,0.980207979679,2.1875,941,960,11.7073170732,7.39583333333,41.6666666667,15.625,1610612744,Golden State Warriors,GSW,GoldenState,10.5171003342,29,54.5272969374,Offensive,2015,Reg
26,17,43.956043956,819,9.98780487805,360,4.39024390244,459,5.59756097561,7.17488789238,82,10.6463414634,0.782959997654,1.07623318386,873,1115,13.5975609756,6.00896860987,37.7578475336,20.3587443946,1610612758,Sacramento Kings,SAC,Sacramento,12.0279998779,12,46.6422466422,Offensive,2015,Reg
27,29,37.3362445415,916,11.1707317073,342,4.17073170732,574,7.0,6.14886731392,82,10.1951219512,0.676374971867,1.21359223301,836,1236,15.0731707317,5.42071197411,32.1197411003,20.9546925566,1610612755,Philadelphia 76ers,PHI,Philadelphia,13.8085002899,0,40.1746724891,Offensive,2015,Reg
28,27,41.7705735661,802,9.78048780488,335,4.08536585366,467,5.69512195122,7.34618916437,82,9.76829268293,0.73553699255,1.56106519743,801,1089,13.2804878049,6.51974288338,36.2718089991,20.4775022957,1610612749,Milwaukee Bucks,MIL,Milwaukee,12.4600000381,2,43.1421446384,Offensive,2015,Reg
29,21,39.0410958904,730,8.90243902439,285,3.4756097561,445,5.42682926829,8.3422459893,82,8.85365853659,0.776471018791,1.49732620321,726,935,11.4024390244,7.16577540107,37.0053475936,14.8663101604,1610612752,New York Knicks,NYK,NewYork,10.7631998062,8,41.5068493151,Offensive,2015,Reg
