,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
18,22,42.1768707483,147,1.79268292683,62,0.756097560976,85,1.03658536585,16.384180791,82,3.26829268293,0.504707992077,0.564971751412,268,531,6.4756097561,2.44821092279,26.7419962335,56.4971751412,1610612749,Milwaukee Bucks,MIL,Milwaukee,6.07551002502,7,43.8775510204,Offensive,2015,Reg
19,16,40.4255319149,141,1.71951219512,57,0.69512195122,84,1.0243902439,19.4174757282,82,3.35365853659,0.533981025219,1.55339805825,275,515,6.28048780488,4.07766990291,27.9611650485,54.5631067961,1610612764,Washington Wizards,WAS,Washington,5.76191997528,13,42.9078014184,Offensive,2015,Reg
20,23,41.3461538462,104,1.26829268293,43,0.524390243902,61,0.743902439024,19.9619771863,82,3.20731707317,0.5,0.380228136882,263,526,6.41463414634,2.28136882129,26.8060836502,60.6463878327,1610612752,New York Knicks,NYK,NewYork,6.0550198555,6,42.7884615385,Offensive,2015,Reg
21,21,34.1666666667,120,1.46341463415,41,0.5,79,0.963414634146,23.3463035019,82,3.19512195122,0.509728014469,0.0,262,514,6.26829268293,2.14007782101,29.5719844358,53.1128404669,1610612748,Miami Heat,MIA,Miami,5.96979999542,8,35.8333333333,Offensive,2015,Reg
22,8,38.2608695652,115,1.40243902439,44,0.536585365854,71,0.865853658537,22.4839400428,82,3.25609756098,0.571734011173,0.214132762313,267,467,5.69512195122,2.99785867238,30.835117773,53.1049250535,1610612737,Atlanta Hawks,ATL,Atlanta,5.29538011551,21,42.1739130435,Offensive,2015,Reg
23,19,38.4,125,1.5243902439,48,0.585365853659,77,0.939024390244,20.3592814371,82,3.17073170732,0.518962025642,0.798403193613,260,501,6.10975609756,2.99401197605,28.1437125748,55.4890219561,1610612740,New Orleans Pelicans,NOP,NewOrleans,5.63934993744,10,43.2,Offensive,2015,Reg
24,24,35.3383458647,133,1.62195121951,47,0.573170731707,86,1.0487804878,19.741697417,82,3.24390243902,0.490774989128,0.184501845018,266,542,6.60975609756,1.10701107011,27.3062730627,55.9040590406,1610612741,Chicago Bulls,CHI,Chicago,6.02959012985,5,36.4661654135,Offensive,2015,Reg
25,17,33.3333333333,150,1.82926829268,50,0.609756097561,100,1.21951219512,19.341563786,82,3.09756097561,0.522634029388,0.617283950617,254,486,5.92682926829,2.67489711934,28.1893004115,50.4115226337,1610612747,Los Angeles Lakers,LAL,LALakers,5.47420978546,12,36.6666666667,Offensive,2015,Reg
26,25,34.7826086957,115,1.40243902439,40,0.487804878049,75,0.914634146341,18.9845474614,82,2.64634146341,0.479028999805,0.883002207506,217,453,5.5243902439,2.86975717439,25.8278145695,56.5121412804,1610612751,Brooklyn Nets,BKN,Brooklyn,5.13140010834,4,36.9565217391,Offensive,2015,Reg
27,29,24.5283018868,106,1.29268292683,26,0.317073170732,80,0.975609756098,22.1343873518,82,2.5487804878,0.413042992353,0.395256916996,209,506,6.17073170732,2.17391304348,24.7035573123,57.3122529644,1610612762,Utah Jazz,UTA,Utah,5.89194011688,0,25.9433962264,Offensive,2015,Reg
28,26,34.1176470588,85,1.03658536585,29,0.353658536585,56,0.682926829268,22.4358974359,82,2.62195121951,0.459401994944,0.213675213675,215,468,5.70731707317,2.35042735043,26.9230769231,59.6153846154,1610612759,San Antonio Spurs,SAS,SanAntonio,5.48459005356,3,37.6470588235,Offensive,2015,Reg
29,28,35.7142857143,140,1.70731707317,50,0.609756097561,90,1.09756097561,14.0127388535,82,2.43902439024,0.424627989531,0.636942675159,200,471,5.74390243902,2.76008492569,22.5053078556,56.9002123142,1610612755,Philadelphia 76ers,PHI,Philadelphia,5.26198005676,1,39.2857142857,Offensive,2015,Reg
