,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
10,12,41.4678899083,545,6.64634146341,226,2.75609756098,319,3.89024390244,11.3095238095,82,7.06097560976,0.861607015133,2.38095238095,579,672,8.19512195122,10.8630952381,42.2619047619,9.82142857143,1610612763,Memphis Grizzlies,MEM,Memphis,7.69143009186,17,42.6605504587,Offensive,2015,Reg
11,5,39.5491803279,488,5.9512195122,193,2.35365853659,295,3.59756097561,15.6199677939,82,6.71951219512,0.887278974056,2.25442834138,551,621,7.57317073171,12.3993558776,43.1561996779,8.05152979066,1610612750,Minnesota Timberwolves,MIN,Minnesota,7.05040979385,24,41.9057377049,Offensive,2015,Reg
12,0,43.2548179872,467,5.69512195122,202,2.46341463415,265,3.23170731707,11.5183246073,82,6.4756097561,0.926702022552,2.2687609075,531,573,6.98780487805,10.9947643979,43.9790575916,9.24956369983,1610612744,Golden State Warriors,GSW,GoldenState,6.2773900032,29,47.1092077088,Offensive,2015,Reg
13,26,36.3802559415,547,6.67073170732,199,2.42682926829,348,4.24390243902,12.5714285714,82,6.51219512195,0.762857019901,2.85714285714,534,700,8.53658536585,11.2857142857,37.4285714286,12.1428571429,1610612758,Sacramento Kings,SAC,Sacramento,7.55123996735,3,38.0255941499,Offensive,2015,Reg
14,23,35.5864811133,503,6.13414634146,179,2.18292682927,324,3.9512195122,12.0879120879,82,6.06097560976,0.780219972134,1.56985871272,497,637,7.76829268293,9.89010989011,38.147566719,10.3610675039,1610612765,Detroit Pistons,DET,Detroit,7.03634023666,6,37.8727634195,Offensive,2015,Reg
15,20,35.3728489484,523,6.37804878049,185,2.25609756098,338,4.12195121951,12.5386996904,82,6.28048780488,0.797213971615,2.32198142415,515,646,7.87804878049,10.8359133127,38.2352941176,8.82352941176,1610612740,New Orleans Pelicans,NOP,NewOrleans,7.27150011063,9,37.9541108987,Offensive,2015,Reg
16,17,38.0761523046,499,6.08536585366,190,2.31707317073,309,3.76829268293,9.28689883914,82,6.0487804878,0.822553992271,1.49253731343,496,603,7.35365853659,8.78938640133,38.64013267,9.45273631841,1610612751,Brooklyn Nets,BKN,Brooklyn,6.83054018021,12,41.1823647295,Offensive,2015,Reg
17,15,40.7407407407,486,5.92682926829,198,2.41463414634,288,3.51219512195,9.29432013769,82,6.01219512195,0.848537027836,1.3769363167,493,581,7.08536585366,8.77796901893,41.3080895009,8.26161790017,1610612748,Miami Heat,MIA,Miami,6.74797010422,14,42.2839506173,Offensive,2015,Reg
18,18,40.1301518438,461,5.62195121951,185,2.25609756098,276,3.36585365854,10.9185441941,82,5.73170731707,0.814558029175,1.21317157712,470,577,7.03658536585,9.53206239168,41.2478336222,10.3986135182,1610612741,Chicago Bulls,CHI,Chicago,6.41896009445,11,41.1062906725,Offensive,2015,Reg
19,3,42.7207637232,419,5.10975609756,179,2.18292682927,240,2.92682926829,12.8252788104,82,5.98780487805,0.912639021873,1.85873605948,491,538,6.56097560976,10.9665427509,44.2379182156,11.1524163569,1610612762,Utah Jazz,UTA,Utah,6.26455020905,26,46.6587112172,Offensive,2015,Reg
20,6,40.2745995423,437,5.32926829268,176,2.14634146341,261,3.18292682927,12.4314442413,82,5.90243902439,0.884826004505,1.46252285192,484,547,6.67073170732,11.1517367459,42.4131627057,9.1407678245,1610612742,Dallas Mavericks,DAL,Dallas,6.28302001953,23,42.9061784897,Offensive,2015,Reg
21,24,35.9574468085,470,5.73170731707,169,2.06097560976,301,3.67073170732,10.8843537415,82,5.57317073171,0.777211010456,1.87074829932,457,588,7.17073170732,9.01360544218,37.4149659864,11.0544217687,1610612754,Indiana Pacers,IND,Indiana,6.56397008896,5,38.1914893617,Offensive,2015,Reg
22,22,34.8936170213,470,5.73170731707,164,2.0,306,3.73170731707,12.3938879457,82,5.62195121951,0.78268301487,1.8675721562,461,589,7.18292682927,10.0169779287,37.181663837,9.67741935484,1610612756,Phoenix Suns,PHX,Phoenix,6.40566015244,7,37.8723404255,Offensive,2015,Reg
23,7,40.616966581,389,4.74390243902,158,1.92682926829,231,2.81707317073,11.974789916,82,5.12195121951,0.882353007793,2.73109243697,420,476,5.80487804878,10.5042016807,42.0168067227,9.03361344538,1610612753,Orlando Magic,ORL,Orlando,5.32975006104,22,43.4447300771,Offensive,2015,Reg
24,29,30.3493449782,458,5.58536585366,139,1.69512195122,319,3.89024390244,11.2701252236,82,4.84146341463,0.710196971893,1.96779964222,397,559,6.81707317073,9.12343470483,34.168157424,8.58676207513,1610612743,Denver Nuggets,DEN,Denver,6.20490980148,0,32.423580786,Offensive,2015,Reg
25,19,39.4101876676,373,4.5487804878,147,1.79268292683,226,2.75609756098,12.6016260163,82,4.81707317073,0.8028460145,2.43902439024,395,492,6.0,11.3821138211,39.837398374,13.8211382114,1610612737,Atlanta Hawks,ATL,Atlanta,5.57885980606,10,41.4209115282,Offensive,2015,Reg
26,4,44.0340909091,352,4.29268292683,155,1.89024390244,197,2.40243902439,11.8993135011,82,4.84146341463,0.908466994762,1.83066361556,397,437,5.32926829268,10.0686498856,45.3089244851,9.38215102975,1610612759,San Antonio Spurs,SAS,SanAntonio,5.12129020691,25,45.1704545455,Offensive,2015,Reg
27,11,40.3458213256,347,4.23170731707,140,1.70731707317,207,2.5243902439,13.3786848073,82,4.64634146341,0.863946020603,3.62811791383,381,441,5.37804878049,12.4716553288,40.8163265306,11.1111111111,1610612764,Washington Wizards,WAS,Washington,4.93399000168,18,43.2276657061,Offensive,2015,Reg
28,21,34.6354166667,384,4.68292682927,133,1.62195121951,251,3.06097560976,12.5260960334,82,4.57317073171,0.7828810215,1.87891440501,375,479,5.84146341463,10.6471816284,37.9958246347,9.18580375783,1610612738,Boston Celtics,BOS,Boston,5.16943979263,8,36.5885416667,Offensive,2015,Reg
29,27,33.7837837838,370,4.51219512195,125,1.5243902439,245,2.98780487805,10.9649122807,82,4.18292682927,0.752192974091,1.97368421053,343,456,5.56097560976,9.21052631579,35.7456140351,9.86842105263,1610612766,Charlotte Hornets,CHA,Charlotte,5.22037982941,2,36.8918918919,Offensive,2015,Reg
