,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0020000792,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,2:41 PM
1,0,10,1,0020000792,Jump Ball O'Neal vs. Wright: Tip to Shaw,,12:00,1,4,5,4,406,Shaquille O'Neal,LAL,Los Angeles,1610612747.0,Lakers,953,Lorenzen Wright,ATL,Atlanta,1610612737.0,Hawks,216,Brian Shaw,LAL,Los Angeles,1610612747.0,Lakers,,,,2:42 PM
2,1,1,2,0020000792,Grant 17' Jump Shot (2 PTS) (Rider 1 AST),,11:47,1,4,4,0,270,Horace Grant,LAL,Los Angeles,1610612747.0,Lakers,375,Isaiah Rider,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0 - 2,2,,2:42 PM
3,1,1,3,0020000792,,,11:29,1,5,5,0,953,Lorenzen Wright,ATL,Atlanta,1610612737.0,Hawks,1510,Brevin Knight,ATL,Atlanta,1610612737.0,Hawks,0,,,,,,2 - 2,TIE,Wright 14' Jump Shot (2 PTS) (Knight 1 AST),2:42 PM
4,2,6,4,0020000792,,,11:14,1,5,0,1,953,Lorenzen Wright,ATL,Atlanta,1610612737.0,Hawks,0,,,,,,0,,,,,,,,Wright S.FOUL (P1.T1),2:42 PM
5,11,3,6,0020000792,O'Neal Free Throw 1 of 2 (1 PTS),,11:14,1,4,0,0,406,Shaquille O'Neal,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,2 - 3,1,,2:43 PM
6,12,3,7,0020000792,MISS O'Neal Free Throw 2 of 2,,11:14,1,4,0,0,406,Shaquille O'Neal,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,2:43 PM
7,0,4,8,0020000792,Fox REBOUND (Off:1 Def:0),,11:14,1,4,0,0,296,Rick Fox,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,2:43 PM
8,1,1,9,0020000792,Shaw 25' 3PT Jump Shot (3 PTS) (O'Neal 1 AST),,11:06,1,4,4,0,216,Brian Shaw,LAL,Los Angeles,1610612747.0,Lakers,406,Shaquille O'Neal,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,2 - 6,4,,2:43 PM
9,1,2,10,0020000792,,,10:47,1,5,0,0,673,Alan Henderson,ATL,Atlanta,1610612737.0,Hawks,0,,,,,,0,,,,,,,,MISS Henderson 13' Jump Shot,2:44 PM
10,0,4,11,0020000792,O'Neal REBOUND (Off:0 Def:1),,10:45,1,4,0,0,406,Shaquille O'Neal,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,2:44 PM
11,42,1,12,0020000792,Rider  Driving Layup (2 PTS) (Shaw 1 AST),,10:39,1,4,4,0,375,Isaiah Rider,LAL,Los Angeles,1610612747.0,Lakers,216,Brian Shaw,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,2 - 8,6,,2:44 PM
