,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0020700509,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,7:10 PM
1,0,10,1,0020700509,Jump Ball Bosh vs. Dalembert: Tip to Miller,,12:00,1,4,5,5,2547,Chris Bosh,TOR,Toronto,1610612761.0,Raptors,2223,Samuel Dalembert,PHI,Philadelphia,1610612755.0,76ers,1889,Andre Miller,PHI,Philadelphia,1610612755.0,76ers,,,,7:10 PM
2,63,2,2,0020700509,,,11:33,1,5,0,0,2501,Reggie Evans,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,0,,,,,,,,MISS Evans 13' Fadeaway Jumper,7:11 PM
3,0,4,3,0020700509,Moon REBOUND (Off:0 Def:1),,11:32,1,4,0,0,200081,Jamario Moon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:11 PM
4,41,5,4,0020700509,Moon Poss Lost Ball Turnover (P1.T1),,11:20,1,4,0,0,200081,Jamario Moon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:11 PM
5,1,2,5,0020700509,,,10:59,1,5,0,0,1889,Andre Miller,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,0,,,,,,,,MISS Miller 16' Jump Shot,7:12 PM
6,0,4,6,0020700509,,,10:58,1,5,0,0,2501,Reggie Evans,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,0,,,,,,,,Evans REBOUND (Off:1 Def:0),7:12 PM
7,1,1,7,0020700509,,,10:47,1,5,5,0,2584,Willie Green,PHI,Philadelphia,1610612755.0,76ers,1889,Andre Miller,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,2 - 0,-2,Green 18' Jump Shot (2 PTS) (Miller 1 AST),7:12 PM
8,1,1,8,0020700509,Moon 21' Jump Shot (2 PTS) (Bosh 1 AST),,10:30,1,4,4,0,200081,Jamario Moon,TOR,Toronto,1610612761.0,Raptors,2547,Chris Bosh,TOR,Toronto,1610612761.0,Raptors,0,,,,,,2 - 2,TIE,,7:12 PM
9,1,2,9,0020700509,,,10:09,1,5,0,0,2738,Andre Iguodala,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,0,,,,,,,,MISS Iguodala 17' Jump Shot,7:13 PM
10,0,4,10,0020700509,Moon REBOUND (Off:0 Def:2),,10:09,1,4,0,0,200081,Jamario Moon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:13 PM
11,1,5,11,0020700509,Parker Bad Pass Turnover (P1.T2),,10:03,1,4,5,0,1515,Anthony Parker,TOR,Toronto,1610612761.0,Raptors,2584,Willie Green,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,,,Green STEAL (1 STL),7:13 PM
12,46,2,12,0020700509,,,9:57,1,5,0,0,2738,Andre Iguodala,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,0,,,,,,,,MISS Iguodala 7' Running Jump Shot,7:13 PM
13,0,4,13,0020700509,,,9:56,1,5,0,0,2738,Andre Iguodala,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,0,,,,,,,,Iguodala REBOUND (Off:1 Def:0),7:13 PM
14,2,6,14,0020700509,Bosh S.FOUL (P1.T1),,9:56,1,4,5,1,2547,Chris Bosh,TOR,Toronto,1610612761.0,Raptors,2738,Andre Iguodala,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,,,,7:13 PM
15,1,9,15,0020700509,RAPTORS Timeout: Regular (Full 1 Short 0),,9:56,1,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,7:13 PM
16,11,3,18,0020700509,,,9:56,1,5,0,0,2738,Andre Iguodala,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,0,,,,,,3 - 2,-1,Iguodala Free Throw 1 of 2 (1 PTS),7:15 PM
17,12,3,19,0020700509,,,9:56,1,5,0,0,2738,Andre Iguodala,PHI,Philadelphia,1610612755.0,76ers,0,,,,,,0,,,,,,4 - 2,-2,Iguodala Free Throw 2 of 2 (2 PTS),7:16 PM
18,1,1,20,0020700509,Bosh 16' Jump Shot (2 PTS),,9:40,1,4,0,0,2547,Chris Bosh,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,4 - 4,TIE,,7:16 PM
