,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0029600949,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,12:40 PM
1,0,10,1,0029600949,Jump Ball Bradley vs. Webber: Tip to Finley,,12:00,1,4,5,4,762,Shawn Bradley,DAL,Dallas,1610612742.0,Mavericks,185,Chris Webber,WAS,Washington,1610612764.0,Bullets,714,Michael Finley,DAL,Dallas,1610612742.0,Mavericks,,,,12:40 PM
2,2,5,2,0029600949,Bradley Lost Ball Turnover (P1.T1),,11:45,1,4,0,0,762,Shawn Bradley,DAL,Dallas,1610612742.0,Mavericks,0,,,,,,0,,,,,,,,,12:42 PM
3,1,2,3,0029600949,,,11:30,1,5,0,0,185,Chris Webber,WAS,Washington,1610612764.0,Bullets,0,,,,,,0,,,,,,,,MISS Webber 17' Jump Shot,12:43 PM
4,0,4,4,0029600949,Harper REBOUND (Off:0 Def:1),,11:27,1,4,0,0,157,Derek Harper,DAL,Dallas,1610612742.0,Mavericks,0,,,,,,0,,,,,,,,,12:43 PM
5,2,6,5,0029600949,,,11:16,1,5,5,0,49,Gheorghe Muresan,WAS,Washington,1610612764.0,Bullets,0,,WAS,Washington,1610612764.0,Bullets,0,,,,,,,,Muresan S.FOUL (P1.T1),12:43 PM
6,11,3,6,0029600949,Strickland Free Throw 1 of 2 (1 PTS),,11:16,1,4,0,0,1065,Erick Strickland,DAL,Dallas,1610612742.0,Mavericks,0,,,,,,0,,,,,,0 - 1,1,,12:43 PM
7,12,3,7,0029600949,Strickland Free Throw 2 of 2 (2 PTS),,11:16,1,4,0,0,1065,Erick Strickland,DAL,Dallas,1610612742.0,Mavericks,0,,,,,,0,,,,,,0 - 2,2,,12:43 PM
8,1,5,8,0029600949,Harper STEAL (1 STL),,11:06,1,5,4,0,393,Rod Strickland,WAS,Washington,1610612764.0,Bullets,157,Derek Harper,DAL,Dallas,1610612742.0,Mavericks,0,,,,,,,,Strickland Bad Pass Turnover (P1.T1),12:44 PM
9,1,6,9,0029600949,,,10:58,1,5,5,0,49,Gheorghe Muresan,WAS,Washington,1610612764.0,Bullets,0,,WAS,Washington,1610612764.0,Bullets,0,,,,,,,,Muresan P.FOUL (P2.T2),12:44 PM
10,0,8,10,0029600949,,,10:58,1,5,5,0,49,Gheorghe Muresan,WAS,Washington,1610612764.0,Bullets,265,Harvey Grant,WAS,Washington,1610612764.0,Bullets,0,,,,,,,,SUB: Grant FOR Muresan,12:44 PM
11,1,1,11,0029600949,Bradley 11' Jump Shot (2 PTS),,10:48,1,4,0,0,762,Shawn Bradley,DAL,Dallas,1610612742.0,Mavericks,0,,,,,,0,,,,,,0 - 4,4,,12:44 PM
12,1,6,12,0029600949,Bradley P.FOUL (P1.T1),,10:40,1,4,0,0,762,Shawn Bradley,DAL,Dallas,1610612742.0,Mavericks,0,,,,,,0,,,,,,,,,12:45 PM
13,2,5,13,0029600949,,,10:31,1,5,0,0,436,Juwan Howard,WAS,Washington,1610612764.0,Bullets,0,,,,,,0,,,,,,,,Howard Lost Ball Turnover (P1.T2),12:45 PM
