,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0020000650,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,12:12 PM
1,0,10,1,0020000650,Jump Ball Williams vs. McDyess: Tip to Van Exel,,12:00,1,4,5,5,281,Scott Williams,MIL,Milwaukee,1610612749.0,Bucks,686,Antonio McDyess,DEN,Denver,1610612743.0,Nuggets,89,Nick Van Exel,DEN,Denver,1610612743.0,Nuggets,,,,12:12 PM
2,1,1,2,0020000650,,,11:44,1,5,5,0,686,Antonio McDyess,DEN,Denver,1610612743.0,Nuggets,1899,James Posey,DEN,Denver,1610612743.0,Nuggets,0,,,,,,2 - 0,-2,McDyess 9' Jump Shot (2 PTS) (Posey 1 AST),12:13 PM
3,1,2,3,0020000650,MISS Cassell 12' Jump Shot,,11:29,1,4,0,0,208,Sam Cassell,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,0,,,,,,,,,12:13 PM
4,0,4,4,0020000650,Pope REBOUND (Off:1 Def:0),,11:27,1,4,0,0,998,Mark Pope,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,0,,,,,,,,,12:13 PM
5,1,1,5,0020000650,Williams 18' Jump Shot (2 PTS) (Pope 1 AST),,11:24,1,4,4,0,281,Scott Williams,MIL,Milwaukee,1610612749.0,Bucks,998,Mark Pope,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,2 - 2,TIE,,12:13 PM
6,5,6,6,0020000650,Williams IN.FOUL (P1.T1),,11:09,1,4,0,1,281,Scott Williams,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,0,,,,,,,,,12:14 PM
7,11,3,7,0020000650,,,11:09,1,5,0,0,1711,Raef LaFrentz,DEN,Denver,1610612743.0,Nuggets,0,,,,,,0,,,,,,,,MISS LaFrentz Free Throw 1 of 2,12:14 PM
8,1,4,8,0020000650,,,11:09,1,3,0,0,1610612743,,,,,,0,,,,,,0,,,,,,,,Nuggets Rebound,12:14 PM
9,12,3,9,0020000650,,,11:09,1,5,0,0,1711,Raef LaFrentz,DEN,Denver,1610612743.0,Nuggets,0,,,,,,0,,,,,,3 - 2,-1,LaFrentz Free Throw 2 of 2 (1 PTS),12:14 PM
