,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0021400217,,,12:00,1,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,8:12 PM
1,0,10,1,0021400217,Jump Ball Black vs. Thompson: Tip to Cousins,,12:00,1,4.0,5,5,204028,Tarik Black,HOU,Houston,1610612745.0,Rockets,201574,Jason Thompson,SAC,Sacramento,1610612758.0,Kings,202326,DeMarcus Cousins,SAC,Sacramento,1610612758.0,Kings,,,,8:12 PM
2,79,2,2,0021400217,,,11:44,1,5.0,0,0,201574,Jason Thompson,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,MISS Thompson 13' Pullup Jump Shot,8:13 PM
3,0,4,3,0021400217,,,11:43,1,3.0,0,0,1610612758,,,,,,0,,,,,,0,,,,,,,,Kings Rebound,8:13 PM
4,1,6,4,0021400217,Motiejunas P.FOUL (P1.T1),,11:29,1,4.0,5,1,202700,Donatas Motiejunas,HOU,Houston,1610612745.0,Rockets,201574,Jason Thompson,SAC,Sacramento,1610612758.0,Kings,0,,,,,,,,,8:13 PM
5,1,2,5,0021400217,,,11:23,1,5.0,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,MISS Cousins 19' Jump Shot,8:13 PM
6,0,4,6,0021400217,Harden REBOUND (Off:0 Def:1),,11:22,1,4.0,0,0,201935,James Harden,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,,,,8:13 PM
7,5,2,7,0021400217,MISS Motiejunas 2' Layup,,11:12,1,4.0,0,5,202700,Donatas Motiejunas,HOU,Houston,1610612745.0,Rockets,0,,,,,,202326,DeMarcus Cousins,SAC,Sacramento,1610612758.0,Kings,,,Cousins BLOCK (1 BLK),8:14 PM
8,0,4,8,0021400217,,,11:11,1,3.0,0,0,1610612758,,,,,,0,,,,,,0,,,,,,,,Kings Rebound,8:14 PM
9,1,5,9,0021400217,Harden STEAL (1 STL),,10:57,1,5.0,4,0,201196,Ramon Sessions,SAC,Sacramento,1610612758.0,Kings,201935,James Harden,HOU,Houston,1610612745.0,Rockets,0,,,,,,,,Sessions Bad Pass Turnover (P1.T1),8:14 PM
10,58,1,10,0021400217,Motiejunas 6' Turnaround Hook Shot (2 PTS) (Harden 1 AST),,10:38,1,4.0,4,0,202700,Donatas Motiejunas,HOU,Houston,1610612745.0,Rockets,201935,James Harden,HOU,Houston,1610612745.0,Rockets,0,,,,,,0 - 2,2,,8:14 PM
11,5,2,11,0021400217,Harden BLOCK (1 BLK),,10:21,1,5.0,0,4,203463,Ben McLemore,SAC,Sacramento,1610612758.0,Kings,0,,,,,,201935,James Harden,HOU,Houston,1610612745.0,Rockets,,,MISS McLemore 2' Layup,8:15 PM
12,0,4,12,0021400217,,,10:21,1,3.0,0,0,1610612758,,,,,,0,,,,,,0,,,,,,,,Kings Rebound,8:15 PM
13,1,5,13,0021400217,Motiejunas STEAL (1 STL),,10:20,1,5.0,4,0,201956,Omri Casspi,SAC,Sacramento,1610612758.0,Kings,202700,Donatas Motiejunas,HOU,Houston,1610612745.0,Rockets,0,,,,,,,,Casspi Bad Pass Turnover (P1.T2),8:15 PM
14,5,1,14,0021400217,Canaan  Layup (2 PTS) (Harden 2 AST),,10:16,1,4.0,4,0,203477,Isaiah Canaan,HOU,Houston,1610612745.0,Rockets,201935,James Harden,HOU,Houston,1610612745.0,Rockets,0,,,,,,0 - 4,4,,8:15 PM
15,4,6,15,0021400217,,,10:04,1,5.0,4,1,201574,Jason Thompson,SAC,Sacramento,1610612758.0,Kings,202700,Donatas Motiejunas,HOU,Houston,1610612745.0,Rockets,0,,,,,,,,Thompson OFF.Foul (P1),8:15 PM
16,5,5,16,0021400217,,,10:04,1,5.0,0,1,201574,Jason Thompson,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,Thompson Foul Turnover (P1.T3),8:15 PM
17,2,6,17,0021400217,,,9:46,1,5.0,4,1,201956,Omri Casspi,SAC,Sacramento,1610612758.0,Kings,201935,James Harden,HOU,Houston,1610612745.0,Rockets,0,,,,,,,,Casspi S.FOUL (P1.T1),8:16 PM
18,11,3,18,0021400217,Harden Free Throw 1 of 2 (1 PTS),,9:46,1,4.0,0,0,201935,James Harden,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,0 - 5,5,,8:16 PM
19,12,3,20,0021400217,Harden Free Throw 2 of 2 (2 PTS),,9:46,1,4.0,0,0,201935,James Harden,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,0 - 6,6,,8:16 PM
20,2,6,22,0021400217,Black S.FOUL (P1.T2),,9:32,1,4.0,5,1,204028,Tarik Black,HOU,Houston,1610612745.0,Rockets,202326,DeMarcus Cousins,SAC,Sacramento,1610612758.0,Kings,0,,,,,,,,,8:17 PM
21,11,3,23,0021400217,,,9:32,1,5.0,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,1 - 6,5,Cousins Free Throw 1 of 2 (1 PTS),8:17 PM
22,12,3,25,0021400217,,,9:32,1,5.0,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,2 - 6,4,Cousins Free Throw 2 of 2 (2 PTS),8:17 PM
23,5,7,28,0021400217,,,9:25,1,5.0,0,1,201574,Jason Thompson,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,Thompson Violation:Kicked Ball,8:17 PM
24,1,2,29,0021400217,MISS Canaan  3PT Jump Shot,,9:14,1,4.0,0,0,203477,Isaiah Canaan,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,,,,8:18 PM
25,0,4,30,0021400217,,,9:12,1,5.0,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,Cousins REBOUND (Off:0 Def:1),8:18 PM
26,1,1,31,0021400217,,,9:04,1,5.0,5,0,203463,Ben McLemore,SAC,Sacramento,1610612758.0,Kings,202326,DeMarcus Cousins,SAC,Sacramento,1610612758.0,Kings,0,,,,,,5 - 6,1,McLemore  3PT Jump Shot (3 PTS) (Cousins 1 AST),8:18 PM
