,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0029900503,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,2:41 PM
1,0,10,1,0029900503,Jump Ball Foyle vs. Bullard: Tip to Caffey,,12:00,1,4,5,4,1502,Adonal Foyle,GSW,Golden State,1610612744.0,Warriors,672,Matt Bullard,HOU,Houston,1610612745.0,Rockets,679,Jason Caffey,GSW,Golden State,1610612744.0,Warriors,,,,2:41 PM
2,2,6,2,0029900503,,,11:46,1,5,0,0,292,Anthony Miller,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,,,Miller S.FOUL (P1.T1),2:41 PM
3,11,3,3,0029900503,Caffey Free Throw 1 of 2 (1 PTS),,11:46,1,4,0,0,679,Jason Caffey,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,0 - 1,1,,2:42 PM
4,12,3,4,0029900503,Caffey Free Throw 2 of 2 (2 PTS),,11:46,1,4,0,0,679,Jason Caffey,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,0 - 2,2,,2:42 PM
5,1,2,5,0029900503,Caffey BLOCK (1 BLK),,11:33,1,5,0,4,292,Anthony Miller,HOU,Houston,1610612745.0,Rockets,0,,,,,,679,Jason Caffey,GSW,Golden State,1610612744.0,Warriors,,,MISS Miller 4' Jump Shot,2:42 PM
6,0,4,6,0029900503,,,11:33,1,3,0,0,1610612745,,,,,,0,,,,,,0,,,,,,,,Rockets Rebound,2:42 PM
7,1,2,7,0029900503,,,11:26,1,5,0,0,672,Matt Bullard,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,,,MISS Bullard  3PT Jump Shot,2:43 PM
8,0,4,8,0029900503,Blaylock REBOUND (Off:0 Def:1),,11:24,1,4,0,0,302,Mookie Blaylock,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,2:43 PM
9,6,2,9,0029900503,MISS Blaylock  Driving Layup,,11:19,1,4,0,0,302,Mookie Blaylock,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,2:43 PM
10,0,4,10,0029900503,,,11:18,1,5,0,0,1000,Shandon Anderson,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,,,Anderson REBOUND (Off:0 Def:1),2:43 PM
11,1,2,11,0029900503,,,11:13,1,5,0,0,672,Matt Bullard,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,,,MISS Bullard 16' Jump Shot,2:43 PM
12,0,4,12,0029900503,Cummings REBOUND (Off:0 Def:1),,11:12,1,4,0,0,1907,Vonteego Cummings,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,2:43 PM
13,1,2,13,0029900503,MISS Foyle 12' Jump Shot,,10:57,1,4,0,0,1502,Adonal Foyle,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,2:43 PM
14,0,4,14,0029900503,,,10:56,1,5,0,0,672,Matt Bullard,HOU,Houston,1610612745.0,Rockets,0,,,,,,0,,,,,,,,Bullard REBOUND (Off:0 Def:1),2:43 PM
15,5,1,15,0029900503,,,10:49,1,5,5,0,1000,Shandon Anderson,HOU,Houston,1610612745.0,Rockets,1883,Steve Francis,HOU,Houston,1610612745.0,Rockets,0,,,,,,2 - 2,TIE,Anderson  Layup (2 PTS) (Francis 1 AST),2:43 PM
16,6,2,16,0029900503,MISS Cummings  Driving Layup,,10:28,1,4,0,0,1907,Vonteego Cummings,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,2:44 PM
