,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,7,0,2,6,2,0.333,18,6,0.333,7,6,0.857,"DEC 28, 2016",0021600484,POR vs. SAC,35,0,0,11,20,203468,2,22016,1,2,1,W,20.5714285714,21.08,0.474383301708
1,7,0,1,7,3,0.429,23,12,0.522,2,2,1.0,"DEC 26, 2016",0021600469,POR vs. TOR,34,2,4,-3,29,203468,3,22016,1,4,1,L,30.7058823529,23.88,0.607202680067
2,3,0,3,8,3,0.375,16,5,0.313,4,3,0.75,"DEC 23, 2016",0021600454,POR vs. SAS,30,3,2,-20,16,203468,6,22016,2,3,1,L,19.2,17.76,0.45045045045
3,2,2,2,4,0,0.0,16,5,0.313,3,3,1.0,"DEC 21, 2016",0021600436,POR vs. DAL,41,0,4,-2,13,203468,2,22016,0,3,1,L,11.4146341463,17.32,0.375288683603
4,4,1,1,7,2,0.286,22,13,0.591,10,8,0.8,"DEC 20, 2016",0021600428,POR @ SAC,39,1,3,0,36,203468,2,22016,0,2,1,L,33.2307692308,26.4,0.681818181818
5,2,1,1,4,0,0.0,12,5,0.417,0,0,0.0,"DEC 17, 2016",0021600405,POR @ GSW,25,2,1,-29,10,203468,3,22016,0,1,1,L,14.4,12.0,0.416666666667
6,4,2,3,4,1,0.25,17,8,0.471,6,6,1.0,"DEC 15, 2016",0021600386,POR @ DEN,35,0,4,-7,23,203468,3,22016,0,1,1,L,23.6571428571,19.64,0.585539714868
7,4,1,3,3,1,0.333,13,6,0.462,3,2,0.667,"DEC 13, 2016",0021600373,POR vs. OKC,30,1,1,26,15,203468,4,22016,1,3,1,W,18.0,14.32,0.52374301676
8,3,0,5,4,2,0.5,17,9,0.529,5,5,1.0,"DEC 12, 2016",0021600366,POR @ LAC,33,0,6,-10,25,203468,5,22016,0,4,1,L,27.2727272727,19.2,0.651041666667
9,4,3,3,11,7,0.636,22,12,0.545,3,3,1.0,"DEC 10, 2016",0021600348,POR @ IND,37,1,1,-5,34,203468,4,22016,0,3,1,L,33.0810810811,23.32,0.728987993139
10,1,0,0,4,4,1.0,13,7,0.538,6,6,1.0,"DEC 08, 2016",0021600333,POR @ MEM,35,0,1,-3,24,203468,0,22016,1,1,1,L,24.6857142857,15.64,0.76726342711
11,5,0,3,7,4,0.571,15,9,0.6,2,1,0.5,"DEC 07, 2016",0021600325,POR @ MIL,38,0,1,-10,23,203468,3,22016,0,3,1,L,21.7894736842,15.88,0.724181360202
12,5,0,1,7,4,0.571,19,10,0.526,0,0,0.0,"DEC 05, 2016",0021600308,POR @ CHI,30,1,2,-9,24,203468,2,22016,0,2,1,W,28.8,19.0,0.631578947368
13,4,2,2,5,1,0.2,18,7,0.389,3,2,0.667,"DEC 03, 2016",0021600298,POR vs. MIA,33,2,2,0,17,203468,4,22016,0,1,1,W,18.5454545455,19.32,0.439958592133
14,5,0,2,6,2,0.333,18,7,0.389,3,3,1.0,"NOV 30, 2016",0021600275,POR vs. IND,34,3,1,10,19,203468,5,22016,2,0,1,W,20.1176470588,19.32,0.491718426501
15,7,0,3,10,4,0.4,19,9,0.474,6,6,1.0,"NOV 27, 2016",0021600251,POR vs. HOU,37,0,4,-1,28,203468,3,22016,2,1,1,L,27.2432432432,21.64,0.646950092421
16,3,1,1,8,4,0.5,19,9,0.474,2,2,1.0,"NOV 25, 2016",0021600237,POR vs. NOP,36,0,2,19,24,203468,1,22016,2,1,1,W,24.0,19.88,0.603621730382
