,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,5,0,4,4,2,0.5,17,10,0.588,3,1,0.333,"DEC 23, 2016",0021600449,MIA @ NOP,34,0,1,-5,23,201609,4,22016,0,3,1,L,24.3529411765,18.32,0.627729257642
1,7,0,2,6,3,0.5,15,6,0.4,7,6,0.857,"DEC 22, 2016",0021600439,MIA vs. LAL,36,0,2,6,21,201609,2,22016,0,3,1,W,21.0,18.08,0.580752212389
2,5,0,4,6,3,0.5,17,6,0.353,6,4,0.667,"DEC 20, 2016",0021600422,MIA vs. ORL,45,0,6,-14,19,201609,4,22016,0,4,1,L,15.2,19.64,0.483706720978
3,7,0,4,6,5,0.833,21,12,0.571,4,2,0.5,"DEC 18, 2016",0021600410,MIA vs. BOS,37,0,4,-3,31,201609,4,22016,0,5,1,L,30.1621621622,22.76,0.681019332162
4,11,0,5,3,0,0.0,16,7,0.438,7,7,1.0,"DEC 16, 2016",0021600397,MIA vs. LAC,39,1,2,-2,21,201609,6,22016,1,1,1,L,19.3846153846,19.08,0.550314465409
5,6,0,5,3,0,0.0,16,4,0.25,4,3,0.75,"DEC 14, 2016",0021600377,MIA vs. IND,35,0,2,-4,11,201609,5,22016,2,5,1,W,11.3142857143,17.76,0.309684684685
6,5,0,3,5,2,0.4,23,14,0.609,4,4,1.0,"DEC 12, 2016",0021600363,MIA vs. WAS,31,2,4,26,34,201609,5,22016,1,3,1,W,39.4838709677,24.76,0.686591276252
7,11,0,4,2,0,0.0,19,10,0.526,1,1,1.0,"DEC 10, 2016",0021600350,MIA @ CHI,35,1,2,-1,21,201609,5,22016,0,5,1,L,21.6,19.44,0.54012345679
8,4,1,2,4,2,0.5,10,4,0.4,6,5,0.833,"DEC 09, 2016",0021600338,MIA @ CLE,34,1,2,-13,15,201609,3,22016,0,4,1,L,15.8823529412,12.64,0.59335443038
9,4,1,2,4,1,0.25,17,8,0.471,4,4,1.0,"DEC 07, 2016",0021600324,MIA @ ATL,35,0,4,-22,21,201609,2,22016,1,3,1,L,21.6,18.76,0.559701492537
10,7,0,3,4,4,1.0,17,11,0.647,4,3,0.75,"DEC 06, 2016",0021600316,MIA vs. NYK,40,1,1,-15,29,201609,4,22016,2,5,1,L,26.1,18.76,0.772921108742
11,8,0,8,1,0,0.0,19,8,0.421,2,2,1.0,"DEC 03, 2016",0021600298,MIA @ POR,35,1,3,-2,18,201609,9,22016,2,5,1,L,18.5142857143,19.88,0.452716297787
12,6,0,2,3,2,0.667,21,10,0.476,7,5,0.714,"DEC 01, 2016",0021600280,MIA @ UTA,37,2,4,-1,27,201609,4,22016,0,2,1,W,26.2702702703,24.08,0.560631229236
13,7,0,3,3,0,0.0,17,6,0.353,6,4,0.667,"NOV 30, 2016",0021600273,MIA @ DEN,34,0,5,-10,16,201609,3,22016,1,0,1,W,16.9411764706,19.64,0.40733197556
14,17,0,2,2,0,0.0,15,8,0.533,12,11,0.917,"NOV 28, 2016",0021600256,MIA vs. BOS,38,0,5,-3,27,201609,2,22016,1,1,1,L,25.5789473684,20.28,0.665680473373
15,4,0,1,4,1,0.25,7,1,0.143,5,3,0.6,"NOV 23, 2016",0021600218,MIA @ DET,22,1,2,-31,6,201609,2,22016,0,3,1,L,9.81818181818,9.2,0.326086956522
16,7,1,2,4,0,0.0,13,4,0.308,2,2,1.0,"NOV 21, 2016",0021600199,MIA @ PHI,35,2,3,-1,10,201609,4,22016,3,3,1,L,10.2857142857,13.88,0.36023054755
17,6,0,3,4,2,0.5,14,7,0.5,8,6,0.75,"NOV 19, 2016",0021600186,MIA @ WAS,37,0,3,1,22,201609,3,22016,1,4,1,W,21.4054054054,17.52,0.627853881279
18,4,0,4,3,1,0.333,14,5,0.357,6,5,0.833,"NOV 17, 2016",0021600170,MIA vs. MIL,35,2,2,8,16,201609,6,22016,1,2,1,W,16.4571428571,16.64,0.480769230769
19,4,0,0,2,0,0.0,9,3,0.333,0,0,0.0,"NOV 10, 2016",0021600118,MIA vs. CHI,22,0,1,-5,6,201609,0,22016,2,4,1,L,9.81818181818,9.0,0.333333333333
20,4,0,1,1,0,0.0,12,5,0.417,1,1,1.0,"NOV 07, 2016",0021600097,MIA @ OKC,25,0,2,-23,11,201609,1,22016,0,2,1,L,15.84,12.44,0.442122186495
21,5,0,4,5,3,0.6,14,6,0.429,2,2,1.0,"NOV 04, 2016",0021600071,MIA @ TOR,36,1,2,3,17,201609,5,22016,1,4,1,L,17.0,14.88,0.57123655914
22,8,2,6,8,5,0.625,14,8,0.571,7,4,0.571,"NOV 01, 2016",0021600049,MIA vs. SAC,41,1,2,9,25,201609,7,22016,2,3,1,W,21.9512195122,17.08,0.731850117096
23,5,0,3,7,3,0.429,17,9,0.529,6,4,0.667,"OCT 30, 2016",0021600037,MIA vs. SAS,34,0,3,6,25,201609,3,22016,1,2,1,L,26.4705882353,19.64,0.636456211813
24,9,0,3,5,3,0.6,12,4,0.333,3,3,1.0,"OCT 28, 2016",0021600022,MIA vs. CHA,34,1,3,6,14,201609,4,22016,1,4,1,L,14.8235294118,13.32,0.525525525526
25,6,0,3,1,0,0.0,15,7,0.467,2,2,1.0,"OCT 26, 2016",0021600004,MIA @ ORL,29,3,4,-2,16,201609,6,22016,0,3,1,W,19.8620689655,15.88,0.503778337531
