,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,12,0,3,5,2,0.4,17,12,0.706,7,6,0.857,"DEC 29, 2016",0021600488,CLE vs. BOS,42,2,0,10,32,202681,5,22016,3,4,1,W,27.4285714286,20.08,0.796812749004
1,8,0,4,6,2,0.333,20,8,0.4,1,0,0.0,"DEC 26, 2016",0021600464,CLE @ DET,29,1,3,-15,18,202681,5,22016,0,3,1,L,22.3448275862,20.44,0.440313111546
2,10,0,3,5,2,0.4,27,11,0.407,1,1,1.0,"DEC 25, 2016",0021600457,CLE vs. GSW,44,3,0,5,25,202681,6,22016,7,2,1,W,20.4545454545,27.44,0.455539358601
3,10,0,4,3,1,0.333,11,5,0.455,2,2,1.0,"DEC 23, 2016",0021600444,CLE vs. BKN,26,1,1,38,13,202681,5,22016,6,1,1,W,18.0,11.88,0.547138047138
4,13,0,6,2,1,0.5,17,11,0.647,9,8,0.889,"DEC 21, 2016",0021600429,CLE vs. MIL,35,0,2,21,31,202681,6,22016,1,4,1,W,31.8857142857,20.96,0.739503816794
5,5,0,5,7,3,0.429,23,8,0.348,9,9,1.0,"DEC 20, 2016",0021600423,CLE @ MIL,45,0,1,1,28,202681,5,22016,0,2,1,W,22.4,26.96,0.519287833828
6,12,0,5,6,2,0.333,17,8,0.471,3,3,1.0,"DEC 17, 2016",0021600402,CLE vs. LAL,38,1,0,12,21,202681,6,22016,3,2,1,W,19.8947368421,18.32,0.573144104803
7,5,0,3,3,2,0.667,13,4,0.308,1,1,1.0,"DEC 10, 2016",0021600349,CLE vs. CHA,36,1,3,1,11,202681,4,22016,0,3,1,W,11.0,13.44,0.409226190476
8,3,0,1,4,2,0.5,15,9,0.6,5,3,0.6,"DEC 09, 2016",0021600338,CLE vs. MIA,33,0,0,12,23,202681,1,22016,0,2,1,W,25.0909090909,17.2,0.668604651163
9,6,0,2,6,4,0.667,17,9,0.529,6,6,1.0,"DEC 07, 2016",0021600327,CLE @ NYK,30,0,1,27,28,202681,2,22016,0,2,1,W,33.6,19.64,0.71283095723
10,7,0,1,6,2,0.333,18,9,0.5,4,4,1.0,"DEC 05, 2016",0021600305,CLE @ TOR,37,1,4,1,24,202681,2,22016,0,6,1,W,23.3513513514,19.76,0.607287449393
11,8,0,2,3,0,0.0,21,9,0.429,3,2,0.667,"DEC 02, 2016",0021600286,CLE @ CHI,38,4,1,-5,20,202681,6,22016,1,2,1,L,18.9473684211,22.32,0.448028673835
12,2,0,2,4,1,0.25,19,8,0.421,12,11,0.917,"DEC 01, 2016",0021600279,CLE vs. LAC,34,0,2,-18,28,202681,2,22016,0,4,1,L,29.6470588235,24.28,0.576606260297
13,3,0,2,5,2,0.4,12,5,0.417,8,8,1.0,"NOV 29, 2016",0021600262,CLE @ MIL,31,0,3,-12,20,202681,2,22016,1,3,1,L,23.2258064516,15.52,0.644329896907
