,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,1,1,10,6,3,0.5,14,6,0.429,2,2,1.0,"DEC 26, 2016",0021600464,CLE @ DET,26,4,2,-1,17,201567,14,22016,2,5,1,L,23.5384615385,14.88,0.57123655914
1,3,0,5,7,3,0.429,13,5,0.385,8,7,0.875,"DEC 25, 2016",0021600457,CLE vs. GSW,32,1,5,12,20,201567,6,22016,1,0,1,W,22.5,16.52,0.605326876513
2,0,1,14,7,2,0.286,14,4,0.286,4,4,1.0,"DEC 23, 2016",0021600444,CLE vs. BKN,25,1,0,28,14,201567,15,22016,0,1,1,W,20.16,15.76,0.444162436548
3,4,0,14,7,3,0.429,20,11,0.55,3,2,0.667,"DEC 17, 2016",0021600402,CLE vs. LAL,33,3,1,7,27,201567,17,22016,1,2,1,W,29.4545454545,21.32,0.633208255159
4,3,0,10,6,3,0.5,17,9,0.529,8,8,1.0,"DEC 13, 2016",0021600368,CLE vs. MEM,35,3,0,23,29,201567,13,22016,2,2,1,W,29.8285714286,20.52,0.706627680312
5,1,0,5,4,0,0.0,12,7,0.583,10,8,0.8,"DEC 10, 2016",0021600349,CLE vs. CHA,36,1,4,13,22,201567,6,22016,3,2,1,W,22.0,16.4,0.670731707317
6,3,1,10,8,3,0.375,18,11,0.611,4,3,0.75,"DEC 09, 2016",0021600338,CLE vs. MIA,31,5,1,20,28,201567,15,22016,1,3,1,W,32.5161290323,19.76,0.708502024291
7,2,0,3,12,4,0.333,16,6,0.375,5,5,1.0,"DEC 07, 2016",0021600327,CLE @ NYK,27,1,0,27,21,201567,4,22016,2,2,1,W,28.0,18.2,0.576923076923
8,0,0,12,11,6,0.545,18,8,0.444,6,6,1.0,"DEC 05, 2016",0021600305,CLE @ TOR,38,2,2,2,28,201567,14,22016,0,2,1,W,26.5263157895,20.64,0.678294573643
9,3,1,9,7,3,0.429,14,5,0.357,3,2,0.667,"DEC 02, 2016",0021600286,CLE @ CHI,42,0,3,-9,15,201567,9,22016,1,3,1,L,12.8571428571,15.32,0.48955613577
10,0,0,4,5,2,0.4,11,7,0.636,0,0,0.0,"DEC 01, 2016",0021600279,CLE vs. LAC,25,0,3,-6,16,201567,4,22016,0,3,1,L,23.04,11.0,0.727272727273
11,2,0,12,7,2,0.286,10,3,0.3,7,5,0.714,"NOV 29, 2016",0021600262,CLE @ MIL,31,1,2,-9,13,201567,13,22016,1,1,1,L,15.0967741935,13.08,0.496941896024
12,1,0,8,8,4,0.5,13,6,0.462,9,9,1.0,"NOV 27, 2016",0021600245,CLE @ PHI,28,3,0,10,25,201567,11,22016,0,1,1,W,32.1428571429,16.96,0.737028301887
