,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,8,0,4,3,1,0.333,18,8,0.444,7,6,0.857,"DEC 28, 2016",0021600479,MIL @ DET,35,1,2,17,23,203507,5,22016,2,1,1,W,23.6571428571,21.08,0.545540796964
1,7,1,7,1,0,0.0,12,7,0.583,11,8,0.727,"DEC 26, 2016",0021600461,MIL @ WAS,38,5,3,-3,22,203507,12,22016,0,2,1,L,20.8421052632,16.84,0.653206650831
2,6,1,7,1,0,0.0,19,12,0.632,17,15,0.882,"DEC 23, 2016",0021600447,MIL vs. WAS,33,1,1,25,39,203507,8,22016,2,1,1,W,42.5454545455,26.48,0.736404833837
3,5,1,4,4,1,0.25,13,7,0.538,14,13,0.929,"DEC 21, 2016",0021600429,MIL @ CLE,32,1,1,-12,28,203507,5,22016,2,1,1,L,31.5,19.16,0.730688935282
4,2,3,11,3,2,0.667,13,5,0.385,15,13,0.867,"DEC 20, 2016",0021600423,MIL vs. CLE,44,2,6,3,25,203507,13,22016,2,2,1,L,20.4545454545,19.6,0.637755102041
5,11,1,4,3,2,0.667,13,8,0.615,6,4,0.667,"DEC 16, 2016",0021600393,MIL @ CHI,35,3,2,29,22,203507,7,22016,3,0,1,W,22.6285714286,15.64,0.703324808184
6,3,1,11,4,2,0.5,27,13,0.481,2,2,1.0,"DEC 15, 2016",0021600384,MIL vs. CHI,39,3,4,15,30,203507,14,22016,3,2,1,W,27.6923076923,27.88,0.538020086083
7,5,0,4,3,0,0.0,23,13,0.565,6,4,0.667,"DEC 12, 2016",0021600362,MIL @ TOR,39,5,4,-11,30,203507,9,22016,3,0,1,L,27.6923076923,25.64,0.585023400936
8,7,0,10,2,1,0.5,18,11,0.611,7,5,0.714,"DEC 10, 2016",0021600346,MIL @ WAS,41,3,3,1,28,203507,13,22016,0,7,1,L,24.5853658537,21.08,0.664136622391
9,1,1,6,4,1,0.25,12,5,0.417,4,3,0.75,"DEC 09, 2016",0021600340,MIL vs. ATL,24,0,5,-1,14,203507,6,22016,0,6,1,L,21.0,13.76,0.508720930233
10,11,4,10,3,0,0.0,11,4,0.364,10,7,0.7,"DEC 07, 2016",0021600325,MIL vs. POR,40,2,3,-3,15,203507,12,22016,2,3,1,W,13.5,15.4,0.487012987013
11,2,1,9,1,1,1.0,12,6,0.5,10,9,0.9,"DEC 05, 2016",0021600309,MIL vs. SAS,29,2,5,-3,22,203507,11,22016,2,2,1,L,27.3103448276,16.4,0.670731707317
12,6,5,9,3,1,0.333,9,5,0.556,8,5,0.625,"DEC 03, 2016",0021600291,MIL vs. BKN,35,1,4,13,16,203507,10,22016,2,3,1,W,16.4571428571,12.52,0.638977635783
13,8,2,6,5,2,0.4,14,7,0.5,9,7,0.778,"DEC 01, 2016",0021600277,MIL @ BKN,30,2,4,14,23,203507,8,22016,4,0,1,W,27.6,17.96,0.640311804009
14,5,2,11,2,1,0.5,19,13,0.684,10,7,0.7,"NOV 29, 2016",0021600262,MIL vs. CLE,35,1,4,20,34,203507,12,22016,5,6,1,W,34.9714285714,23.4,0.726495726496
15,4,3,8,1,1,1.0,11,7,0.636,4,3,0.75,"NOV 27, 2016",0021600248,MIL @ ORL,31,1,4,9,18,203507,9,22016,1,6,1,W,20.9032258065,12.76,0.705329153605
16,11,0,6,1,0,0.0,17,12,0.706,6,5,0.833,"NOV 25, 2016",0021600232,MIL vs. TOR,35,0,4,-3,29,203507,6,22016,1,4,1,L,29.8285714286,19.64,0.738289205703
17,10,3,8,2,0,0.0,13,6,0.462,9,9,1.0,"NOV 21, 2016",0021600204,MIL vs. ORL,39,2,4,14,21,203507,10,22016,5,4,1,W,19.3846153846,16.96,0.619103773585
18,6,1,4,3,1,0.333,23,10,0.435,11,9,0.818,"NOV 19, 2016",0021600191,MIL vs. GSW,41,0,5,-4,30,203507,4,22016,2,4,1,L,26.3414634146,27.84,0.538793103448
19,4,4,6,2,0,0.0,15,5,0.333,5,4,0.8,"NOV 17, 2016",0021600170,MIL @ MIA,35,1,4,-20,14,203507,7,22016,0,1,1,L,14.4,17.2,0.406976744186
20,7,2,11,2,0,0.0,22,11,0.5,6,4,0.667,"NOV 16, 2016",0021600163,MIL @ ATL,40,4,4,4,26,203507,15,22016,1,4,1,L,23.4,24.64,0.527597402597
21,5,4,6,1,0,0.0,13,9,0.692,13,9,0.692,"NOV 12, 2016",0021600137,MIL vs. MEM,38,0,5,3,27,203507,6,22016,4,5,1,W,25.5789473684,18.72,0.721153846154
22,1,2,6,0,0,0.0,16,7,0.438,4,3,0.75,"NOV 10, 2016",0021600117,MIL vs. NOP,35,4,5,-13,17,203507,10,22016,1,3,1,L,17.4857142857,17.76,0.478603603604
23,2,2,5,5,1,0.2,12,4,0.333,4,2,0.5,"NOV 06, 2016",0021600090,MIL @ DAL,26,2,5,-12,11,203507,7,22016,3,5,1,L,15.2307692308,13.76,0.399709302326
24,8,1,5,1,0,0.0,9,5,0.556,8,7,0.875,"NOV 05, 2016",0021600085,MIL vs. SAC,25,3,3,25,17,203507,8,22016,4,4,1,W,24.48,12.52,0.678913738019
25,9,2,5,2,0,0.0,18,11,0.611,7,5,0.714,"NOV 03, 2016",0021600066,MIL vs. IND,34,2,1,20,27,203507,7,22016,2,4,1,W,28.5882352941,21.08,0.640417457306
26,7,2,6,6,1,0.167,19,10,0.526,4,3,0.75,"NOV 01, 2016",0021600051,MIL @ NOP,34,3,5,10,24,203507,9,22016,1,2,1,W,25.4117647059,20.76,0.578034682081
27,8,3,8,3,1,0.333,16,5,0.313,6,6,1.0,"OCT 30, 2016",0021600038,MIL @ DET,35,0,0,-11,17,203507,8,22016,0,2,1,L,17.4857142857,18.64,0.456008583691
28,3,2,9,1,0,0.0,18,10,0.556,1,1,1.0,"OCT 29, 2016",0021600031,MIL vs. BKN,35,1,2,16,21,203507,10,22016,2,4,1,W,21.6,18.44,0.569414316703
29,5,1,8,2,1,0.5,21,13,0.619,6,4,0.667,"OCT 26, 2016",0021600008,MIL vs. CHA,39,1,5,-5,31,203507,9,22016,1,1,1,L,28.6153846154,23.64,0.655668358714
