,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,3,0,7,11,2,0.182,27,12,0.444,9,8,0.889,"JAN 13, 2017",0021600598,POR vs. ORL,37,1,1,-12,34,203081,8,22016,0,2,1,L,33.0810810811,30.96,54.9095607235
1,3,0,3,4,1,0.25,15,5,0.333,3,3,1.0,"JAN 11, 2017",0021600585,POR vs. CLE,32,0,1,12,14,203081,3,22016,0,1,1,W,15.75,16.32,42.8921568627
2,6,1,5,6,1,0.167,21,7,0.333,6,5,0.833,"JAN 10, 2017",0021600577,POR @ LAL,31,3,3,14,20,203081,8,22016,0,2,1,W,23.2258064516,23.64,42.3011844332
3,5,0,9,9,3,0.333,16,7,0.438,4,3,0.75,"JAN 08, 2017",0021600559,POR vs. DET,43,0,0,4,20,203081,9,22016,0,5,1,L,16.7441860465,17.76,56.3063063063
4,10,0,5,10,4,0.4,14,7,0.5,4,3,0.75,"JAN 05, 2017",0021600542,POR vs. LAL,36,0,3,28,21,203081,5,22016,0,2,1,W,21.0,15.76,66.6243654822
5,10,0,5,5,1,0.2,19,7,0.368,2,1,0.5,"DEC 23, 2016",0021600454,POR vs. SAS,37,0,3,-10,16,203081,5,22016,1,2,1,L,15.5675675676,19.88,40.2414486922
6,4,0,3,9,3,0.333,23,10,0.435,6,6,1.0,"DEC 21, 2016",0021600436,POR vs. DAL,39,0,0,2,29,203081,3,22016,1,6,1,L,26.7692307692,25.64,56.5522620905
7,16,0,4,10,1,0.1,20,6,0.3,12,11,0.917,"DEC 20, 2016",0021600428,POR @ SAC,39,0,1,3,24,203081,4,22016,0,0,1,L,22.1538461538,25.28,47.4683544304
8,1,0,2,3,1,0.333,15,8,0.533,3,3,1.0,"DEC 17, 2016",0021600405,POR @ GSW,30,0,1,-29,20,203081,2,22016,1,2,1,L,24.0,16.32,61.2745098039
9,10,0,3,8,4,0.5,22,13,0.591,11,10,0.909,"DEC 15, 2016",0021600386,POR @ DEN,38,0,2,-11,40,203081,3,22016,0,5,1,L,37.8947368421,26.84,74.5156482861
10,9,0,0,5,1,0.2,13,7,0.538,2,2,1.0,"DEC 13, 2016",0021600373,POR vs. OKC,30,2,1,4,17,203081,2,22016,1,3,1,W,20.4,13.88,61.2391930836
11,8,1,5,7,4,0.571,17,7,0.412,6,6,1.0,"DEC 12, 2016",0021600366,POR @ LAC,37,0,2,1,24,203081,5,22016,1,2,1,L,23.3513513514,19.64,61.099796334
12,9,0,2,14,5,0.357,24,10,0.417,9,8,0.889,"DEC 10, 2016",0021600348,POR @ IND,37,1,4,-1,33,203081,3,22016,0,2,1,L,32.1081081081,27.96,59.0128755365
13,2,0,2,7,2,0.286,18,6,0.333,7,5,0.714,"DEC 08, 2016",0021600333,POR @ MEM,36,1,5,-4,19,203081,3,22016,1,1,1,L,19.0,21.08,45.0664136622
14,6,0,7,13,5,0.385,18,8,0.444,9,9,1.0,"DEC 07, 2016",0021600325,POR @ MIL,39,0,1,4,30,203081,7,22016,0,2,1,L,27.6923076923,21.96,68.306010929
15,7,3,3,6,3,0.5,24,11,0.458,5,5,1.0,"DEC 05, 2016",0021600308,POR @ CHI,34,0,2,1,30,203081,3,22016,2,0,1,W,31.7647058824,26.2,57.2519083969
16,6,0,4,6,2,0.333,19,6,0.316,6,5,0.833,"DEC 03, 2016",0021600298,POR vs. MIA,35,0,3,2,19,203081,4,22016,1,2,1,W,19.5428571429,21.64,43.9001848429
17,10,0,5,6,1,0.167,18,11,0.611,7,5,0.714,"NOV 30, 2016",0021600275,POR vs. IND,35,0,3,26,28,203081,5,22016,4,1,1,W,28.8,21.08,66.4136622391
18,5,0,4,8,2,0.25,20,7,0.35,13,11,0.846,"NOV 27, 2016",0021600251,POR vs. HOU,38,1,2,-15,27,203081,5,22016,1,7,1,L,25.5789473684,25.72,52.4883359253
19,11,1,4,7,3,0.429,19,9,0.474,7,6,0.857,"NOV 25, 2016",0021600237,POR vs. NOP,36,0,2,18,27,203081,4,22016,0,1,1,W,27.0,22.08,61.1413043478
20,11,0,7,7,5,0.714,21,13,0.619,9,9,1.0,"NOV 23, 2016",0021600215,POR @ CLE,38,0,4,-16,40,203081,7,22016,0,2,1,L,37.8947368421,24.96,80.1282051282
21,6,0,5,6,2,0.333,18,8,0.444,4,4,1.0,"NOV 22, 2016",0021600208,POR @ NYK,35,0,1,-3,22,203081,5,22016,2,5,1,L,22.6285714286,19.76,55.6680161943
22,5,1,4,5,0,0.0,14,8,0.571,4,2,0.5,"NOV 20, 2016",0021600194,POR @ BKN,28,0,1,13,18,203081,4,22016,1,2,1,W,23.1428571429,15.76,57.1065989848
23,2,0,1,11,4,0.364,24,8,0.333,7,7,1.0,"NOV 18, 2016",0021600177,POR @ NOP,36,2,3,-17,27,203081,3,22016,1,3,1,L,27.0,27.08,49.8522895126
24,5,1,4,5,1,0.2,17,7,0.412,5,3,0.6,"NOV 17, 2016",0021600171,POR @ HOU,34,1,1,-24,18,203081,5,22016,0,3,1,L,19.0588235294,19.2,46.875
25,4,0,4,5,1,0.2,22,7,0.318,4,4,1.0,"NOV 15, 2016",0021600156,POR vs. CHI,38,1,1,-23,19,203081,5,22016,1,3,1,L,18.0,23.76,39.9831649832
26,6,0,6,7,3,0.429,18,7,0.389,15,15,1.0,"NOV 13, 2016",0021600144,POR vs. DEN,33,2,0,19,32,203081,8,22016,4,1,1,W,34.9090909091,24.6,65.0406504065
27,7,0,1,10,5,0.5,19,12,0.632,9,7,0.778,"NOV 11, 2016",0021600128,POR vs. SAC,42,0,1,-1,36,203081,1,22016,0,5,1,W,30.8571428571,22.96,78.3972125436
28,1,0,1,4,0,0.0,10,1,0.1,6,6,1.0,"NOV 09, 2016",0021600115,POR @ LAC,28,0,3,-32,8,203081,1,22016,0,3,1,L,10.2857142857,12.64,31.6455696203
29,3,0,3,8,3,0.375,23,12,0.522,12,11,0.917,"NOV 08, 2016",0021600103,POR vs. PHX,37,2,4,9,38,203081,5,22016,0,4,1,W,36.972972973,28.28,67.1852899576
30,7,0,6,8,2,0.25,11,3,0.273,11,11,1.0,"NOV 06, 2016",0021600088,POR @ MEM,33,1,3,3,19,203081,7,22016,1,3,1,W,20.7272727273,15.84,59.9747474747
31,4,0,4,6,5,0.833,18,12,0.667,14,13,0.929,"NOV 04, 2016",0021600076,POR @ DAL,37,0,4,17,42,203081,4,22016,0,1,1,W,40.8648648649,24.16,86.9205298013
