,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
79,26.0,0.187,21.4,1.42,5,"375,1610612757",109.0,0.056,0.442,43,10.8,16,4.0,0.372,4,3,42.2,-8.6,100.4,0.007,83.9,0.064,375,Isaiah Rider,0.031,POR,1610612757,15.1,0.525,0.187,1,0.25
80,26.0,0.333,50.0,1.0,5,"1096,1610612737",148.7,0.333,0.0,0,0.0,0,0.0,0.0,3,2,2.1,-81.4,67.3,0.0,87.24,-0.059,1096,Ivano Newbill,0.111,ATL,1610612737,50.0,0.0,0.072,1,0.333
81,24.0,0.125,14.0,1.17,5,"469,1610612748",98.5,0.127,0.452,168,9.9,65,3.8,0.387,17,9,33.9,-3.0,95.5,0.045,85.55,0.069,469,Jamal Mashburn,0.086,MIA,1610612748,12.0,0.48,0.188,8,0.471
82,26.0,0.111,18.8,3.0,5,"381,1610612750",112.7,0.077,0.583,12,6.0,5,2.5,0.417,2,2,16.2,10.1,122.8,0.03,90.09,0.075,381,James Robinson,0.051,MIN,1610612750,6.3,0.583,0.183,0,0.0
83,29.0,0.125,25.8,0.5,5,"1114,1610612764",120.8,0.125,0.0,0,0.0,0,0.0,0.0,3,3,3.9,-15.9,105.0,0.125,88.26,-0.386,1114,Jaren Jackson,0.125,WAS,1610612764,51.5,0.0,0.131,0,0.0
84,24.0,0.144,22.7,1.25,5,"679,1610612741",102.8,0.13,0.455,33,1.9,15,0.9,0.455,17,3,10.4,-0.4,102.4,0.166,85.82,0.063,679,Jason Caffey,0.149,CHI,1610612741,18.1,0.523,0.14,14,0.824
85,24.0,0.377,39.7,3.77,5,"467,1610612756",115.2,0.137,0.472,53,10.6,21,4.2,0.396,5,3,42.8,-13.5,101.6,0.022,94.54,0.11,467,Jason Kidd,0.082,PHX,1610612756,10.5,0.489,0.159,2,0.4
86,34.0,0.175,20.1,2.03,5,"204,1610612762",105.0,0.111,0.478,208,10.4,90,4.5,0.433,20,7,36.3,5.6,110.6,0.039,86.68,0.11,204,Jeff Hornacek,0.076,UTA,1610612762,9.9,0.571,0.194,13,0.65
87,18.0,0.0,0.0,0.0,5,"979,1610612757",101.7,0.333,0.0,2,1.0,0,0.0,0.0,2,2,1.9,-21.8,79.9,0.0,101.18,-0.238,979,Jermaine O'Neal,0.143,POR,1610612757,0.0,0.0,0.329,0,0.0
88,35.0,0.112,23.2,4.67,5,"760,1610612747",97.4,0.195,0.486,35,3.9,17,1.9,0.486,9,5,24.4,17.4,114.9,0.093,82.79,0.107,760,Jerome Kersey,0.148,LAL,1610612747,5.0,0.565,0.11,4,0.444
89,24.0,0.0,0.0,0.0,5,"966,1610612765",54.3,0.5,1.0,2,2.0,2,2.0,1.0,1,1,5.3,45.0,99.4,0.0,117.19,0.667,966,Jerome Williams,0.3,DET,1610612765,33.3,1.0,0.213,0,0.0
90,24.0,0.0,0.0,0.0,5,"29,1610612760",83.5,0.056,0.571,7,1.4,4,0.8,0.571,5,2,5.9,45.0,128.4,0.05,87.54,0.005,29,Jim McIlvaine,0.053,SEA,1610612760,11.3,0.571,0.154,3,0.6
91,34.0,0.079,11.7,1.67,5,"247,1610612765",103.5,0.048,0.41,61,12.2,22,4.4,0.361,5,3,44.2,1.1,104.6,0.011,81.03,0.062,247,Joe Dumars,0.028,DET,1610612765,7.0,0.494,0.185,2,0.4
92,27.0,0.2,18.0,0.79,5,"180,1610612748",93.7,0.053,0.47,33,2.2,13,0.9,0.394,15,7,8.7,-9.4,84.3,0.054,87.2,0.041,180,John Crotty,0.054,MIA,1610612748,22.9,0.513,0.19,8,0.533
