,AGE,BLK,CFID,CFPARAMS,DEF_RATING,DEF_WS,DREB,DREB_PCT,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PCT_BLK,PCT_DREB,PCT_STL,PLAYER_ID,PLAYER_NAME,STL,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,25.0,0.0,5,"358,1610612753",94.5,,0.056,0.13,1,0,0.433,0.075,0.262,0.224,0.879,0.0,0.15,0.5,358,Anfernee Hardaway,0.019,ORL,1610612753,0,0.0
1,29.0,0.0,5,"423,1610612751",138.1,,0.07,0.133,1,0,0.416,0.387,0.423,0.07,1.092,0.0,0.222,0.0,423,Chris Gatling,0.0,NJN,1610612751,0,0.0
2,24.0,0.0,5,"185,1610612764",109.7,,0.086,0.273,1,0,0.399,0.086,0.344,0.229,0.803,0.0,0.333,0.0,185,Chris Webber,0.0,WAS,1610612764,0,0.0
3,27.0,0.0,5,"363,1610612737",90.6,,0.086,0.167,1,0,0.432,0.103,0.172,0.172,0.755,0.0,0.208,0.4,363,Christian Laettner,0.034,ATL,1610612737,0,0.0
4,34.0,0.0,5,"96,1610612760",123.8,,0.064,0.115,1,0,0.418,0.384,0.299,0.107,0.961,0.0,0.214,0.0,96,Detlef Schrempf,0.0,SEA,1610612760,0,0.0
5,31.0,0.032,5,"87,1610612737",101.9,,0.095,0.231,1,0,0.499,0.063,0.19,0.317,1.174,1.0,0.273,0.0,87,Dikembe Mutombo,0.0,ATL,1610612737,0,0.0
6,25.0,0.024,5,"224,1610612747",80.3,,0.0,0.0,1,0,0.4,0.144,0.144,0.048,0.793,0.25,0.0,0.5,224,Eddie Jones,0.024,LAL,1610612747,0,0.0
7,28.0,0.0,5,"56,1610612760",134.3,,0.057,0.125,1,0,0.404,0.382,0.255,0.226,1.103,0.0,0.25,0.5,56,Gary Payton,0.014,SEA,1610612760,0,0.0
8,30.0,0.0,5,"779,1610612766",110.8,,0.0,0.0,1,0,0.398,0.146,0.26,0.13,0.878,0.0,0.0,0.0,779,Glen Rice,0.0,CHH,1610612766,0,0.0
9,24.0,0.0,5,"255,1610612765",96.6,,0.017,0.036,1,0,0.413,0.034,0.169,0.169,0.811,0.0,0.042,0.333,255,Grant Hill,0.017,DET,1610612765,0,0.0
10,34.0,0.0,5,"165,1610612745",130.5,,0.018,0.042,1,0,0.409,0.306,0.252,0.252,1.15,0.0,0.083,0.0,165,Hakeem Olajuwon,0.0,HOU,1610612745,0,0.0
11,34.0,0.0,5,"247,1610612765",103.2,,0.047,0.125,1,0,0.471,0.094,0.283,0.377,1.038,0.0,0.167,0.0,247,Joe Dumars,0.0,DET,1610612765,0,0.0
12,35.0,0.0,5,"304,1610612762",108.7,,0.0,0.0,1,0,0.427,0.217,0.087,0.152,0.977,0.0,0.0,0.5,304,John Stockton,0.022,UTA,1610612762,0,0.0
13,33.0,0.04,5,"252,1610612762",106.1,,0.06,0.143,1,0,0.419,0.161,0.121,0.141,0.945,1.0,0.231,0.0,252,Karl Malone,0.0,UTA,1610612762,0,0.0
14,21.0,0.046,5,"708,1610612750",107.2,,0.186,0.276,1,0,0.415,0.511,0.139,0.07,0.86,0.667,0.533,0.0,708,Kevin Garnett,0.0,MIN,1610612750,0,0.0
15,26.0,0.0,5,"84,1610612744",114.6,,0.035,0.061,1,0,0.406,0.441,0.176,0.176,0.97,0.0,0.118,0.0,84,Latrell Sprewell,0.0,GSW,1610612744,0,0.0
16,34.0,0.0,5,"893,1610612741",94.2,,0.131,0.258,1,0,0.433,0.066,0.164,0.229,0.836,0.0,0.32,0.25,893,Michael Jordan,0.016,CHI,1610612741,0,0.0
17,32.0,0.0,5,"782,1610612758",110.1,,0.037,0.077,1,0,0.4,0.276,0.295,0.184,1.013,0.0,0.143,0.0,782,Mitch Richmond,0.0,SAC,1610612758,0,0.0
18,31.0,0.0,5,"937,1610612741",96.0,,0.066,0.133,1,0,0.402,0.099,0.132,0.066,0.809,0.0,0.16,0.0,937,Scottie Pippen,0.0,CHI,1610612741,0,0.0
19,27.0,0.0,5,"431,1610612760",121.9,,0.056,0.13,1,0,0.399,0.282,0.188,0.3,1.107,0.0,0.25,0.333,431,Shawn Kemp,0.019,SEA,1610612760,0,0.0
20,27.0,0.0,5,"210,1610612739",109.5,,0.094,0.286,1,0,0.403,0.117,0.234,0.187,0.935,0.0,0.333,0.5,210,Terrell Brandon,0.047,CLE,1610612739,0,0.0
21,30.0,0.0,5,"896,1610612748",120.1,,0.079,0.2,1,0,0.374,0.185,0.317,0.211,0.871,0.0,0.3,0.333,896,Tim Hardaway,0.026,MIA,1610612748,0,0.0
22,27.0,0.0,5,"339,1610612750",82.1,,0.124,0.227,1,0,0.402,0.273,0.099,0.074,0.77,0.0,0.385,0.0,339,Tom Gugliotta,0.0,MIN,1610612750,0,0.0
23,25.0,0.0,5,"452,1610612749",113.6,,0.089,0.25,1,0,0.374,0.089,0.285,0.178,0.927,0.0,0.294,0.2,452,Vin Baker,0.018,MIL,1610612749,0,0.0
