,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,25.0,0.056,0.0,0.0,5,"358,1610612753",0,0.056,0.093,0.056,0.6,0.187,0.131,0.7,0.037,0.037,1.0,1,0,0.433,0.056,0.037,0.0,358,Anfernee Hardaway,0.206,0.355,0.112,0.019,0,ORL,1610612753,0.0,0,0.0
1,29.0,0.0,0.0,0.0,5,"423,1610612751",0,0.07,0.0,0.0,0.0,0.282,0.035,0.125,0.0,0.0,0.0,1,0,0.416,0.035,0.035,0.0,423,Chris Gatling,-0.317,0.07,0.106,0.0,0,NJN,1610612751,0.0,0,0.0
2,24.0,0.057,0.0,0.0,5,"185,1610612764",0,0.086,0.0,0.0,0.0,0.115,0.029,0.25,0.0,0.0,0.0,1,0,0.399,0.029,0.086,0.0,185,Chris Webber,-0.172,0.057,0.115,0.0,0,WAS,1610612764,0.086,0,0.0
3,27.0,0.051,0.0,0.0,5,"363,1610612737",0,0.086,0.0,0.0,0.0,0.086,0.051,0.6,0.017,0.017,1.0,1,0,0.432,0.051,0.069,0.0,363,Christian Laettner,0.395,0.12,0.137,0.034,0,ATL,1610612737,0.034,0,0.0
4,34.0,0.043,0.0,0.0,5,"96,1610612760",0,0.064,0.064,0.021,0.333,0.171,0.107,0.625,0.021,0.0,0.0,1,0,0.418,0.043,0.064,0.0,96,Detlef Schrempf,-0.192,0.235,0.107,0.0,0,SEA,1610612760,0.043,0,0.0
5,31.0,0.0,0.032,0.032,5,"87,1610612737",0,0.095,0.0,0.0,0.0,0.127,0.032,0.25,0.063,0.032,0.5,1,0,0.499,0.095,0.0,0.0,87,Dikembe Mutombo,-0.286,0.095,0.19,0.0,0,ATL,1610612737,0.032,0,0.0
6,25.0,0.072,0.024,0.0,5,"224,1610612747",0,0.0,0.024,0.0,0.0,0.096,0.072,0.75,0.168,0.096,0.571,1,0,0.4,0.024,0.024,0.0,224,Eddie Jones,0.361,0.24,0.024,0.024,0,LAL,1610612747,0.072,0,0.0
7,28.0,0.127,0.0,0.0,5,"56,1610612760",0,0.057,0.071,0.014,0.2,0.212,0.099,0.467,0.028,0.028,1.0,1,0,0.404,0.0,0.028,0.0,56,Gary Payton,-0.325,0.24,0.057,0.014,0,SEA,1610612760,0.057,0,0.0
8,30.0,0.016,0.0,0.033,5,"779,1610612766",0,0.0,0.13,0.065,0.5,0.39,0.163,0.417,0.033,0.033,1.0,1,0,0.398,0.016,0.033,0.0,779,Glen Rice,0.146,0.423,0.016,0.0,0,CHH,1610612766,0.016,0,0.0
9,24.0,0.034,0.0,0.0,5,"255,1610612765",0,0.017,0.0,0.0,0.0,0.101,0.068,0.667,0.068,0.051,0.75,1,0,0.413,0.034,0.034,0.0,255,Grant Hill,0.186,0.186,0.051,0.017,0,DET,1610612765,0.051,0,0.0
