,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,26.0,0.094,0.0,0.0,5,"358,1610612753",0,0.0,0.031,0.0,0.0,0.157,0.094,0.6,0.0,0.0,0.0,1,0,0.387,0.0,0.0,0.0,358,Anfernee Hardaway,0.252,0.189,0.0,0.0,0,ORL,1610612753,0.031,1,1.0
1,21.0,0.074,0.0,0.025,5,"952,1610612738",0,0.049,0.074,0.0,0.0,0.196,0.049,0.25,0.0,0.0,0.0,1,0,0.378,0.025,0.0,0.0,952,Antoine Walker,0.393,0.098,0.074,0.025,0,BOS,1610612738,0.025,1,1.0
2,32.0,0.0,0.031,0.0,5,"764,1610612759",0,0.061,0.0,0.0,0.0,0.061,0.046,0.75,0.153,0.138,0.9,1,1,0.344,0.031,0.015,0.0,764,David Robinson,-0.107,0.23,0.092,0.031,0,SAS,1610612759,0.031,0,0.0
3,32.0,0.0,0.02,0.0,5,"87,1610612737",0,0.12,0.0,0.0,0.0,0.1,0.08,0.8,0.04,0.02,0.5,1,0,0.369,0.02,0.06,0.0,87,Dikembe Mutombo,0.259,0.179,0.139,0.0,0,ATL,1610612737,0.0,1,1.0
4,26.0,0.013,0.0,0.0,5,"224,1610612747",1,0.053,0.092,0.0,0.0,0.249,0.092,0.368,0.026,0.013,0.5,1,1,0.322,0.092,0.013,0.0,224,Eddie Jones,-0.092,0.197,0.144,0.026,0,LAL,1610612747,0.0,0,0.0
5,29.0,0.187,0.0,0.0,5,"56,1610612760",0,0.014,0.043,0.014,0.333,0.101,0.043,0.429,0.0,0.0,0.0,1,1,0.348,0.029,0.0,0.0,56,Gary Payton,-0.187,0.101,0.043,0.029,0,SEA,1610612760,0.058,0,0.0
6,31.0,0.0,0.0,0.022,5,"779,1610612766",0,0.0,0.134,0.089,0.667,0.313,0.134,0.429,0.0,0.0,0.0,1,0,0.361,0.022,0.0,0.0,779,Glen Rice,-0.112,0.357,0.022,0.0,0,CHH,1610612766,0.022,1,1.0
7,25.0,0.067,0.0,0.0,5,"255,1610612765",0,0.04,0.013,0.013,1.0,0.147,0.093,0.636,0.0,0.0,0.0,1,0,0.366,0.0,0.013,0.0,255,Grant Hill,0.186,0.2,0.04,0.013,0,DET,1610612765,0.0,1,1.0
8,25.0,0.152,0.0,0.0,5,"467,1610612756",0,0.017,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,1,1,0.312,0.0,0.034,0.0,467,Jason Kidd,-0.034,0.0,0.017,0.0,0,PHX,1610612756,0.034,0,0.0
9,30.0,0.019,0.0,0.0,5,"420,1610612751",0,0.134,0.0,0.0,0.0,0.058,0.038,0.667,0.0,0.0,0.0,1,0,0.365,0.058,0.038,0.0,420,Jayson Williams,0.173,0.077,0.192,0.0,0,NJN,1610612751,0.0,1,1.0
10,34.0,0.045,0.0,0.0,5,"252,1610612762",0,0.067,0.0,0.0,0.0,0.089,0.045,0.5,0.0,0.0,0.0,1,1,0.379,0.0,0.022,0.0,252,Karl Malone,-0.223,0.089,0.067,0.045,0,UTA,1610612762,0.0,0,0.0
11,22.0,0.033,0.017,0.0,5,"708,1610612750",0,0.05,0.017,0.0,0.0,0.184,0.1,0.545,0.0,0.0,0.0,1,1,0.358,0.017,0.0,0.0,708,Kevin Garnett,-0.218,0.201,0.067,0.033,0,MIN,1610612750,0.05,0,0.0
12,19.0,0.015,0.0,0.0,5,"977,1610612747",0,0.061,0.046,0.03,0.667,0.244,0.107,0.438,0.03,0.03,1.0,1,1,0.343,0.03,0.015,0.0,977,Kobe Bryant,-0.244,0.274,0.091,0.03,0,LAL,1610612747,0.015,0,0.0
13,35.0,0.096,0.0,0.0,5,"893,1610612741",0,0.06,0.012,0.012,1.0,0.217,0.12,0.556,0.036,0.024,0.667,1,0,0.379,0.012,0.0,0.0,893,Michael Jordan,0.289,0.277,0.072,0.036,0,CHI,1610612741,0.024,1,1.0
14,33.0,0.043,0.0,0.0,5,"782,1610612758",0,0.022,0.043,0.0,0.0,0.238,0.086,0.364,0.0,0.0,0.0,1,1,0.361,0.0,0.0,0.0,782,Mitch Richmond,0.022,0.173,0.022,0.0,0,SAC,1610612758,0.0,0,0.0
15,26.0,0.034,0.0,0.0,5,"89,1610612747",0,0.034,0.101,0.017,0.167,0.236,0.084,0.357,0.034,0.034,1.0,1,1,0.337,0.017,0.0,0.0,89,Nick Van Exel,-0.185,0.219,0.051,0.0,0,LAL,1610612747,0.034,0,0.0
16,32.0,0.0,0.0,0.0,5,"397,1610612754",0,0.0,0.038,0.019,0.5,0.152,0.114,0.75,0.038,0.019,0.5,1,0,0.379,0.0,0.038,0.0,397,Reggie Miller,0.152,0.266,0.0,0.019,0,IND,1610612754,0.0,1,1.0
17,31.0,0.072,0.036,0.0,5,"22,1610612754",0,0.09,0.0,0.0,0.0,0.126,0.054,0.429,0.072,0.072,1.0,1,0,0.382,0.036,0.054,0.0,22,Rik Smits,0.162,0.18,0.126,0.0,0,IND,1610612754,0.0,1,1.0
18,26.0,0.021,0.0,0.021,5,"406,1610612747",0,0.042,0.0,0.0,0.0,0.209,0.105,0.5,0.084,0.042,0.5,1,1,0.373,0.042,0.042,0.0,406,Shaquille O'Neal,-0.272,0.251,0.084,0.0,0,LAL,1610612747,0.042,0,0.0
19,28.0,0.029,0.0,0.015,5,"431,1610612739",1,0.131,0.015,0.0,0.0,0.146,0.073,0.5,0.029,0.029,1.0,1,0,0.367,0.029,0.029,0.0,431,Shawn Kemp,0.131,0.175,0.16,0.058,0,CLE,1610612739,0.058,1,1.0
20,29.0,0.0,0.0,0.0,5,"120,1610612737",0,0.022,0.109,0.044,0.4,0.262,0.131,0.5,0.0,0.0,0.0,1,0,0.35,0.044,0.0,0.0,120,Steven Smith,0.022,0.306,0.066,0.0,0,ATL,1610612737,0.0,1,1.0
21,22.0,0.021,0.0,0.0,5,"1495,1610612759",0,0.215,0.021,0.0,0.0,0.086,0.021,0.25,0.0,0.0,0.0,1,1,0.295,0.021,0.0,0.0,1495,Tim Duncan,0.0,0.043,0.236,0.0,0,SAS,1610612759,0.043,0,0.0
22,31.0,0.124,0.0,0.0,5,"896,1610612748",0,0.021,0.104,0.041,0.4,0.166,0.062,0.375,0.0,0.0,0.0,1,0,0.357,0.0,0.0,0.0,896,Tim Hardaway,-0.021,0.166,0.021,0.0,0,MIA,1610612748,0.124,1,1.0
23,26.0,0.0,0.0,0.032,5,"452,1610612760",0,0.032,0.0,0.0,0.0,0.19,0.047,0.25,0.032,0.032,1.0,1,1,0.336,0.095,0.016,0.0,452,Vin Baker,-0.222,0.127,0.127,0.016,0,SEA,1610612760,0.0,0,0.0
