,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0020501130,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,10:41 PM
1,0,10,1,0020501130,Jump Ball Marion vs. Brown: Tip to Diaw,,12:00,1,4,5,4,1890,Shawn Marion,PHX,Phoenix,1610612756.0,Suns,2198,Kwame Brown,LAL,Los Angeles,1610612747.0,Lakers,2564,Boris Diaw,PHX,Phoenix,1610612756.0,Suns,,,,10:41 PM
2,1,2,2,0020501130,MISS Nash 26' 3PT Jump Shot,,11:53,1,4,0,0,959,Steve Nash,PHX,Phoenix,1610612756.0,Suns,0,,,,,,0,,,,,,,,,10:42 PM
3,0,4,3,0020501130,,,11:51,1,3,0,0,1610612747,,,,,,0,,,,,,0,,,,,,,,Lakers Rebound,10:42 PM
4,1,2,4,0020501130,,,11:37,1,5,0,0,2470,Smush Parker,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,MISS Parker 18' Jump Shot,10:43 PM
5,0,4,5,0020501130,Marion REBOUND (Off:0 Def:1),,11:35,1,4,0,0,1890,Shawn Marion,PHX,Phoenix,1610612756.0,Suns,0,,,,,,0,,,,,,,,,10:43 PM
6,1,1,6,0020501130,Jones 21' Jump Shot (2 PTS) (Nash 1 AST),,11:30,1,4,4,0,2592,James Jones,PHX,Phoenix,1610612756.0,Suns,959,Steve Nash,PHX,Phoenix,1610612756.0,Suns,0,,,,,,0 - 2,2,,10:43 PM
7,1,1,7,0020501130,,,11:06,1,5,0,0,977,Kobe Bryant,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,2 - 2,TIE,Bryant 20' Jump Shot (2 PTS),10:43 PM
8,1,1,8,0020501130,Nash 25' 3PT Jump Shot (3 PTS),,10:57,1,4,0,0,959,Steve Nash,PHX,Phoenix,1610612756.0,Suns,0,,,,,,0,,,,,,2 - 5,3,,10:43 PM
9,3,2,9,0020501130,,,10:40,1,5,0,0,2198,Kwame Brown,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,MISS Brown 7' Hook Shot,10:44 PM
