,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0020500684,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,1:30 PM
1,4,7,4,0020500684,,,12:00,1,5,0,1,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,O'Neal Violation:Jump Ball,1:30 PM
2,0,10,1,0020500684,Jump Ball Collins vs. O'Neal: Tip to,,12:00,1,4,5,2,2215,Jason Collins,NJN,New Jersey,1610612751.0,Nets,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,1610612751,,,,,,,,,1:30 PM
3,1,2,2,0020500684,MISS Collins 15' Jump Shot,,11:46,1,4,0,0,2215,Jason Collins,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:31 PM
4,0,4,3,0020500684,,,11:45,1,5,0,0,1899,James Posey,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,Posey REBOUND (Off:0 Def:1),1:31 PM
5,2,5,5,0020500684,Collins STEAL (1 STL),,11:30,1,5,4,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,2215,Jason Collins,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,O'Neal Lost Ball Turnover (P1.T1),1:31 PM
6,1,1,6,0020500684,Robinson 16' Jump Shot (2 PTS) (Carter 1 AST),,11:19,1,4,4,0,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0 - 2,2,,1:31 PM
7,1,2,8,0020500684,,,11:08,1,5,0,0,56,Gary Payton,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,MISS Payton 19' Jump Shot,1:31 PM
8,0,4,9,0020500684,Collins REBOUND (Off:0 Def:1),,11:06,1,4,0,0,2215,Jason Collins,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:31 PM
9,1,2,10,0020500684,MISS Carter 25' 3PT Jump Shot,,10:58,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:32 PM
10,0,4,11,0020500684,,,10:57,1,5,0,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,O'Neal REBOUND (Off:0 Def:1),1:32 PM
11,1,1,12,0020500684,,,10:51,1,5,5,0,2548,Dwyane Wade,MIA,Miami,1610612748.0,Heat,56,Gary Payton,MIA,Miami,1610612748.0,Heat,0,,,,,,2 - 2,TIE,Wade 15' Jump Shot (2 PTS) (Payton 1 AST),1:32 PM
12,3,2,13,0020500684,MISS Robinson 5' Hook Shot,,10:35,1,4,0,0,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:32 PM
13,0,4,14,0020500684,,,10:34,1,5,0,0,1899,James Posey,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,Posey REBOUND (Off:0 Def:2),1:32 PM
14,2,5,15,0020500684,Kidd STEAL (1 STL),,10:20,1,5,4,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,O'Neal Lost Ball Turnover (P2.T2),1:32 PM
15,61,1,16,0020500684,Carter  Driving Finger Roll (2 PTS),,10:14,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,2 - 4,2,,1:32 PM
16,2,5,17,0020500684,Robinson STEAL (1 STL),,9:55,1,5,4,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,O'Neal Lost Ball Turnover (P3.T3),1:33 PM
17,1,1,18,0020500684,Jefferson 16' Jump Shot (2 PTS) (Kidd 1 AST),,9:49,1,4,4,0,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,0,,,,,,2 - 6,4,,1:33 PM
18,1,1,19,0020500684,,,9:33,1,5,5,0,2548,Dwyane Wade,MIA,Miami,1610612748.0,Heat,56,Gary Payton,MIA,Miami,1610612748.0,Heat,0,,,,,,4 - 6,2,Wade 18' Jump Shot (4 PTS) (Payton 2 AST),1:33 PM
19,1,1,20,0020500684,Carter 9' Jump Shot (4 PTS) (Kidd 2 AST),,9:19,1,4,4,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,0,,,,,,4 - 8,4,,1:33 PM
20,1,2,21,0020500684,,,8:57,1,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,MISS Wade 19' Jump Shot,1:34 PM
21,0,4,22,0020500684,Robinson REBOUND (Off:0 Def:1),,8:54,1,4,0,0,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:34 PM
22,1,2,23,0020500684,MISS Carter 9' Jump Shot,,8:47,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:34 PM
23,0,4,24,0020500684,,,8:45,1,5,0,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,O'Neal REBOUND (Off:0 Def:2),1:34 PM
24,1,2,25,0020500684,,,8:34,1,5,0,0,1899,James Posey,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,MISS Posey 25' 3PT Jump Shot,1:34 PM
25,0,4,26,0020500684,Collins REBOUND (Off:0 Def:2),,8:32,1,4,0,0,2215,Jason Collins,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:34 PM
26,5,1,27,0020500684,Jefferson  Layup (4 PTS) (Kidd 3 AST),,8:26,1,4,4,0,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,0,,,,,,4 - 10,6,,1:34 PM
27,47,2,28,0020500684,,,8:03,1,5,0,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,MISS O'Neal 9' Turnaround Jump Shot,1:34 PM
28,0,4,29,0020500684,Kidd REBOUND (Off:0 Def:1),,8:01,1,4,0,0,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:34 PM
29,47,2,30,0020500684,MISS Carter 8' Turnaround Jump Shot,,7:50,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:35 PM
30,0,4,31,0020500684,,,7:49,1,5,0,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,O'Neal REBOUND (Off:0 Def:3),1:35 PM
31,1,9,32,0020500684,,,7:41,1,3,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,Heat Timeout: Regular (Reg.1 Short 0),1:35 PM
32,42,2,34,0020500684,Robinson BLOCK (1 BLK),,7:30,1,5,0,4,2548,Dwyane Wade,MIA,Miami,1610612748.0,Heat,0,,,,,,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,,,MISS Wade  Driving Layup,1:38 PM
33,0,4,35,0020500684,Carter REBOUND (Off:0 Def:1),,7:28,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:38 PM
34,1,1,36,0020500684,Kidd 17' Jump Shot (2 PTS),,7:18,1,4,0,0,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,4 - 12,8,,1:38 PM
35,1,1,37,0020500684,,,7:06,1,5,0,0,101134,Wayne Simien,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,6 - 12,6,Simien 18' Jump Shot (2 PTS),1:38 PM
36,6,6,69,0020500684,Collins AWAY.FROM.PLAY.FOUL (P1.T1),,7:06,1,4,5,1,2215,Jason Collins,NJN,New Jersey,1610612751.0,Nets,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,0,,,,,,,,,1:39 PM
37,10,3,38,0020500684,,,7:06,1,5,0,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,7 - 12,5,O'Neal Free Throw 1 of 1 (1 PTS),1:39 PM
38,1,1,39,0020500684,Robinson 16' Jump Shot (4 PTS) (Jefferson 1 AST),,6:49,1,4,4,0,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,7 - 14,7,,1:39 PM
39,39,5,40,0020500684,,,6:33,1,5,0,1,1899,James Posey,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,Posey Step Out of Bounds Turnover (P1.T4),1:39 PM
40,2,6,41,0020500684,,,6:21,1,5,4,1,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,O'Neal S.FOUL (P1.T1),1:40 PM
41,11,3,42,0020500684,Jefferson Free Throw 1 of 2 (5 PTS),,6:21,1,4,0,0,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,7 - 15,8,,1:40 PM
42,12,3,43,0020500684,Jefferson Free Throw 2 of 2 (6 PTS),,6:21,1,4,0,0,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,7 - 16,9,,1:40 PM
43,5,2,44,0020500684,,,6:08,1,5,0,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,MISS O'Neal  Layup,1:40 PM
44,0,4,45,0020500684,Kidd REBOUND (Off:0 Def:2),,6:07,1,4,0,0,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:40 PM
45,5,1,46,0020500684,Jefferson  Layup (8 PTS) (Robinson 1 AST),,5:56,1,4,4,0,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,7 - 18,11,,1:41 PM
46,1,6,47,0020500684,Carter P.FOUL (P1.T2),,5:44,1,4,5,1,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,2548,Dwyane Wade,MIA,Miami,1610612748.0,Heat,0,,,,,,,,,1:41 PM
47,0,8,48,0020500684,,,5:44,1,5,5,0,101134,Wayne Simien,MIA,Miami,1610612748.0,Heat,952,Antoine Walker,MIA,Miami,1610612748.0,Heat,0,,,,,,,,SUB: Walker FOR Simien,1:41 PM
48,0,8,49,0020500684,,,5:44,1,5,5,0,56,Gary Payton,MIA,Miami,1610612748.0,Heat,1715,Jason Williams,MIA,Miami,1610612748.0,Heat,0,,,,,,,,SUB: Williams FOR Payton,1:41 PM
49,52,1,50,0020500684,,,5:35,1,5,5,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,2548,Dwyane Wade,MIA,Miami,1610612748.0,Heat,0,,,,,,9 - 18,9,O'Neal  Alley Oop Dunk (3 PTS) (Wade 1 AST),1:41 PM
50,1,6,51,0020500684,,,5:17,1,5,4,1,1899,James Posey,MIA,Miami,1610612748.0,Heat,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,Posey P.FOUL (P1.T2),1:42 PM
51,40,5,52,0020500684,Robinson Out of Bounds Lost Ball Turnover (P1.T1),,5:13,1,4,0,0,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:42 PM
52,1,1,53,0020500684,,,4:54,1,5,5,0,952,Antoine Walker,MIA,Miami,1610612748.0,Heat,1715,Jason Williams,MIA,Miami,1610612748.0,Heat,0,,,,,,12 - 18,6,Walker  3PT Jump Shot (3 PTS) (Williams 1 AST),1:43 PM
53,2,6,54,0020500684,,,4:37,1,5,4,1,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,O'Neal S.FOUL (P2.T3),1:43 PM
54,0,8,55,0020500684,,,4:37,1,5,5,0,406,Shaquille O'Neal,MIA,Miami,1610612748.0,Heat,297,Alonzo Mourning,MIA,Miami,1610612748.0,Heat,0,,,,,,,,SUB: Mourning FOR O'Neal,1:43 PM
55,0,8,56,0020500684,SUB: Jackson FOR Collins,,4:37,1,4,4,0,2215,Jason Collins,NJN,New Jersey,1610612751.0,Nets,1531,Marc Jackson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,,1:43 PM
56,11,3,57,0020500684,Carter Free Throw 1 of 2 (5 PTS),,4:37,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,12 - 19,7,,1:43 PM
57,12,3,58,0020500684,Carter Free Throw 2 of 2 (6 PTS),,4:37,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,12 - 20,8,,1:44 PM
58,1,2,59,0020500684,,,4:22,1,5,0,0,1715,Jason Williams,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,MISS Williams 26' 3PT Jump Shot,1:44 PM
59,0,4,60,0020500684,Carter REBOUND (Off:0 Def:2),,4:21,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:44 PM
60,5,1,61,0020500684,Carter  Layup (8 PTS),,4:16,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,12 - 22,10,,1:44 PM
61,2,6,62,0020500684,,,4:16,1,5,4,1,297,Alonzo Mourning,MIA,Miami,1610612748.0,Heat,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,Mourning S.FOUL (P1.T4),1:44 PM
62,10,3,63,0020500684,Carter Free Throw 1 of 1 (9 PTS),,4:16,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,12 - 23,11,,1:45 PM
63,5,1,64,0020500684,,,4:00,1,5,5,0,297,Alonzo Mourning,MIA,Miami,1610612748.0,Heat,952,Antoine Walker,MIA,Miami,1610612748.0,Heat,0,,,,,,14 - 23,9,Mourning  Layup (2 PTS) (Walker 1 AST),1:45 PM
64,1,1,65,0020500684,Robinson 19' Jump Shot (6 PTS) (Kidd 4 AST),,3:41,1,4,4,0,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,0,,,,,,14 - 25,11,,1:45 PM
65,4,5,66,0020500684,,,3:25,1,5,0,1,952,Antoine Walker,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,Walker Traveling Turnover (P1.T5),1:46 PM
66,46,1,67,0020500684,Carter 6' Running Jump Shot (11 PTS),,3:11,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,14 - 27,13,,1:46 PM
67,2,9,68,0020500684,,,3:03,1,3,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,Heat Timeout: Short (Reg.1 Short 1),1:46 PM
68,42,2,71,0020500684,Robinson BLOCK (2 BLK),,2:57,1,5,0,4,1715,Jason Williams,MIA,Miami,1610612748.0,Heat,0,,,,,,361,Clifford Robinson,NJN,New Jersey,1610612751.0,Nets,,,MISS Williams  Driving Layup,1:48 PM
69,0,4,72,0020500684,Jackson REBOUND (Off:0 Def:1),,2:55,1,4,0,0,1531,Marc Jackson,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:48 PM
70,1,5,73,0020500684,Carter Bad Pass Turnover (P1.T2),,2:46,1,4,5,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,1899,James Posey,MIA,Miami,1610612748.0,Heat,0,,,,,,,,Posey STEAL (1 STL),1:48 PM
71,42,1,74,0020500684,,,2:37,1,5,5,0,952,Antoine Walker,MIA,Miami,1610612748.0,Heat,1715,Jason Williams,MIA,Miami,1610612748.0,Heat,0,,,,,,16 - 27,11,Walker  Driving Layup (5 PTS) (Williams 2 AST),1:48 PM
72,1,9,75,0020500684,NETS Timeout: Regular (Full 1 Short 0),,2:28,1,2,0,0,1610612751,,,,,,0,,,,,,0,,,,,,,,,1:48 PM
73,0,8,77,0020500684,SUB: Vaughn FOR Kidd,,2:28,1,4,4,0,467,Jason Kidd,NJN,New Jersey,1610612751.0,Nets,1521,Jacque Vaughn,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,,1:50 PM
74,1,6,78,0020500684,,,2:20,1,5,4,1,297,Alonzo Mourning,MIA,Miami,1610612748.0,Heat,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,Mourning P.FOUL (P2.PN),1:51 PM
75,0,8,79,0020500684,SUB: Wright FOR Jefferson,,2:20,1,4,4,0,2210,Richard Jefferson,NJN,New Jersey,1610612751.0,Nets,101120,Antoine Wright,NJN,New Jersey,1610612751.0,Nets,0,,,,,,,,,1:51 PM
76,11,3,80,0020500684,Carter Free Throw 1 of 2 (12 PTS),,2:20,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,16 - 28,12,,1:51 PM
77,12,3,81,0020500684,Carter Free Throw 2 of 2 (13 PTS),,2:20,1,4,0,0,1713,Vince Carter,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,16 - 29,13,,1:51 PM
78,46,2,82,0020500684,,,2:04,1,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,MISS Wade 5' Running Jump Shot,1:52 PM
79,0,4,83,0020500684,,,2:03,1,5,0,0,297,Alonzo Mourning,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,Mourning REBOUND (Off:1 Def:0),1:52 PM
80,7,1,84,0020500684,,,2:02,1,5,0,0,297,Alonzo Mourning,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,18 - 29,11,Mourning  Dunk (4 PTS),1:52 PM
81,4,5,85,0020500684,Wright Traveling Turnover (P1.T3),,1:43,1,4,0,1,101120,Antoine Wright,NJN,New Jersey,1610612751.0,Nets,0,,,,,,0,,,,,,,,,1:52 PM
