,Receiver_Id,Receiver_Name,Passer_Id,Passer_Name,Frequency,Pass,Assists
0,201166.0,"Brooks, Aaron",1626245.0,"Felicio, Cristiano",0.058,124.0,3.0
1,201166.0,"Brooks, Aaron",1626171.0,"Portis, Bobby",0.194,417.0,7.0
2,201166.0,"Brooks, Aaron",203946.0,"Bairstow, Cameron",0.02,43.0,0.0
3,201166.0,"Brooks, Aaron",203926.0,"McDermott, Doug",0.083,178.0,8.0
4,201166.0,"Brooks, Aaron",203503.0,"Snell, Tony",0.035,75.0,1.0
5,201166.0,"Brooks, Aaron",203200.0,"Holiday, Justin",0.022,47.0,2.0
6,201166.0,"Brooks, Aaron",202734.0,"Moore, E'Twaun",0.024,52.0,1.0
7,201166.0,"Brooks, Aaron",202710.0,"Butler, Jimmy",0.062,134.0,6.0
8,201166.0,"Brooks, Aaron",202703.0,"Mirotic, Nikola",0.136,291.0,4.0
9,201166.0,"Brooks, Aaron",201959.0,"Gibson, Taj",0.095,204.0,4.0
10,201166.0,"Brooks, Aaron",201565.0,"Rose, Derrick",0.019,40.0,1.0
11,201166.0,"Brooks, Aaron",201149.0,"Noah, Joakim",0.098,210.0,5.0
12,201166.0,"Brooks, Aaron",2550.0,"Hinrich, Kirk",0.015,32.0,1.0
13,201166.0,"Brooks, Aaron",2399.0,"Dunleavy, Mike",0.007,16.0,0.0
14,201166.0,"Brooks, Aaron",2200.0,"Gasol, Pau",0.131,282.0,6.0
15,203932.0,"Gordon, Aaron",1626209.0,"Hezonja, Mario",0.087,132.0,13.0
16,203932.0,"Gordon, Aaron",203951.0,"Appling, Keith",0.003,5.0,0.0
17,203932.0,"Gordon, Aaron",203906.0,"Marble, Devyn",0.01,15.0,3.0
18,203932.0,"Gordon, Aaron",203901.0,"Payton, Elfrid",0.199,301.0,39.0
19,203932.0,"Gordon, Aaron",203894.0,"Napier, Shabazz",0.076,115.0,11.0
20,203932.0,"Gordon, Aaron",203506.0,"Oladipo, Victor",0.173,262.0,33.0
21,203932.0,"Gordon, Aaron",203473.0,"Dedmon, Dewayne",0.028,43.0,3.0
22,203932.0,"Gordon, Aaron",203095.0,"Fournier, Evan",0.115,174.0,23.0
23,203932.0,"Gordon, Aaron",203094.0,"Nicholson, Andrew",0.024,37.0,1.0
24,203932.0,"Gordon, Aaron",202699.0,"Harris, Tobias",0.044,66.0,4.0
25,203932.0,"Gordon, Aaron",202696.0,"Vucevic, Nikola",0.091,138.0,12.0
26,203932.0,"Gordon, Aaron",201943.0,"Jennings, Brandon",0.039,59.0,6.0
27,203932.0,"Gordon, Aaron",201228.0,"Watson, CJ",0.048,73.0,7.0
28,203932.0,"Gordon, Aaron",201160.0,"Smith, Jason",0.048,73.0,5.0
29,203932.0,"Gordon, Aaron",101141.0,"Ilyasova, Ersan",0.006,9.0,0.0
30,203932.0,"Gordon, Aaron",101112.0,"Frye, Channing",0.009,14.0,1.0
31,1626151.0,"Harrison, Aaron",1626163.0,"Kaminsky, Frank",0.208,11.0,0.0
32,1626151.0,"Harrison, Aaron",203584.0,"Daniels, Troy",0.075,4.0,1.0
33,1626151.0,"Harrison, Aaron",203268.0,"Gutierrez, Jorge",0.264,14.0,1.0
34,1626151.0,"Harrison, Aaron",203148.0,"Roberts, Brian",0.226,12.0,2.0
35,1626151.0,"Harrison, Aaron",202689.0,"Walker, Kemba",0.019,1.0,0.0
36,1626151.0,"Harrison, Aaron",202391.0,"Lin, Jeremy",0.038,2.0,0.0
37,1626151.0,"Harrison, Aaron",201946.0,"Hansbrough, Tyler",0.075,4.0,0.0
38,1626151.0,"Harrison, Aaron",201150.0,"Hawes, Spencer",0.075,4.0,0.0
39,1626151.0,"Harrison, Aaron",101107.0,"Williams, Marvin",0.019,1.0,0.0
40,203940.0,"Payne, Adreian",1626157.0,"Towns, Karl-Anthony",0.043,21.0,1.0
41,203940.0,"Payne, Adreian",1626145.0,"Jones, Tyus",0.174,84.0,8.0
42,203940.0,"Payne, Adreian",204014.0,"Rudez, Damjan",0.027,13.0,0.0
43,203940.0,"Payne, Adreian",203952.0,"Wiggins, Andrew",0.077,37.0,3.0
44,203940.0,"Payne, Adreian",203897.0,"LaVine, Zach",0.195,94.0,6.0
45,203940.0,"Payne, Adreian",203498.0,"Muhammad, Shabazz",0.093,45.0,5.0
46,203940.0,"Payne, Adreian",203476.0,"Dieng, Gorgui",0.056,27.0,2.0
47,203940.0,"Payne, Adreian",202962.0,"Smith, Greg",0.012,6.0,0.0
48,203940.0,"Payne, Adreian",202357.0,"Bjelica, Nemanja",0.025,12.0,1.0
49,203940.0,"Payne, Adreian",201937.0,"Rubio, Ricky",0.147,71.0,5.0
50,203940.0,"Payne, Adreian",201593.0,"Pekovic, Nikola",0.002,1.0,0.0
51,203940.0,"Payne, Adreian",2755.0,"Martin, Kevin",0.083,40.0,1.0
52,203940.0,"Payne, Adreian",2419.0,"Prince, Tayshaun",0.031,15.0,1.0
53,203940.0,"Payne, Adreian",1889.0,"Miller, Andre",0.035,17.0,1.0
54,201143.0,"Horford, Al",203934.0,"Patterson, Lamar",0.014,51.0,7.0
55,201143.0,"Horford, Al",203501.0,"Hardaway Jr., Tim",0.026,92.0,6.0
56,201143.0,"Horford, Al",203488.0,"Muscala, Mike",0.004,14.0,0.0
57,201143.0,"Horford, Al",203471.0,"Schroder, Dennis",0.202,710.0,81.0
58,201143.0,"Horford, Al",203200.0,"Holiday, Justin",0.004,14.0,0.0
59,201143.0,"Horford, Al",203145.0,"Bazemore, Kent",0.119,420.0,42.0
60,201143.0,"Horford, Al",203118.0,"Scott, Mike",0.029,102.0,26.0
61,201143.0,"Horford, Al",202714.0,"Mack, Shelvin",0.012,41.0,5.0
62,201143.0,"Horford, Al",201952.0,"Teague, Jeff",0.323,1139.0,168.0
63,201143.0,"Horford, Al",201168.0,"Splitter, Tiago",0.007,24.0,6.0
64,201143.0,"Horford, Al",200794.0,"Millsap, Paul",0.087,305.0,45.0
65,201143.0,"Horford, Al",200757.0,"Sefolosha, Thabo",0.076,267.0,12.0
66,201143.0,"Horford, Al",2743.0,"Humphries, Kris",0.002,6.0,1.0
67,201143.0,"Horford, Al",2594.0,"Korver, Kyle",0.094,331.0,30.0
68,201143.0,"Horford, Al",2550.0,"Hinrich, Kirk",0.002,7.0,0.0
69,2744.0,"Jefferson, Al",1626163.0,"Kaminsky, Frank",0.03,29.0,2.0
70,2744.0,"Jefferson, Al",203798.0,"Hairston, PJ",0.028,27.0,4.0
71,2744.0,"Jefferson, Al",203584.0,"Daniels, Troy",0.033,32.0,4.0
72,2744.0,"Jefferson, Al",203469.0,"Zeller, Cody",0.015,15.0,2.0
73,2744.0,"Jefferson, Al",203268.0,"Gutierrez, Jorge",0.003,3.0,1.0
74,2744.0,"Jefferson, Al",203087.0,"Lamb, Jeremy",0.115,112.0,10.0
75,2744.0,"Jefferson, Al",202689.0,"Walker, Kemba",0.272,264.0,43.0
76,2744.0,"Jefferson, Al",202391.0,"Lin, Jeremy",0.174,169.0,25.0
77,2744.0,"Jefferson, Al",201587.0,"Batum, Nicolas",0.237,230.0,33.0
78,2744.0,"Jefferson, Al",201584.0,"Lee, Courtney",0.041,40.0,5.0
79,2744.0,"Jefferson, Al",201150.0,"Hawes, Spencer",0.01,10.0,3.0
80,2744.0,"Jefferson, Al",101107.0,"Williams, Marvin",0.04,39.0,5.0
81,202329.0,"Aminu, Al-Farouq",204025.0,"Frazier, Tim",0.016,28.0,4.0
82,202329.0,"Aminu, Al-Farouq",203943.0,"Vonleh, Noah",0.044,79.0,8.0
83,202329.0,"Aminu, Al-Farouq",203486.0,"Plumlee, Mason",0.189,338.0,45.0
84,202329.0,"Aminu, Al-Farouq",203468.0,"McCollum, CJ",0.219,392.0,49.0
85,202329.0,"Aminu, Al-Farouq",203459.0,"Crabbe, Allen",0.062,111.0,8.0
86,202329.0,"Aminu, Al-Farouq",203148.0,"Roberts, Brian",0.003,6.0,1.0
87,202329.0,"Aminu, Al-Farouq",203090.0,"Harkless, Maurice",0.031,55.0,7.0
88,202329.0,"Aminu, Al-Farouq",203086.0,"Leonard, Meyers",0.044,78.0,5.0
89,202329.0,"Aminu, Al-Farouq",203081.0,"Lillard, Damian",0.329,588.0,76.0
90,202329.0,"Aminu, Al-Farouq",202334.0,"Davis, Ed",0.029,52.0,5.0
91,202329.0,"Aminu, Al-Farouq",201945.0,"Henderson, Gerald",0.031,56.0,12.0
92,202329.0,"Aminu, Al-Farouq",2549.0,"Kaman, Chris",0.003,5.0,0.0
93,101187.0,"Anderson, Alan",1962937131.0,"Eddie, Jarell",0.007,1.0,0.0
94,101187.0,"Anderson, Alan",1626162.0,"Oubre, Kelly",0.007,1.0,0.0
95,101187.0,"Anderson, Alan",203078.0,"Beal, Bradley",0.09,13.0,3.0
96,101187.0,"Anderson, Alan",202693.0,"Morris, Markieff",0.063,9.0,0.0
97,101187.0,"Anderson, Alan",202322.0,"Wall, John",0.16,23.0,4.0
98,101187.0,"Anderson, Alan",202066.0,"Temple, Garrett",0.153,22.0,1.0
99,101187.0,"Anderson, Alan",201977.0,"Thornton, Marcus",0.035,5.0,0.0
100,101187.0,"Anderson, Alan",201581.0,"Hickson, JJ",0.069,10.0,1.0
101,101187.0,"Anderson, Alan",201196.0,"Sessions, Ramon",0.139,20.0,3.0
102,101187.0,"Anderson, Alan",201162.0,"Dudley, Jared",0.111,16.0,2.0
103,101187.0,"Anderson, Alan",101162.0,"Gortat, Marcin",0.056,8.0,0.0
104,101187.0,"Anderson, Alan",2403.0,Nene,0.111,16.0,1.0
105,1626210.0,"Williams, Alan",1626164.0,"Booker, Devin",0.132,7.0,0.0
106,1626210.0,"Williams, Alan",203462.0,"Goodwin, Archie",0.245,13.0,0.0
107,1626210.0,"Williams, Alan",203458.0,"Len, Alex",0.019,1.0,0.0
108,1626210.0,"Williams, Alan",203141.0,"Teletovic, Mirza",0.151,8.0,2.0
109,1626210.0,"Williams, Alan",203098.0,"Jenkins, John",0.113,6.0,2.0
110,1626210.0,"Williams, Alan",202720.0,"Leuer, Jon",0.057,3.0,0.0
111,1626210.0,"Williams, Alan",201978.0,"Budinger, Chase",0.132,7.0,0.0
112,1626210.0,"Williams, Alan",200782.0,"Tucker, PJ",0.057,3.0,0.0
113,1626210.0,"Williams, Alan",101179.0,"Price, Ronnie",0.094,5.0,1.0
114,202692.0,"Burks, Alec",1626168.0,"Lyles, Trey",0.062,76.0,0.0
115,202692.0,"Burks, Alec",204060.0,"Ingles, Joe",0.072,88.0,5.0
116,202692.0,"Burks, Alec",203918.0,"Hood, Rodney",0.068,83.0,2.0
117,202692.0,"Burks, Alec",203526.0,"Neto, Raul",0.022,27.0,3.0
118,202692.0,"Burks, Alec",203504.0,"Burke, Trey",0.105,128.0,10.0
119,202692.0,"Burks, Alec",203497.0,"Gobert, Rudy",0.088,108.0,3.0
120,202692.0,"Burks, Alec",203481.0,"Withey, Jeff",0.056,68.0,0.0
121,202692.0,"Burks, Alec",203187.0,"Johnson, Chris",0.007,9.0,0.0
122,202692.0,"Burks, Alec",202714.0,"Mack, Shelvin",0.002,2.0,0.0
123,202692.0,"Burks, Alec",202407.0,"Millsap, Elijah",0.022,27.0,1.0
124,202692.0,"Burks, Alec",202353.0,"Pleiss, Tibor",0.001,1.0,0.0
125,202692.0,"Burks, Alec",202344.0,"Booker, Trevor",0.172,210.0,1.0
126,202692.0,"Burks, Alec",202330.0,"Hayward, Gordon",0.169,207.0,16.0
127,202692.0,"Burks, Alec",202324.0,"Favors, Derrick",0.155,190.0,4.0
128,203458.0,"Len, Alex",1962937348.0,"Cotton, Bryce",0.004,6.0,0.0
129,203458.0,"Len, Alex",1626210.0,"Williams, Alan",0.001,1.0,0.0
130,203458.0,"Len, Alex",1626164.0,"Booker, Devin",0.197,304.0,40.0
131,203458.0,"Len, Alex",203933.0,"Warren, TJ",0.032,50.0,5.0
132,203458.0,"Len, Alex",203928.0,"Jefferson, Cory",0.001,1.0,0.0
133,203458.0,"Len, Alex",203895.0,"McRae, Jordan",0.007,11.0,1.0
134,203458.0,"Len, Alex",203515.0,"Pressey, Phil",0.008,12.0,2.0
135,203458.0,"Len, Alex",203485.0,"Brown, Lorenzo",0.004,6.0,1.0
136,203458.0,"Len, Alex",203462.0,"Goodwin, Archie",0.085,132.0,17.0
137,203458.0,"Len, Alex",203141.0,"Teletovic, Mirza",0.043,66.0,8.0
138,203458.0,"Len, Alex",203111.0,"Johnson, Orlando",0.002,3.0,0.0
139,203458.0,"Len, Alex",203098.0,"Jenkins, John",0.013,20.0,2.0
140,203458.0,"Len, Alex",202720.0,"Leuer, Jon",0.029,45.0,6.0
141,203458.0,"Len, Alex",202693.0,"Morris, Markieff",0.017,26.0,3.0
142,203458.0,"Len, Alex",202688.0,"Knight, Brandon",0.126,194.0,21.0
143,203458.0,"Len, Alex",202339.0,"Bledsoe, Eric",0.08,123.0,18.0
144,203458.0,"Len, Alex",201978.0,"Budinger, Chase",0.008,12.0,2.0
145,203458.0,"Len, Alex",201603.0,"Weems, Sonny",0.023,36.0,5.0
146,203458.0,"Len, Alex",200782.0,"Tucker, PJ",0.113,174.0,19.0
147,203458.0,"Len, Alex",101179.0,"Price, Ronnie",0.171,264.0,20.0
148,203458.0,"Len, Alex",2743.0,"Humphries, Kris",0.005,7.0,2.0
149,203458.0,"Len, Alex",2199.0,"Chandler, Tyson",0.033,51.0,5.0
150,201582.0,"Ajinca, Alexis",1626214.0,"Dejean-Jones, Bryce",0.001,1.0,0.0
151,201582.0,"Ajinca, Alexis",204025.0,"Frazier, Tim",0.099,76.0,16.0
152,201582.0,"Ajinca, Alexis",203516.0,"Ennis, James",0.02,15.0,5.0
153,201582.0,"Ajinca, Alexis",203076.0,"Davis, Anthony",0.02,15.0,1.0
154,201582.0,"Ajinca, Alexis",202708.0,"Cole, Norris",0.09,69.0,11.0
155,201582.0,"Ajinca, Alexis",202706.0,"Hamilton, Jordan",0.023,18.0,3.0
156,201582.0,"Ajinca, Alexis",202690.0,"Fredette, Jimmer",0.001,1.0,0.0
157,201582.0,"Ajinca, Alexis",202397.0,"Smith, Ish",0.114,88.0,12.0
158,201582.0,"Ajinca, Alexis",202337.0,"Babbitt, Luke",0.035,27.0,4.0
159,201582.0,"Ajinca, Alexis",202087.0,"Gee, Alonzo",0.031,24.0,3.0
160,201582.0,"Ajinca, Alexis",201967.0,"Cunningham, Dante",0.051,39.0,5.0
161,201582.0,"Ajinca, Alexis",201962.0,"Douglas, Toney",0.211,162.0,15.0
162,201582.0,"Ajinca, Alexis",201950.0,"Holiday, Jrue",0.146,112.0,21.0
163,201582.0,"Ajinca, Alexis",201936.0,"Evans, Tyreke",0.079,61.0,10.0
164,201582.0,"Ajinca, Alexis",201600.0,"Asik, Omer",0.009,7.0,1.0
165,201582.0,"Ajinca, Alexis",201583.0,"Anderson, Ryan",0.023,18.0,1.0
166,201582.0,"Ajinca, Alexis",201569.0,"Gordon, Eric",0.04,31.0,5.0
167,201582.0,"Ajinca, Alexis",101126.0,"Robinson, Nate",0.004,3.0,1.0
168,201582.0,"Ajinca, Alexis",2570.0,"Perkins, Kendrick",0.003,2.0,0.0
169,203459.0,"Crabbe, Allen",1626192.0,"Connaughton, Pat",0.006,11.0,1.0
170,203459.0,"Crabbe, Allen",1626146.0,"Alexander, Cliff",0.002,4.0,0.0
171,203459.0,"Crabbe, Allen",204025.0,"Frazier, Tim",0.034,62.0,11.0
172,203459.0,"Crabbe, Allen",203943.0,"Vonleh, Noah",0.026,47.0,7.0
173,203459.0,"Crabbe, Allen",203486.0,"Plumlee, Mason",0.071,127.0,25.0
174,203459.0,"Crabbe, Allen",203468.0,"McCollum, CJ",0.243,438.0,53.0
175,203459.0,"Crabbe, Allen",203148.0,"Roberts, Brian",0.021,37.0,6.0
176,203459.0,"Crabbe, Allen",203090.0,"Harkless, Maurice",0.05,90.0,12.0
177,203459.0,"Crabbe, Allen",203086.0,"Leonard, Meyers",0.092,166.0,26.0
178,203459.0,"Crabbe, Allen",203081.0,"Lillard, Damian",0.257,463.0,70.0
179,203459.0,"Crabbe, Allen",202334.0,"Davis, Ed",0.091,164.0,25.0
180,203459.0,"Crabbe, Allen",202329.0,"Aminu, Al-Farouq",0.049,88.0,18.0
181,203459.0,"Crabbe, Allen",201945.0,"Henderson, Gerald",0.055,99.0,5.0
182,203459.0,"Crabbe, Allen",2549.0,"Kaman, Chris",0.003,5.0,2.0
183,202087.0,"Gee, Alonzo",1626214.0,"Dejean-Jones, Bryce",0.005,4.0,0.0
184,202087.0,"Gee, Alonzo",204025.0,"Frazier, Tim",0.052,44.0,6.0
185,202087.0,"Gee, Alonzo",203111.0,"Johnson, Orlando",0.007,6.0,1.0
186,202087.0,"Gee, Alonzo",203076.0,"Davis, Anthony",0.111,94.0,8.0
187,202087.0,"Gee, Alonzo",202708.0,"Cole, Norris",0.081,68.0,8.0
188,202087.0,"Gee, Alonzo",202706.0,"Hamilton, Jordan",0.005,4.0,1.0
189,202087.0,"Gee, Alonzo",202397.0,"Smith, Ish",0.069,58.0,10.0
190,202087.0,"Gee, Alonzo",202337.0,"Babbitt, Luke",0.023,19.0,6.0
191,202087.0,"Gee, Alonzo",201967.0,"Cunningham, Dante",0.019,16.0,0.0
192,202087.0,"Gee, Alonzo",201962.0,"Douglas, Toney",0.102,86.0,13.0
193,202087.0,"Gee, Alonzo",201950.0,"Holiday, Jrue",0.174,147.0,19.0
194,202087.0,"Gee, Alonzo",201936.0,"Evans, Tyreke",0.107,90.0,9.0
195,202087.0,"Gee, Alonzo",201600.0,"Asik, Omer",0.055,46.0,0.0
196,202087.0,"Gee, Alonzo",201583.0,"Anderson, Ryan",0.069,58.0,7.0
197,202087.0,"Gee, Alonzo",201582.0,"Ajinca, Alexis",0.036,30.0,2.0
198,202087.0,"Gee, Alonzo",201569.0,"Gordon, Eric",0.058,49.0,3.0
199,202087.0,"Gee, Alonzo",101126.0,"Robinson, Nate",0.004,3.0,0.0
200,202087.0,"Gee, Alonzo",2570.0,"Perkins, Kendrick",0.026,22.0,3.0
201,2405.0,"Stoudemire, Amar'e",1626196.0,"Richardson, Josh",0.038,21.0,1.0
202,2405.0,"Stoudemire, Amar'e",1626159.0,"Winslow, Justise",0.06,33.0,4.0
203,2405.0,"Stoudemire, Amar'e",204020.0,"Johnson, Tyler",0.062,34.0,3.0
204,2405.0,"Stoudemire, Amar'e",201609.0,"Dragic, Goran",0.314,173.0,32.0
205,2405.0,"Stoudemire, Amar'e",201596.0,"Chalmers, Mario",0.007,4.0,0.0
206,2405.0,"Stoudemire, Amar'e",201177.0,"McRoberts, Josh",0.004,2.0,0.0
207,2405.0,"Stoudemire, Amar'e",101123.0,"Green, Gerald",0.042,23.0,3.0
208,2405.0,"Stoudemire, Amar'e",2757.0,"Udrih, Beno",0.085,47.0,1.0
209,2405.0,"Stoudemire, Amar'e",2736.0,"Deng, Luol",0.082,45.0,9.0
210,2405.0,"Stoudemire, Amar'e",2617.0,"Haslem, Udonis",0.002,1.0,0.0
211,2405.0,"Stoudemire, Amar'e",2548.0,"Wade, Dwyane",0.171,94.0,20.0
212,2405.0,"Stoudemire, Amar'e",2547.0,"Bosh, Chris",0.036,20.0,5.0
213,2405.0,"Stoudemire, Amar'e",2207.0,"Johnson, Joe",0.098,54.0,11.0
214,101161.0,"Johnson, Amir",1626179.0,"Rozier, Terry",0.007,13.0,0.0
215,101161.0,"Johnson, Amir",1626154.0,"Hunter, RJ",0.002,3.0,0.0
216,101161.0,"Johnson, Amir",203935.0,"Smart, Marcus",0.075,137.0,14.0
217,101161.0,"Johnson, Amir",203482.0,"Olynyk, Kelly",0.029,52.0,8.0
218,101161.0,"Johnson, Amir",203109.0,"Crowder, Jae",0.134,245.0,21.0
219,101161.0,"Johnson, Amir",203096.0,"Sullinger, Jared",0.071,130.0,9.0
220,101161.0,"Johnson, Amir",203092.0,"Zeller, Tyler",0.001,2.0,0.0
221,101161.0,"Johnson, Amir",202738.0,"Thomas, Isaiah",0.459,837.0,76.0
222,101161.0,"Johnson, Amir",202340.0,"Bradley, Avery",0.083,152.0,18.0
223,101161.0,"Johnson, Amir",202323.0,"Turner, Evan",0.126,229.0,20.0
224,101161.0,"Johnson, Amir",201973.0,"Jerebko, Jonas",0.009,17.0,1.0
225,101161.0,"Johnson, Amir",101135.0,"Lee, David",0.003,6.0,0.0
226,2760.0,"Varejao, Anderson",203925.0,"Harris, Joe",0.002,1.0,0.0
227,2760.0,"Varejao, Anderson",203521.0,"Dellavedova, Matthew",0.167,90.0,4.0
228,2760.0,"Varejao, Anderson",203099.0,"Cunningham, Jared",0.059,32.0,3.0
229,2760.0,"Varejao, Anderson",202697.0,"Shumpert, Iman",0.017,9.0,1.0
230,2760.0,"Varejao, Anderson",202684.0,"Thompson, Tristan",0.024,13.0,0.0
231,2760.0,"Varejao, Anderson",202681.0,"Irving, Kyrie",0.035,19.0,5.0
232,2760.0,"Varejao, Anderson",202389.0,"Mozgov, Timofey",0.002,1.0,0.0
233,2760.0,"Varejao, Anderson",201619.0,"Kaun, Sasha",0.011,6.0,0.0
234,2760.0,"Varejao, Anderson",201567.0,"Love, Kevin",0.022,12.0,0.0
235,2760.0,"Varejao, Anderson",2747.0,"Smith, J.R.",0.02,11.0,1.0
236,2760.0,"Varejao, Anderson",2592.0,"Jones, James",0.015,8.0,0.0
237,2760.0,"Varejao, Anderson",2590.0,"Williams, Mo",0.108,58.0,2.0
238,2760.0,"Varejao, Anderson",2544.0,"James, LeBron",0.089,48.0,6.0
239,2760.0,"Varejao, Anderson",2210.0,"Jefferson, Richard",0.059,32.0,2.0
240,2760.0,"Varejao, Anderson",1626172.0,"Looney, Kevon",0.002,1.0,0.0
241,2760.0,"Varejao, Anderson",203949.0,"McAdoo, James Michael",0.002,1.0,0.0
242,2760.0,"Varejao, Anderson",203546.0,"Clark, Ian",0.02,11.0,0.0
243,2760.0,"Varejao, Anderson",203110.0,"Green, Draymond",0.046,25.0,2.0
244,2760.0,"Varejao, Anderson",203084.0,"Barnes, Harrison",0.028,15.0,2.0
245,2760.0,"Varejao, Anderson",202691.0,"Thompson, Klay",0.043,23.0,2.0
246,2760.0,"Varejao, Anderson",201939.0,"Curry, Stephen",0.083,45.0,5.0
247,2760.0,"Varejao, Anderson",201578.0,"Speights, Marreese",0.002,1.0,0.0
248,2760.0,"Varejao, Anderson",201575.0,"Rush, Brandon",0.026,14.0,0.0
249,2760.0,"Varejao, Anderson",2738.0,"Iguodala, Andre",0.032,17.0,3.0
250,2760.0,"Varejao, Anderson",2733.0,"Livingston, Shaun",0.052,28.0,0.0
251,2760.0,"Varejao, Anderson",2571.0,"Barbosa, Leandro",0.033,18.0,0.0
252,203083.0,"Drummond, Andre",1626199.0,"Hilliard, Darrun",0.008,12.0,2.0
253,203083.0,"Drummond, Andre",1626169.0,"Johnson, Stanley",0.068,107.0,16.0
254,203083.0,"Drummond, Andre",203915.0,"Dinwiddie, Spencer",0.009,15.0,1.0
255,203083.0,"Drummond, Andre",203493.0,"Bullock, Reggie",0.006,9.0,0.0
256,203083.0,"Drummond, Andre",203484.0,"Caldwell-Pope, Kentavious",0.108,171.0,30.0
257,203083.0,"Drummond, Andre",203382.0,"Baynes, Aron",0.001,1.0,0.0
258,203083.0,"Drummond, Andre",202704.0,"Jackson, Reggie",0.363,575.0,137.0
259,203083.0,"Drummond, Andre",202699.0,"Harris, Tobias",0.047,74.0,21.0
260,203083.0,"Drummond, Andre",202694.0,"Morris, Marcus",0.18,286.0,43.0
261,203083.0,"Drummond, Andre",201975.0,"Meeks, Jodie",0.001,1.0,0.0
262,203083.0,"Drummond, Andre",201943.0,"Jennings, Brandon",0.035,56.0,7.0
263,203083.0,"Drummond, Andre",201229.0,"Tolliver, Anthony",0.035,55.0,6.0
264,203083.0,"Drummond, Andre",101141.0,"Ilyasova, Ersan",0.049,77.0,13.0
265,203083.0,"Drummond, Andre",2581.0,"Blake, Steve",0.092,146.0,16.0
266,2738.0,"Iguodala, Andre",203949.0,"McAdoo, James Michael",0.021,42.0,2.0
267,2738.0,"Iguodala, Andre",203546.0,"Clark, Ian",0.031,62.0,1.0
268,2738.0,"Iguodala, Andre",203110.0,"Green, Draymond",0.195,390.0,35.0
269,2738.0,"Iguodala, Andre",203105.0,"Ezeli, Festus",0.048,97.0,3.0
270,2738.0,"Iguodala, Andre",203084.0,"Barnes, Harrison",0.084,168.0,7.0
271,2738.0,"Iguodala, Andre",202691.0,"Thompson, Klay",0.063,126.0,6.0
272,2738.0,"Iguodala, Andre",201939.0,"Curry, Stephen",0.165,330.0,26.0
273,2738.0,"Iguodala, Andre",201578.0,"Speights, Marreese",0.075,151.0,7.0
274,2738.0,"Iguodala, Andre",201575.0,"Rush, Brandon",0.021,42.0,2.0
275,2738.0,"Iguodala, Andre",201574.0,"Thompson, Jason",0.007,14.0,0.0
276,2738.0,"Iguodala, Andre",101106.0,"Bogut, Andrew",0.054,108.0,10.0
277,2738.0,"Iguodala, Andre",2760.0,"Varejao, Anderson",0.007,15.0,1.0
278,2738.0,"Iguodala, Andre",2733.0,"Livingston, Shaun",0.156,313.0,12.0
279,2738.0,"Iguodala, Andre",2571.0,"Barbosa, Leandro",0.073,147.0,16.0
280,1889.0,"Miller, Andre",1626157.0,"Towns, Karl-Anthony",0.037,35.0,1.0
281,1889.0,"Miller, Andre",1626145.0,"Jones, Tyus",0.002,2.0,0.0
282,1889.0,"Miller, Andre",204014.0,"Rudez, Damjan",0.062,58.0,0.0
283,1889.0,"Miller, Andre",203952.0,"Wiggins, Andrew",0.039,36.0,0.0
284,1889.0,"Miller, Andre",203940.0,"Payne, Adreian",0.036,34.0,0.0
285,1889.0,"Miller, Andre",203897.0,"LaVine, Zach",0.055,51.0,1.0
286,1889.0,"Miller, Andre",203498.0,"Muhammad, Shabazz",0.049,46.0,0.0
287,1889.0,"Miller, Andre",203476.0,"Dieng, Gorgui",0.102,95.0,5.0
288,1889.0,"Miller, Andre",202357.0,"Bjelica, Nemanja",0.13,122.0,3.0
289,1889.0,"Miller, Andre",201937.0,"Rubio, Ricky",0.002,2.0,0.0
290,1889.0,"Miller, Andre",201593.0,"Pekovic, Nikola",0.001,1.0,0.0
291,1889.0,"Miller, Andre",2755.0,"Martin, Kevin",0.018,17.0,2.0
292,1889.0,"Miller, Andre",2419.0,"Prince, Tayshaun",0.032,30.0,2.0
293,1889.0,"Miller, Andre",708.0,"Garnett, Kevin",0.021,20.0,0.0
294,1889.0,"Miller, Andre",1626246.0,"Marjanovic, Boban",0.035,33.0,1.0
295,1889.0,"Miller, Andre",203937.0,"Anderson, Kyle",0.052,49.0,0.0
296,1889.0,"Miller, Andre",203613.0,"Simmons, Jonathon",0.031,29.0,0.0
297,1889.0,"Miller, Andre",202695.0,"Leonard, Kawhi",0.009,8.0,0.0
298,1889.0,"Miller, Andre",201988.0,"Mills, Patty",0.01,9.0,0.0
299,1889.0,"Miller, Andre",201980.0,"Green, Danny",0.041,38.0,0.0
300,1889.0,"Miller, Andre",200746.0,"Aldridge, LaMarcus",0.044,41.0,2.0
301,1889.0,"Miller, Andre",2755.0,"Martin, Kevin",0.033,31.0,0.0
302,1889.0,"Miller, Andre",2588.0,"Bonner, Matt",0.025,23.0,1.0
303,1889.0,"Miller, Andre",2564.0,"Diaw, Boris",0.037,35.0,2.0
304,1889.0,"Miller, Andre",2561.0,"West, David",0.06,56.0,0.0
305,1889.0,"Miller, Andre",2446.0,"Butler, Rasual",0.002,2.0,0.0
306,1889.0,"Miller, Andre",2225.0,"Parker, Tony",0.007,7.0,0.0
307,1889.0,"Miller, Andre",1938.0,"Ginobili, Manu",0.001,1.0,0.0
