,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
148,31.0,0.016,0.012,5,"22,1610612754",16,6,0.556,0.165,0.145,0.177,0.439,0.078,0.001,22,Rik Smits,0.03,0.0,0.049,0.114,IND,1610612754.0,10,0.625
149,27.0,0.018,0.005,5,"109,1610612747",13,6,0.537,0.197,0.11,0.179,0.465,0.057,0.0,109,Robert Horry,0.032,0.029,0.023,0.072,LAL,1610612747.0,7,0.538
150,24.0,0.0,0.0,5,"1518,1610612745",3,3,0.446,0.139,0.0,0.0,0.417,0.0,0.0,1518,Rodrick Rhodes,0.0,0.139,0.278,0.139,HOU,1610612745.0,0,0.0
151,34.0,0.018,0.003,5,"166,1610612741",21,6,0.556,0.143,0.113,0.154,0.427,0.041,0.0,166,Ron Harper,0.013,0.034,0.031,0.075,CHI,1610612741.0,15,0.714
152,33.0,0.0,0.014,5,"938,1610612751",3,3,0.529,0.112,0.141,0.239,0.478,0.056,0.0,938,Rony Seikaly,0.056,0.028,0.0,0.197,NJN,1610612751.0,0,0.0
153,28.0,0.02,0.0,5,"208,1610612751",3,3,0.533,0.08,0.12,0.321,0.642,0.14,0.0,208,Sam Cassell,0.0,0.04,0.0,0.08,NJN,1610612751.0,0,0.0
154,34.0,0.003,0.009,5,"417,1610612750",5,3,0.529,0.163,0.187,0.228,0.504,0.053,0.0,417,Sam Mitchell,0.03,0.03,0.036,0.053,MIN,1610612750.0,2,0.4
155,37.0,0.013,0.008,5,"64,1610612760",10,6,0.551,0.176,0.142,0.197,0.42,0.058,0.0,64,Sam Perkins,0.039,0.008,0.016,0.026,SEA,1610612760.0,4,0.4
156,32.0,0.0,0.0,5,"418,1610612739",1,1,0.507,0.061,0.424,0.182,0.605,0.061,0.0,418,Scott Brooks,0.0,0.0,0.0,0.0,CLE,1610612739.0,0,0.0
157,27.0,0.007,0.004,5,"197,1610612741",21,6,0.565,0.141,0.07,0.135,0.417,0.072,0.0,197,Scott Burrell,0.022,0.033,0.046,0.091,CHI,1610612741.0,15,0.714
158,32.0,0.013,0.009,5,"937,1610612741",21,6,0.554,0.13,0.104,0.149,0.401,0.044,0.0,937,Scottie Pippen,0.034,0.033,0.052,0.11,CHI,1610612741.0,15,0.714
159,28.0,0.17,0.0,5,"399,1610612747",4,1,0.572,0.34,0.057,0.113,0.567,0.113,0.0,399,Sean Rooks,0.0,0.0,0.0,0.113,LAL,1610612747.0,3,0.75
160,24.0,0.001,0.012,5,"1000,1610612762",20,7,0.56,0.122,0.089,0.162,0.389,0.045,0.001,1000,Shandon Anderson,0.033,0.021,0.025,0.119,UTA,1610612762.0,13,0.65
