,GAME_ID,EVENTNUM,PERIOD,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,LOC_X,LOC_Y,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE
15,0021300306,31,1,8:50,,,MISS Faried 3' Layup,202702,Kenneth Faried,1610612743.0,0,,,0,,,Layup Shot,Missed Shot,31,17,19,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
16,0021300306,33,1,8:34,Booker 8' Turnaround Hook Shot (4 PTS) (Ariza 1 AST),,,202344,Trevor Booker,1610612764.0,2772,Trevor Ariza,1610612764.0,0,,,Turnaround Hook Shot,Made Shot,33,-71,36,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
17,0021300306,34,1,8:14,,,MISS Foye 29' 3PT Jump Shot,200751,Randy Foye,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,34,-125,263,29,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
18,0021300306,37,1,7:58,MISS Rice 19' Jump Shot,,,203318,Glen Rice Jr.,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,37,53,184,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
19,0021300306,46,1,7:33,,,Foye  3PT Jump Shot (3 PTS) (Miller 2 AST),200751,Randy Foye,1610612743.0,1889,Andre Miller,1610612743.0,0,,,Jump Shot,Made Shot,46,-232,30,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.
20,0021300306,47,1,7:13,MISS Wall 26' 3PT Jump Shot,,,202322,John Wall,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,47,110,238,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
21,0021300306,49,1,7:02,,,MISS Hickson 3' Jump Shot,201581,JJ Hickson,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,49,7,33,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
22,0021300306,51,1,6:52,MISS Rice 26' 3PT Jump Shot,,,203318,Glen Rice Jr.,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,51,204,162,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
23,0021300306,53,1,6:45,Gortat 10' Jump Shot (4 PTS) (Wall 1 AST),,,101162,Marcin Gortat,1610612764.0,202322,John Wall,1610612764.0,0,,,Jump Shot,Made Shot,53,-78,60,9,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.
24,0021300306,54,1,6:22,,,MISS Hickson 19' Jump Shot,201581,JJ Hickson,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,54,132,134,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.
25,0021300306,60,1,6:09,MISS Ariza  3PT Jump Shot,,,2772,Trevor Ariza,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,60,234,17,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.
26,0021300306,70,1,5:42,,,MISS Foye 20' Jump Shot,200751,Randy Foye,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,70,-10,197,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
27,0021300306,72,1,5:28,Ariza 1' Layup (4 PTS) (Vesely 1 AST),,,2772,Trevor Ariza,1610612764.0,202686,Jan Vesely,1610612764.0,0,,,Layup Shot,Made Shot,72,-7,3,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
28,0021300306,74,1,5:05,Gortat  Driving Dunk (6 PTS) (Wall 2 AST),,,101162,Marcin Gortat,1610612764.0,202322,John Wall,1610612764.0,0,,,Driving Dunk Shot,Made Shot,74,1,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
29,0021300306,75,1,4:40,,,MISS Hickson 2' Layup,201581,JJ Hickson,1610612743.0,0,,,0,,,Layup Shot,Missed Shot,75,-11,20,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
30,0021300306,77,1,4:37,,,MISS Faried 5' Jump Shot,202702,Kenneth Faried,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,77,39,25,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
31,0021300306,79,1,4:25,,,MISS Miller 2' Layup,1889,Andre Miller,1610612743.0,0,,,0,,,Layup Shot,Missed Shot,79,10,-19,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
32,0021300306,81,1,4:22,,,Hickson 2' Putback Dunk (2 PTS),201581,JJ Hickson,1610612743.0,0,,,0,,,Putback Dunk Shot,Made Shot,81,-16,7,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
33,0021300306,82,1,4:07,Gortat 15' Jump Shot (8 PTS) (Wall 3 AST),,,101162,Marcin Gortat,1610612764.0,202322,John Wall,1610612764.0,0,,,Jump Shot,Made Shot,82,50,138,14,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.
34,0021300306,83,1,3:44,,,Hickson 1' Layup (4 PTS) (Foye 2 AST),201581,JJ Hickson,1610612743.0,200751,Randy Foye,1610612743.0,0,,,Layup Shot,Made Shot,83,-10,11,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
35,0021300306,84,1,3:30,MISS Ariza 21' Jump Shot,,,2772,Trevor Ariza,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,84,54,206,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
36,0021300306,91,1,3:16,MISS Singleton  3PT Jump Shot,,,202698,Chris Singleton,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,91,-229,25,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.
37,0021300306,93,1,3:04,MISS Gortat 3' Jump Shot,,,101162,Marcin Gortat,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,93,26,20,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
38,0021300306,95,1,2:42,,,Chandler 5' Turnaround Jump Shot (7 PTS),201163,Wilson Chandler,1610612743.0,0,,,0,,,Turnaround Jump Shot,Made Shot,95,12,45,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
39,0021300306,96,1,2:23,MISS Gortat 5' Jump Shot,,,101162,Marcin Gortat,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,96,-45,26,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
40,0021300306,103,1,2:16,Wall 20' Pullup Jump Shot (2 PTS),,,202322,John Wall,1610612764.0,0,,,0,,,Pullup Jump shot,Made Shot,103,-95,178,20,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.
41,0021300306,104,1,1:59,,,MISS Hamilton 19' Jump Shot,202706,Jordan Hamilton,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,104,-30,189,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
42,0021300306,106,1,1:51,MISS Wall 18' Jump Shot,,,202322,John Wall,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,106,-7,175,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
43,0021300306,114,1,1:03,Gortat 14' Jump Shot (10 PTS) (Maynor 1 AST),,,101162,Marcin Gortat,1610612764.0,201953,Eric Maynor,1610612764.0,0,,,Jump Shot,Made Shot,114,130,52,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
44,0021300306,115,1,0:41,,,Hamilton 20' Jump Shot (2 PTS) (Fournier 1 AST),202706,Jordan Hamilton,1610612743.0,203095,Evan Fournier,1610612743.0,0,,,Jump Shot,Made Shot,115,-160,116,19,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.
45,0021300306,116,1,0:26,Gortat 1' Finger Roll Layup (12 PTS),,,101162,Marcin Gortat,1610612764.0,0,,,0,,,Finger Roll Layup Shot,Made Shot,116,-8,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
46,0021300306,117,1,0:02,Gortat BLOCK (1 BLK),,MISS Robinson 2' Layup,101126,Nate Robinson,1610612743.0,0,,,101162,Marcin Gortat,1610612764.0,Layup Shot,Missed Shot,117,-4,15,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
47,0021300306,119,1,0:01,MISS Maynor 32' 3PT Jump Shot,,,201953,Eric Maynor,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,119,0,317,31,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.
48,0021300306,125,2,11:42,,,Robinson 2' Driving Layup (2 PTS),101126,Nate Robinson,1610612743.0,0,,,0,,,Driving Layup Shot,Made Shot,125,-16,7,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
49,0021300306,126,2,11:18,MISS Singleton 3' Jump Shot,,,202698,Chris Singleton,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,126,-19,28,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
50,0021300306,128,2,11:16,MISS Vesely 5' Jump Shot,,,202686,Jan Vesely,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,128,-15,45,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
51,0021300306,135,2,10:35,,,Arthur 21' Jump Shot (2 PTS) (Fournier 2 AST),201589,Darrell Arthur,1610612743.0,203095,Evan Fournier,1610612743.0,0,,,Jump Shot,Made Shot,135,10,211,21,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
52,0021300306,136,2,10:13,MISS Seraphin 10' Jump Shot,,,202338,Kevin Seraphin,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,136,100,31,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
53,0021300306,138,2,10:07,MISS Maynor 33' 3PT Jump Shot,,,201953,Eric Maynor,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,138,-109,313,33,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
54,0021300306,140,2,9:57,,,MISS Hamilton 25' 3PT Jump Shot,202706,Jordan Hamilton,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,140,225,116,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
55,0021300306,142,2,9:46,Singleton  Driving Layup (2 PTS),,,202698,Chris Singleton,1610612764.0,0,,,0,,,Driving Layup Shot,Made Shot,142,1,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
56,0021300306,148,2,9:24,,,Chandler  3PT Jump Shot (10 PTS) (Mozgov 1 AST),201163,Wilson Chandler,1610612743.0,202389,Timofey Mozgov,1610612743.0,0,,,Jump Shot,Made Shot,148,233,17,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.
57,0021300306,154,2,8:38,MISS Maynor 32' 3PT Jump Shot,,,201953,Eric Maynor,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,154,-60,310,31,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.
58,0021300306,163,2,8:09,Booker 18' Jump Shot (6 PTS) (Ariza 2 AST),,,202344,Trevor Booker,1610612764.0,2772,Trevor Ariza,1610612764.0,0,,,Jump Shot,Made Shot,163,92,154,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.
59,0021300306,168,2,7:40,,,Robinson 1' Layup (4 PTS),101126,Nate Robinson,1610612743.0,0,,,0,,,Layup Shot,Made Shot,168,-8,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
60,0021300306,170,2,7:23,,,Robinson 1' Running Layup (6 PTS) (Hickson 1 AST),101126,Nate Robinson,1610612743.0,201581,JJ Hickson,1610612743.0,0,,,Running Layup Shot,Made Shot,170,0,9,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
61,0021300306,171,2,6:57,Wall 26' 3PT Step Back Jump Shot (5 PTS),,,202322,John Wall,1610612764.0,0,,,0,,,Step Back Jump shot,Made Shot,171,-144,219,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
62,0021300306,172,2,6:36,,,MISS Robinson 16' Jump Shot,101126,Nate Robinson,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,172,-52,154,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.
63,0021300306,177,2,6:20,Wall 29' 3PT Jump Shot (8 PTS) (Ariza 3 AST),,,202322,John Wall,1610612764.0,2772,Trevor Ariza,1610612764.0,0,,,Jump Shot,Made Shot,177,-114,265,28,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
64,0021300306,178,2,6:06,,,Hickson 1' Layup (6 PTS) (Foye 3 AST),201581,JJ Hickson,1610612743.0,200751,Randy Foye,1610612743.0,0,,,Layup Shot,Made Shot,178,10,11,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
65,0021300306,183,2,5:50,,,Chandler 15' Pullup Jump Shot (12 PTS) (Miller 3 AST),201163,Wilson Chandler,1610612743.0,1889,Andre Miller,1610612743.0,0,,,Pullup Jump shot,Made Shot,183,111,99,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
66,0021300306,187,2,5:23,MISS Wall 8' Jump Shot,,,202322,John Wall,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,187,48,69,8,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.
67,0021300306,189,2,5:18,Booker 1' Layup (8 PTS) (Wall 4 AST),,,202344,Trevor Booker,1610612764.0,202322,John Wall,1610612764.0,0,,,Layup Shot,Made Shot,189,-10,4,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
68,0021300306,190,2,4:56,Gortat BLOCK (2 BLK),,MISS Hickson 2' Layup,201581,JJ Hickson,1610612743.0,0,,,101162,Marcin Gortat,1610612764.0,Layup Shot,Missed Shot,190,-11,14,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
69,0021300306,194,2,4:37,Rice 2' Driving Slam Dunk (2 PTS) (Wall 5 AST),,,203318,Glen Rice Jr.,1610612764.0,202322,John Wall,1610612764.0,0,,,Driving Slam Dunk Shot,Made Shot,194,10,14,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
70,0021300306,196,2,4:10,MISS Wall 25' 3PT Jump Shot,,,202322,John Wall,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,196,-198,146,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
71,0021300306,198,2,4:01,,,Faried 1' Alley Oop Layup (4 PTS) (Miller 4 AST),202702,Kenneth Faried,1610612743.0,1889,Andre Miller,1610612743.0,0,,,Alley Oop Layup shot,Made Shot,198,0,6,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
72,0021300306,202,2,3:20,MISS Booker 15' Jump Shot,,,202344,Trevor Booker,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,202,28,146,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.
73,0021300306,204,2,3:13,Wall BLOCK (1 BLK),,MISS Faried 2' Layup,202702,Kenneth Faried,1610612743.0,0,,,202322,John Wall,1610612764.0,Layup Shot,Missed Shot,204,-19,14,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
74,0021300306,206,2,3:07,,,MISS Foye 17' Jump Shot,200751,Randy Foye,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,206,-75,153,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.
75,0021300306,208,2,3:01,Wall 2' Driving Finger Roll Layup (10 PTS),,,202322,John Wall,1610612764.0,0,,,0,,,Driving Finger Roll Layup Shot,Made Shot,208,9,15,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
76,0021300306,209,2,2:39,,,MISS Faried 7' Jump Shot,202702,Kenneth Faried,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,209,17,67,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
77,0021300306,211,2,2:24,Booker 3' Turnaround Hook Shot (10 PTS),,,202344,Trevor Booker,1610612764.0,0,,,0,,,Turnaround Hook Shot,Made Shot,211,-23,22,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
78,0021300306,212,2,2:11,,,MISS Faried 10' Jump Shot,202702,Kenneth Faried,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,212,-97,4,9,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
79,0021300306,214,2,2:00,Wall 1' Running Layup (12 PTS),,,202322,John Wall,1610612764.0,0,,,0,,,Running Layup Shot,Made Shot,214,-13,4,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
80,0021300306,222,2,1:36,,,Mozgov 2' Layup (2 PTS) (Miller 5 AST),202389,Timofey Mozgov,1610612743.0,1889,Andre Miller,1610612743.0,0,,,Layup Shot,Made Shot,222,9,14,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
81,0021300306,228,2,1:23,MISS Gortat 12' Jump Shot,,,101162,Marcin Gortat,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,228,0,119,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.
82,0021300306,239,2,0:28,MISS Rice 29' 3PT Jump Shot,,,203318,Glen Rice Jr.,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,239,-62,285,29,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.
83,0021300306,244,2,0:01,Ariza 1' Running Layup (6 PTS) (Rice 1 AST),,,2772,Trevor Ariza,1610612764.0,203318,Glen Rice Jr.,1610612764.0,0,,,Running Layup Shot,Made Shot,244,7,11,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
84,0021300306,245,2,0:00,,,MISS Miller 56' 3PT Jump Shot,1889,Andre Miller,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,245,168,539,56,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot
85,0021300306,251,3,11:39,Wall 1' Driving Dunk (14 PTS),,,202322,John Wall,1610612764.0,0,,,0,,,Driving Dunk Shot,Made Shot,251,10,-5,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
86,0021300306,252,3,11:24,,,MISS Chandler 26' 3PT Jump Shot,201163,Wilson Chandler,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,252,144,219,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
87,0021300306,254,3,11:01,Gortat 13' Jump Shot (14 PTS) (Wall 6 AST),,,101162,Marcin Gortat,1610612764.0,202322,John Wall,1610612764.0,0,,,Jump Shot,Made Shot,254,-5,127,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.
88,0021300306,255,3,10:39,,,Hickson 11' Step Back Jump Shot (9 PTS),201581,JJ Hickson,1610612743.0,0,,,0,,,Step Back Jump shot,Made Shot,255,-111,20,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
89,0021300306,256,3,10:22,MISS Gortat 10' Jump Shot,,,101162,Marcin Gortat,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,256,-98,23,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
90,0021300306,258,3,10:10,,,Chandler 25' 3PT Jump Shot (15 PTS) (Randolph 1 AST),201163,Wilson Chandler,1610612743.0,201576,Anthony Randolph,1610612743.0,0,,,Jump Shot,Made Shot,258,231,85,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.
91,0021300306,259,3,9:44,MISS Ariza 7' Jump Shot,,Chandler BLOCK (1 BLK),2772,Trevor Ariza,1610612764.0,0,,,201163,Wilson Chandler,1610612743.0,Jump Shot,Missed Shot,259,-62,31,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
92,0021300306,262,3,9:23,MISS Booker 18' Jump Shot,,,202344,Trevor Booker,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,262,-10,176,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
93,0021300306,266,3,8:52,Ariza 28' 3PT Jump Shot (9 PTS) (Wall 7 AST),,,2772,Trevor Ariza,1610612764.0,202322,John Wall,1610612764.0,0,,,Jump Shot,Made Shot,266,152,230,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
94,0021300306,270,3,8:18,,,MISS Foye 26' 3PT Jump Shot,200751,Randy Foye,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,270,97,241,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
95,0021300306,272,3,8:07,,,MISS Miller 9' Jump Shot,1889,Andre Miller,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,272,50,69,8,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.
96,0021300306,274,3,8:04,Gortat BLOCK (3 BLK),,MISS Randolph 2' Layup,201576,Anthony Randolph,1610612743.0,0,,,101162,Marcin Gortat,1610612764.0,Layup Shot,Missed Shot,274,15,4,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
97,0021300306,276,3,7:59,Rice 25' 3PT Jump Shot (5 PTS) (Wall 8 AST),,,203318,Glen Rice Jr.,1610612764.0,202322,John Wall,1610612764.0,0,,,Jump Shot,Made Shot,276,-217,131,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
98,0021300306,277,3,7:32,,,MISS Miller 25' 3PT Jump Shot,1889,Andre Miller,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,277,-168,181,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
99,0021300306,279,3,7:15,MISS Booker 8' Jump Shot,,,202344,Trevor Booker,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,279,51,61,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
100,0021300306,290,3,6:49,MISS Rice 26' 3PT Jump Shot,,,203318,Glen Rice Jr.,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,290,-117,227,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
101,0021300306,292,3,6:35,,,MISS Chandler 27' 3PT Jump Shot,201163,Wilson Chandler,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,292,-146,224,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
102,0021300306,301,3,6:10,,,MISS Robinson 27' 3PT Jump Shot,101126,Nate Robinson,1610612743.0,0,,,0,,,Jump Shot,Missed Shot,301,-153,220,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
103,0021300306,303,3,5:57,MISS Ariza 24' 3PT Jump Shot,,,2772,Trevor Ariza,1610612764.0,0,,,0,,,Jump Shot,Missed Shot,303,-231,44,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.
104,0021300306,305,3,5:48,Wall 16' Pullup Jump Shot (17 PTS),,,202322,John Wall,1610612764.0,0,,,0,,,Pullup Jump shot,Made Shot,305,-98,131,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.
