,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,3,4,1,0.25,6,3,0.5,10,4,0.4,0.011,82,32,"McCollum, CJ",203468,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
1,2,4,2,0.5,2,1,0.5,6,3,0.5,0.005,82,14,"Barton, Will",203115,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
2,0,1,0,0.0,3,0,0.0,4,0,0.0,0.006,82,16,"Leonard, Meyers",203086,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
3,103,110,53,0.482,162,74,0.457,272,127,0.467,0.377,82,1056,"Lillard, Damian",203081,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
4,7,8,4,0.5,10,4,0.4,18,8,0.444,0.021,82,58,"Robinson, Thomas",203080,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
5,1,1,1,1.0,2,1,0.5,3,2,0.667,0.003,82,9,"Claver, Victor",201964,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
6,98,134,65,0.485,121,51,0.421,255,116,0.455,0.205,82,574,"Batum, Nicolas",201587,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
7,12,27,9,0.333,27,8,0.296,54,17,0.315,0.076,82,214,"Lopez, Robin",201577,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
8,7,3,2,0.667,10,7,0.7,13,9,0.692,0.015,82,43,"Freeland, Joel",200777,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
9,36,48,23,0.479,75,25,0.333,123,48,0.39,0.105,82,295,"Aldridge, LaMarcus",200746,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
10,5,7,4,0.571,10,2,0.2,17,6,0.353,0.017,82,47,"Wright, Dorell",2748,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
11,45,77,41,0.532,69,23,0.333,146,64,0.438,0.147,82,412,"Williams, Mo",2590,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
12,4,7,5,0.714,3,0,0.0,10,5,0.5,0.012,82,34,"Watson, Earl",2248,received,202083,"Matthews, Wesley",POR,1610612757,Portland Trail Blazers
