,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,7,1,0.143,2,1,0.5,9,2,0.222,0.053,19,33,"Black, Tarik",204028,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
1,10,18,10,0.556,7,3,0.429,25,13,0.52,0.195,19,121,"Clarkson, Jordan",203903,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
2,7,9,4,0.444,11,5,0.455,20,9,0.45,0.12,19,74,"Kelly, Ryan",203527,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
3,4,6,1,0.167,4,2,0.5,10,3,0.3,0.037,19,23,"Blue, Vander",203505,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
4,4,8,2,0.25,8,3,0.375,16,5,0.313,0.1,19,62,"Sacre, Robert",203135,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
5,3,3,3,1.0,5,1,0.2,8,4,0.5,0.073,19,45,"Buycks, Dwight",202779,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
6,6,11,7,0.636,7,2,0.286,18,9,0.5,0.079,19,49,"Lin, Jeremy",202391,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
7,3,11,3,0.273,2,0,0.0,13,3,0.231,0.097,19,60,"Davis, Ed",202334,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
8,1,2,1,0.5,1,0,0.0,3,1,0.333,0.06,19,37,"Johnson, Wesley",202325,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
9,2,2,1,0.5,5,2,0.4,7,3,0.429,0.042,19,26,"Ellington, Wayne",201961,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
10,5,9,4,0.444,5,2,0.4,14,6,0.429,0.089,19,55,"Hill, Jordan",201941,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
11,5,9,5,0.556,5,2,0.4,14,7,0.5,0.055,19,34,"Boozer, Carlos",2430,received,203913,"Brown, Jabari",LAL,1610612747,Los Angeles Lakers
