,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,7,11,5,0.455,14,5,0.357,25,10,0.4,0.064,72,176,"Antic, Pero",203544,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
1,1,5,2,0.4,0,0,0.0,5,2,0.4,0.024,72,65,"Muscala, Mike",203488,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
2,7,16,5,0.313,10,3,0.3,26,8,0.308,0.046,72,128,"Schroder, Dennis",203471,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
3,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,72,1,"Nunnally, James",203263,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
4,7,32,19,0.594,16,7,0.438,48,26,0.542,0.137,72,377,"Scott, Mike",203118,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
5,0,6,3,0.5,2,0,0.0,8,3,0.375,0.011,72,31,"Jenkins, John",203098,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
6,0,7,4,0.571,4,2,0.5,11,6,0.545,0.037,72,101,"Ayon, Gustavo",202970,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
7,4,24,7,0.292,13,3,0.231,37,10,0.27,0.094,72,260,"Carroll, DeMarre",201960,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
8,10,15,10,0.667,23,5,0.217,38,15,0.395,0.056,72,153,"Teague, Jeff",201952,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
9,1,12,6,0.5,3,0,0.0,15,6,0.4,0.042,72,116,"Martin, Cartier",201858,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
10,9,14,8,0.571,6,2,0.333,20,10,0.5,0.049,72,135,"Horford, Al",201143,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
11,12,30,14,0.467,22,9,0.409,52,23,0.442,0.126,72,348,"Millsap, Paul",200794,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
12,15,35,18,0.514,20,6,0.3,55,24,0.436,0.098,72,271,"Williams, Lou",101150,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
13,17,27,16,0.593,23,9,0.391,50,25,0.5,0.085,72,234,"Korver, Kyle",2594,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
14,4,35,13,0.371,16,3,0.188,51,16,0.314,0.13,72,359,"Brand, Elton",1882,received,202714,"Mack, Shelvin",ATL,1610612737,Atlanta Hawks
