,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,10,16,9,0.563,13,5,0.385,29,14,0.483,0.033,78,96,"Hezonja, Mario",1626209,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
1,24,50,29,0.58,20,7,0.35,70,36,0.514,0.062,78,179,"Gordon, Aaron",203932,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
2,1,2,1,0.5,0,0,0.0,2,1,0.5,0.001,78,4,"Marble, Devyn",203906,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
3,60,121,52,0.43,76,32,0.421,197,84,0.426,0.276,78,800,"Payton, Elfrid",203901,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
4,10,21,11,0.524,15,5,0.333,36,16,0.444,0.048,78,140,"Napier, Shabazz",203894,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
5,41,61,35,0.574,43,23,0.535,104,58,0.558,0.134,78,388,"Oladipo, Victor",203506,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
6,0,14,4,0.286,5,0,0.0,19,4,0.211,0.022,78,64,"Dedmon, Dewayne",203473,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
7,6,2,0,0.0,13,6,0.462,15,6,0.4,0.013,78,39,"Nicholson, Andrew",203094,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
8,12,23,5,0.217,30,12,0.4,53,17,0.321,0.069,78,201,"Harris, Tobias",202699,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
9,45,72,37,0.514,84,31,0.369,156,68,0.436,0.133,78,386,"Vucevic, Nikola",202696,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
10,11,17,9,0.529,18,7,0.389,35,16,0.457,0.041,78,120,"Jennings, Brandon",201943,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
11,16,24,16,0.667,21,11,0.524,45,27,0.6,0.056,78,161,"Watson, CJ",201228,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
12,12,29,15,0.517,17,8,0.471,46,23,0.5,0.049,78,143,"Smith, Jason",201160,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
13,2,7,4,0.571,4,1,0.25,11,5,0.455,0.014,78,40,"Ilyasova, Ersan",101141,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
14,10,28,15,0.536,15,3,0.2,43,18,0.419,0.048,78,139,"Frye, Channing",101112,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
