,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,3,8,3,0.375,0,0,0.0,8,3,0.375,0.027,44,22,"Dellavedova, Matthew",203521,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,44,2,"Karasev, Sergey",203508,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
2,1,1,1,1.0,0,0,0.0,1,1,1.0,0.006,44,5,"Bennett, Anthony",203461,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
3,2,6,2,0.333,0,0,0.0,6,2,0.333,0.018,44,15,"Waiters, Dion",203079,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
4,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,44,1,"Thompson, Tristan",202684,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
5,1,3,1,0.333,0,0,0.0,3,1,0.333,0.012,44,10,"Irving, Kyrie",202681,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
6,1,2,1,0.5,0,0,0.0,2,1,0.5,0.005,44,4,"Gee, Alonzo",202087,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
7,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,44,1,"Clark, Earl",201947,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
8,0,2,0,0.0,0,0,0.0,2,0,0.0,0.01,44,8,"Miles, CJ",101139,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
9,2,9,2,0.222,0,0,0.0,9,2,0.222,0.036,44,30,"Jack, Jarrett",101127,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
10,1,1,1,1.0,0,0,0.0,1,1,1.0,0.006,44,5,"Deng, Luol",2736,received,203156,"Sims, Henry",CLE,1610612739,Cleveland Cavaliers
11,2,6,4,0.667,0,0,0.0,6,4,0.667,0.024,44,20,"Ware, Casper",203810,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
12,0,2,0,0.0,0,0,0.0,2,0,0.0,0.008,44,7,"Davies, Brandon",203561,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
13,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,44,1,"Thomas, Adonis",203519,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
14,21,55,26,0.473,0,0,0.0,55,26,0.473,0.355,44,294,"Carter-Williams, Michael",203487,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
15,0,1,0,0.0,0,0,0.0,1,0,0.0,0.001,44,1,"Brown, Lorenzo",203485,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
16,0,2,1,0.5,0,0,0.0,2,1,0.5,0.006,44,5,"Nunnally, James",203263,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
17,5,20,8,0.4,0,0,0.0,20,8,0.4,0.075,44,62,"Thompson, Hollis",203138,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
18,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,44,1,"Johnson-Odom, Darius",203130,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
19,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,44,2,"Moultrie, Arnett",203102,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
20,7,17,9,0.529,0,0,0.0,17,9,0.529,0.084,44,70,"Wroten, Tony",203100,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
21,7,19,10,0.526,0,0,0.0,19,10,0.526,0.075,44,62,"Williams, Elliot",202343,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
22,9,20,12,0.6,1,0,0.0,21,12,0.571,0.093,44,77,"Anderson, James",202341,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
23,1,4,2,0.5,0,0,0.0,4,2,0.5,0.012,44,10,"Mullens, Byron",201957,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
24,1,2,1,0.5,0,0,0.0,2,1,0.5,0.019,44,16,"Maynor, Eric",201953,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
25,13,24,14,0.583,0,0,0.0,24,14,0.583,0.118,44,98,"Young, Thaddeus",201152,received,203156,"Sims, Henry",PHI,1610612755,Philadelphia 76ers
