,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,3,5,1,0.2,6,5,0.833,11,6,0.545,0.02,58,34,"Gordon, Aaron",203932,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
1,1,2,0,0.0,2,1,0.5,4,1,0.25,0.005,58,8,"Marble, Devyn",203906,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
2,29,68,27,0.397,43,17,0.395,111,44,0.396,0.177,58,308,"Payton, Elfrid",203901,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
3,27,46,22,0.478,38,14,0.368,84,36,0.429,0.164,58,286,"Oladipo, Victor",203506,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
4,2,6,2,0.333,3,0,0.0,9,2,0.222,0.021,58,36,"Dedmon, Dewayne",203473,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
5,6,16,7,0.438,8,3,0.375,24,10,0.417,0.053,58,93,"O'Quinn, Kyle",203124,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
6,0,0,0,0.0,0,0,0.0,0,0,0.0,0.007,58,13,"Nicholson, Andrew",203094,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
7,1,3,2,0.667,3,1,0.333,6,3,0.5,0.009,58,16,"Harkless, Maurice",203090,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
8,19,35,19,0.543,35,11,0.314,70,30,0.429,0.131,58,227,"Harris, Tobias",202699,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
9,23,43,25,0.581,33,14,0.424,76,39,0.513,0.109,58,190,"Vucevic, Nikola",202696,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
10,14,53,26,0.491,28,8,0.286,81,34,0.42,0.196,58,340,"Frye, Channing",101112,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
11,4,7,2,0.286,2,2,1.0,9,4,0.444,0.014,58,24,"Gordon, Ben",2732,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
12,7,12,8,0.667,9,4,0.444,21,12,0.571,0.044,58,77,"Green, Willie",2584,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
13,4,22,7,0.318,4,2,0.5,26,9,0.346,0.05,58,87,"Ridnour, Luke",2557,received,203095,"Fournier, Evan",ORL,1610612753,Orlando Magic
