,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,5,1,0.2,3,1,0.333,8,2,0.25,0.083,26,36,"Powell, Norman",1626181,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
1,0,1,1,1.0,1,0,0.0,2,1,0.5,0.037,26,16,"Caboclo, Bruno",203998,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
2,2,6,5,0.833,1,1,1.0,7,6,0.857,0.078,26,34,"Nogueira, Lucas",203512,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
3,0,1,0,0.0,3,2,0.667,4,2,0.5,0.044,26,19,"Bennett, Anthony",203461,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
4,0,10,6,0.6,1,0,0.0,11,6,0.545,0.103,26,45,"Ross, Terrence",203082,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
5,2,4,2,0.5,1,1,1.0,5,3,0.6,0.062,26,27,"Joseph, Cory",202709,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
6,0,11,8,0.727,1,0,0.0,12,8,0.667,0.159,26,69,"Biyombo, Bismack",202687,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
7,0,0,0,0.0,0,0,0.0,0,0,0.0,0.041,26,18,"Valanciunas, Jonas",202685,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
8,0,6,3,0.5,0,0,0.0,6,3,0.5,0.09,26,39,"Patterson, Patrick",202335,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
9,0,0,0,0.0,0,0,0.0,0,0,0.0,0.021,26,9,"Carroll, DeMarre",201960,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
10,0,1,0,0.0,0,0,0.0,1,0,0.0,0.034,26,15,"Johnson, James",201949,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
11,0,3,0,0.0,2,0,0.0,5,0,0.0,0.037,26,16,"DeRozan, DeMar",201942,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
12,1,11,2,0.182,0,0,0.0,11,2,0.182,0.159,26,69,"Thompson, Jason",201574,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
13,0,0,0,0.0,0,0,0.0,0,0,0.0,0.009,26,4,"Lowry, Kyle",200768,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
14,0,2,0,0.0,0,0,0.0,2,0,0.0,0.044,26,19,"Scola, Luis",2449,received,1626153,"Wright, Delon",TOR,1610612761,Toronto Raptors
