,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,4,11,4,0.364,1,0,0.0,12,4,0.333,0.061,59,40,"Johnson, Tyler",204020,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,59,1,"Dawkins, Andre",203958,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
2,5,10,5,0.5,3,1,0.333,13,6,0.462,0.083,59,55,"Napier, Shabazz",203894,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
3,0,2,0,0.0,0,0,0.0,2,0,0.0,0.048,59,32,"Ennis, James",203516,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
4,1,1,1,1.0,0,0,0.0,1,1,1.0,0.002,59,1,"Hamilton, Justin",203120,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
5,12,20,11,0.55,1,1,1.0,21,12,0.571,0.105,59,69,"Cole, Norris",202708,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
6,3,5,3,0.6,0,0,0.0,5,3,0.6,0.017,59,11,"Walker, Henry",201611,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
7,8,13,10,0.769,2,0,0.0,15,10,0.667,0.138,59,91,"Dragic, Goran",201609,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
8,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,59,1,"Walker, Henry",201608,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
9,25,34,24,0.706,2,1,0.5,36,25,0.694,0.256,59,169,"Chalmers, Mario",201596,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
10,3,4,2,0.5,1,1,1.0,5,3,0.6,0.021,59,14,"Beasley, Michael",201563,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
11,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,59,1,"McRoberts, Josh",201177,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
12,0,1,0,0.0,0,0,0.0,1,0,0.0,0.003,59,2,"Brown, Shannon",200769,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
13,0,1,0,0.0,0,0,0.0,1,0,0.0,0.006,59,4,"Williams, Shawne",200761,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
14,0,0,0,0.0,0,0,0.0,0,0,0.0,0.012,59,8,"Granger, Danny",101122,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
15,5,8,6,0.75,0,0,0.0,8,6,0.75,0.071,59,47,"Deng, Luol",2736,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
16,2,2,2,1.0,0,0,0.0,2,2,1.0,0.008,59,5,"Haslem, Udonis",2617,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
17,17,24,18,0.75,0,0,0.0,24,18,0.75,0.127,59,84,"Wade, Dwyane",2548,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
18,3,5,3,0.6,0,0,0.0,5,3,0.6,0.038,59,25,"Bosh, Chris",2547,received,2365,"Andersen, Chris",MIA,1610612748,Miami Heat
